Offense Type,Premise,BlockRange,StreetName,Type
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8600-8699,KIRBY DR,-
Theft,Other Parking Lot,5400-5499,MELANITE,ST
Theft,Apartment Parking Lot,8100-8199,FANNIN ST,ST
Theft,Department or Discount Store,1600-1699,S LOOP W,-
Robbery,Apartment Parking Lot,2100-2199,HOLLY HALL,ST
Theft,Grocery Store or Supermarket,7800-7899,MAIN ST,ST
Theft,Apartment Parking Lot,8800-8899,LAKES AT 610 DR,-
Aggravated Assault,Highway or Freeway,2600-2699,IH 610 FWY W,-
Burglary,Apartment,10200-10299,BUFFALO SPEEDWAY,-
Theft,Apartment Parking Lot,7100-7199,ALMEDA RD,RD
Theft,Grocery Store or Supermarket,8100-8199,HOMELESS,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,1500-1599,LOOP,-
Theft,Grocery Store or Supermarket,8100-8199,KIRBY,DR
Theft,Apartment Parking Lot,7200-7299,ALMEDA RD,RD
Theft,Grocery Store or Supermarket Parking Lot,2200-2299,NAOMI,ST
Robbery,Department or Discount Store,8500-8599,MAIN,ST
Theft,Apartment Parking Lot,8800-8899,LAKES AT 610 DR,-
Theft,Apartment Parking Lot,7200-7299,ALMEDA RD,RD
Theft,Grocery Store or Supermarket,8100-8199,KIRBY,DR
Theft,Service or Gas Station,9800-9899,MAIN,ST
Theft,Apartment Parking Lot,9000-9099,ALMEDA RD,RD
Aggravated Assault,Apartment,3000-3099,MURWORTH,DR
Theft,Residence or House,1600-1699,W BELLFORT AVE,-
Theft,Apartment Parking Lot,8300-8399,EL MUNDO,-
Theft,Residence or House,2800-2899,BROADMEAD DR,-
Theft,Apartment Parking Lot,7100-7199,ALMEDA,RD
Theft,"Other, Unknown, or Not Listed",2200-2299,SARAH,-
Rape,Apartment,8300-8399,EL MUNDO,ST
Theft,"Other, Unknown, or Not Listed",8100-8199,CAMBRIDGE ST,ST
Burglary,Apartment,8200-8299,CAMBRIDGE ST,ST
Theft,Apartment Parking Lot,2800-2899,BROADMEAD DR,-
Burglary,Commercial Building,2000-2099,HOLLY HALL,-
Burglary,Apartment,2100-2199,HOLLY HALL,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",3300-3399,DREW,ST
Aggravated Assault,Other Parking Lot,200-299,FARISS ST,ST
Robbery,Apartment Parking Lot,2400-2499,WESTRIDGE ST APT 2915,-
Robbery,Apartment Parking Lot,9300-9399,MAIN ST,ST
AutoTheft,Commercial Parking Lot or Garage,7600-7699,KIRBY DR,-
Theft,Residence or House,7600-7699,KIRBY DR,-
Burglary,Apartment,2300-2399,OLD SPANISH TRL,-
Theft,Grocery Store or Supermarket,7700-7799,KIRBY DR,-
Theft,Miscellaneous Business (Non-Specific),800-899,34TH ST APT 2310,-
Theft,Hospital Parking Lot,1400-1499,LA CONCHA LN,-
Theft,Other Parking Lot,1200-1299,OLD SPANISH,TRL
Theft,"Road, Street, or Sidewalk",800-899,DOUGLAS ROAD,-
Burglary,Residence or House,2800-2899,GRINNELL STREET,-
Aggravated Assault,Apartment,4100-4199,ACRES,DR
Theft,Convenience Store,8300-8399,KNIGHT,RD
Theft,"Hotel, Motel, Inn, Etc.",2700-2799,WESTRIDGE APT 257,-
Theft,Nursing Home,2500-2599,BRAESWOOD,BLVD
AutoTheft,Miscellaneous Business (Non-Specific),9300-9399,POINT,DR
Theft,Hotel or Motel Parking Lot,5300-5399,MALMEDY,ST
AutoTheft,Apartment Parking Lot,2400-2499,WESTRIDGE ST,ST
Theft,Apartment Parking Lot,7600-7699,PHOENIX DR,-
Theft,Apartment Parking Lot,2100-2199,HOLLY HALL,-
Burglary,Apartment,4600-4699,JOSEY,LN
Burglary,Construction Site,800-899,HOLMES,RD
Theft,Commercial Parking Lot or Garage,2100-2199,S BRAESWOOD BLVD,BLVD
Theft,"Other, Unknown, or Not Listed",2400-2499,HOLLY HALL,-
Theft,"Road, Street, or Sidewalk",2200-2299,W BELLFORT AVE,-
Aggravated Assault,Apartment,2400-2499,WESTRIDGE ST,ST
Theft,Condominium,7600-7699,CAMBRIDGE ST,ST
Theft,"Other, Unknown, or Not Listed",7600-7699,PHOENIX DR,-
Theft,Apartment,8100-8199,FANNIN ST,ST
Theft,Strip Business Center Parking Lot,4800-4899,SANFORD,RD
Theft,Warehouse,12100-12199,KIRBY,DR
Theft,Driveway,12700-12799,KIEV HILLS LN,-
Burglary,"Other, Unknown, or Not Listed",13500-13599,HOOPER RD,RD
Theft,Driveway,13500-13599,HOOPER RD,RD
Theft,Residence or House,12600-12699,CHISWICK RD,RD
Robbery,Convenience Store,1100-1199,ALMEDA GENOA,RD
Theft,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL LN,-
Theft,"Road, Street, or Sidewalk",13000-13099,NORTHUMB RD,RD
Theft,Driveway,13200-13299,ADLER,DR
Theft,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL LN,-
Theft,"Road, Street, or Sidewalk",11900-11999,LONGWOOD GARDEN WAY,-
Robbery,Residence or House,11900-11999,CHANTELOUP DR,-
Theft,Other Parking Lot,4300-4399,FAIRFAX HILL DRIVE,-
Theft,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL LN,-
Theft,Apartment,5400-5499,NEWKIRK,LN
AutoTheft,Service or Gas Station,12600-12699,SOUTH FWY OB,-
Aggravated Assault,"Road, Street, or Sidewalk",12500-12599,DUNLAP,-
Aggravated Assault,Highway or Freeway,900-999,ROYAL GEORGE LN,-
Theft,Driveway,12100-12199,HELVICK CRESCENT AVE,-
Theft,Driveway,11900-11999,CHANTELOUP DR,-
Theft,Residence or House,13200-13299,ADLER DR,-
Theft,Service or Gas Station,12600-12699,SOUTH FWY OB,-
Theft,"Road, Street, or Sidewalk",5600-5699,NORTHWEST CENTRAL,DR
Burglary,Residence or House,14000-14099,ELMFIELD ST,ST
AutoTheft,Service or Gas Station,13300-13399,CHISWICK RD,RD
Theft,Driveway,11900-11999,LONGWOOD GARDEN WAY,-
AutoTheft,Apartment Parking Lot,11900-11999,OAKMOOR PKWY,-
Aggravated Assault,Apartment,3300-3399,ALICE,ST
Theft,Hospital Parking Lot,200-299,RIVER BASIN,LN
Burglary,Residence or House,13200-13299,MONTCLAIR POINT CT,-
Theft,"Road, Street, or Sidewalk",11800-11899,CITY PARK CENTRAL LN,-
AutoTheft,Commercial Parking Lot or Garage,13100-13199,ALMEDA,RD
Burglary,Residence or House,1200-1299,BAYSWATER DR,-
Theft,Residence or House,11800-11899,PRINCESS GARDEN WAY,-
AutoTheft,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL LN,-
Theft,Driveway,900-999,ROYAL GEORGE LN,-
Theft,Driveway,3400-3499,ANGEL LN,-
Burglary,Miscellaneous Business (Non-Specific),4600-4699,FUQUA,ST
Aggravated Assault,Residence or House,5200-5299,SAN PABLO GARDENS,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",15400-15499,HINSDALE SPRINGS,LN
Theft,Other Parking Lot,3200-3299,BROOKFIELD DR,-
Theft,Other Parking Lot,4000-4099,FUQUA,ST
AutoTheft,Driveway,14600-14699,ALROVER ST,ST
Theft,Residence or House,5100-5199,MARKWOOD LN,-
Aggravated Assault,"Vacant Single Occ Resd(House,Townhs,Dplex)",14400-14499,MORENO AVE,-
Burglary,"Church, Synagogue, or Temple",4300-4399,FUQUA,ST
Burglary,Barber And Beauty Shops,5000-5099,OREM,DR
Theft,Residence or House,2700-2799,MEIKO,DR
Burglary,Residence or House,3100-3199,BOYNTON DR,-
Theft,Driveway,4300-4399,DALMATIAN DR,-
Theft,Driveway,2600-2699,SOCKEYE DR,-
Theft,"Church, Synagogue, or Temple Parking Lot",4000-4099,GRAPEVINE ST,ST
AutoTheft,Driveway,3900-3999,OAKSIDE,DR
Theft,"Road, Street, or Sidewalk",16500-16599,HOLLISTER,ST
Aggravated Assault,Residence or House,15100-15199,MONRAD DR,-
Theft,Department or Discount Store,4700-4799,FUQUA,ST
Burglary,Residence or House,4100-4199,TIDEWATER,-
Robbery,Other Parking Lot,4000-4099,FUQUA,ST
Robbery,Service or Gas Station,12000-12099,MARTIN LUTHER KING,BLVD
Theft,Bar or Night Club Parking Lot,13300-13399,ALMEDA RD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",3400-3499,SIMSBROOK DR,-
Theft,"Road, Street, or Sidewalk",4800-4899,WICKVIEW,-
Theft,"Utility Company, Electric, Gas, Water",5300-5399,ANDERSON,RD
Burglary,Residence or House,4100-4199,BROOKFIELD DRIVE,-
Theft,Service or Gas Station,17300-17399,ARTWOOD,LN
Theft,"Hotel, Motel, Inn, Etc.",11900-11999,ALMEDA RD,RD
Theft,Hospital Parking Lot,3700-3799,OREM,DR
Burglary,Residence or House,3400-3499,INVERNESS PATH,LN
Burglary,Residence or House,2700-2799,SUMMERTIME DR,-
Theft,"Other, Unknown, or Not Listed",4600-4699,KLEINWAY,DR
Theft,"Road, Street, or Sidewalk",22800-22899,WATERLAKE,DR
Theft,Other Parking Lot,5700-5799,DARLINGHURST,ST
Theft,Other Parking Lot,14000-14099,AMBROSE ST,ST
AutoTheft,Driveway,4200-4299,BROOKSTON ST,ST
Robbery,"Church, Synagogue, or Temple Parking Lot",4000-4099,GRAPEVINE ST,ST
Theft,Grocery Store or Supermarket,4400-4499,FUQUA,ST
Theft,Service or Gas Station,5400-5499,ANDERSON RD,RD
Theft,Residence or House,5200-5299,ANDERSON RD,RD
Burglary,Residence or House,2900-2999,PO BOX 106169,-
Theft,High School,13700-13799,WHITE HEATHER DRIVE,-
Aggravated Assault,"Church, Synagogue, or Temple Parking Lot",4300-4399,FUQUA,ST
Aggravated Assault,Convenience Store Parking Lot,12300-12399,BEXLEY,DR
Theft,"Field, Woods, Forest, Park",14800-14899,WHITE HEATHER DR,-
Theft,Strip Business Center Parking Lot,2800-2899,ACACIA FAIR LANE,-
Theft,Driveway,3900-3999,GRAPEVINE ST,ST
Burglary,Residence or House,2700-2799,WUTHERING HEIGHTS DR,-
Theft,Residence or House,4400-4499,RUSSELLFIELD LN,-
Robbery,"Road, Street, or Sidewalk",5300-5399,INGOMAR,WAY
Theft,Bus Stop,4100-4199,W OREM DR,-
Theft,Other Parking Lot,4700-4799,ANDERSON,RD
Aggravated Assault,Residence or House,4000-4099,HIGH POINT LN,-
Theft,Driveway,3800-3899,DARLINGHURST,ST
AutoTheft,"Road, Street, or Sidewalk",13000-13099,NITIDA,ST
Theft,Residence or House,13800-13899,POST OAK,RD
Theft,Nursing Home,15000-15099,TIMBERLEA,DR
Theft,"Road, Street, or Sidewalk",3900-3999,W. OREM DR,-
Theft,Driveway,4100-4199,STAGHORN CORAL LN,-
Theft,"Road, Street, or Sidewalk",5700-5799,OAKHAM,ST
Aggravated Assault,"Road, Street, or Sidewalk",13300-13399,ALMEDA RD,RD
Theft,Grocery Store or Supermarket,3000-3099,WINDCHASE,BLVD
AutoTheft,"Road, Street, or Sidewalk",4800-4899,SIMSBROOK DR,-
Robbery,Department or Discount Store,4700-4799,FUQUA,ST
AutoTheft,Other Parking Lot,4300-4399,W FUQUA ST,ST
Theft,Convenience Store Parking Lot,4400-4499,W FUQUA ST,ST
Burglary,Auto Repair,15400-15499,S. POST OAK,RD
AutoTheft,Auto Repair,7300-7399,DAIRY ASHFORD,RD
Burglary,Residence or House,14300-14399,BUFFALO SPEEDWAY,-
Theft,Residence or House,3900-3999,REGENCY DR,-
Theft,"Road, Street, or Sidewalk",3400-3499,WUTHERING HEIGHTS,-
Theft,"Road, Street, or Sidewalk",4000-4099,TIFFANY DR,-
Aggravated Assault,Residence or House,3900-3999,DALMATIAN DR,-
Theft,Residence or House,2800-2899,TRAIL LAKE DR,-
Theft,"Road, Street, or Sidewalk",4800-4899,MARKWOOD LN,-
Theft,"Road, Street, or Sidewalk",4400-4499,W AIRPORT BLVD,BLVD
Theft,"Pawn, Resale Shop, or Flea Market",13800-13899,POST OAK,RD
AutoTheft,Driveway,5400-5499,HEATHERBROOK DR,-
Theft,Residence or House,5000-5099,ANDERSON RD,RD
Aggravated Assault,Residence or House,2600-2699,WUTHERING HEIGHTS DR,-
Theft,Residence or House,3700-3799,CLOVERBROOK DR,-
Aggravated Assault,Apartment,3800-3899,W FUQUA ST,ST
AutoTheft,Residence or House,4400-4499,TRAFALGAR DR,-
Theft,"Road, Street, or Sidewalk",5300-5399,HEATHERBLOOM DR,-
Robbery,Convenience Store,3900-3999,ANDERSON,RD
Theft,Service or Gas Station,3800-3899,HEATHERBROOK,DR
Theft,Commercial Building,4700-4799,W.FUQUA STREET,-
Theft,Grocery Store or Supermarket Parking Lot,4500-4599,W FUQUA ST,ST
Theft,Residence or House,14100-14199,FLEETWELL DR,-
Burglary,Residence or House,4400-4499,TIFFANY,DR
Theft,Department or Discount Store,2900-2999,OREM,DR
Burglary,Auto Repair,15400-15499,POST OAK,RD
Theft,Driveway,13900-13999,CANDLESHADE,LN
Aggravated Assault,Apartment,3500-3599,NOAH,-
Aggravated Assault,Residence or House,14400-14499,DRAYCOTT LN,-
Robbery,Driveway,4000-4099,SMOOTH OAK LN,-
AutoTheft,Apartment Parking Lot,3900-3999,BERAN DR,-
Theft,Residence or House,3200-3299,WUTHERING HEIGHTS DR,-
Robbery,"Road, Street, or Sidewalk",14700-14799,BATHURST DR,-
Aggravated Assault,Residence or House,3200-3299,EBBTIDE,DR
AutoTheft,Driveway,3700-3799,CLOVERBROOK,-
Aggravated Assault,Residence or House,5400-5499,COASTAL WAY,-
Theft,Service or Gas Station,13500-13599,S POST OAK RD,RD
Aggravated Assault,Residence or House,13600-13699,MONARCH,RD
Theft,Miscellaneous Business (Non-Specific),5500-5599,OREM,DR
Theft,Bank,12400-12499,S POST OAK RD,RD
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,14200-14299,MAIN ST IB,-
Theft,Convenience Store,13500-13599,POST OAK,RD
Robbery,"Road, Street, or Sidewalk",6900-6999,W OREM DR,-
Theft,"Road, Street, or Sidewalk",13200-13299,HIRAM CLARKE RD,RD
Theft,Residence or House,7000-7099,COACHCREEK DR,-
Aggravated Assault,"Road, Street, or Sidewalk",8500-8599,CARVEL,LN
Aggravated Assault,Grocery Store or Supermarket,6700-6799,LOS TIOS,DR
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,6200-6299,OAKHAM,ST
Theft,Other Parking Lot,12800-12899,GREENWICK LOOP,-
Theft,Residence or House,12500-12599,CARLSBAD ST,ST
Theft,Residence or House,5300-5399,GLEN RIO,ST
Aggravated Assault,"Hotel, Motel, Inn, Etc.",4000-4099,DALMATIAN DR.,-
Theft,Driveway,12700-12799,VERDANT BROOK DR,-
Theft,Specialty Store (Non-Specific),14100-14199,POST OAK,RD
Aggravated Assault,"Road, Street, or Sidewalk",6100-6199,HEATHERBROOK DR,-
Theft,Apartment Parking Lot,12900-12999,S POST OAK RD,RD
Theft,Specialty Store (Non-Specific),1400-1499,SHADYOAK,DR
Theft,Service or Gas Station,5200-5299,ALLUM RD,RD
Theft,"Daycare, Child Care, or Kindergarten",5400-5499,TIDEWATER,DR
Theft,Convenience Store Parking Lot,28000-28099,TWIN KNOLLS,LN
Robbery,Service or Gas Station,13900-13999,CATINA,LN
Robbery,"Electronics Store, Electrical Supplies",12800-12899,S POST OAK RD,RD
Theft,Department or Discount Store,5500-5599,OREM,DR
AutoTheft,Other Parking Lot,16800-16899,RAPIDCREEK,DR
Theft,Residence or House,6500-6599,BROOKFIELD,DR
Theft,Service or Gas Station,13900-13999,FONDREN,RD
Robbery,Department or Discount Store,12300-12399,POST OAK,RD
Theft,"Road, Street, or Sidewalk",15000-15099,DIX ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",4400-4499,AIRPORT,BLVD
Theft,"Road, Street, or Sidewalk",6000-6099,MINOR ST,ST
Theft,"Hotel, Motel, Inn, Etc.",2900-2999,FULTON,-
Theft,Residence or House,5000-5099,JORNS STREET,-
Theft,Residence or House,16400-16499,QUAIL RUN,DR
Theft,Service or Gas Station,14500-14599,POST OAK,RD
Theft,Grocery Store or Supermarket Parking Lot,6100-6199,W FUQUA ST,ST
Theft,Grocery Store or Supermarket Parking Lot,6100-6199,W FUQUA ST,ST
Theft,Other Parking Lot,3200-3299,OAK CLIFF,LN
Theft,Apartment Parking Lot,12800-12899,DUNLAP ST,ST
Theft,Driveway,4800-4899,TRAIL LAKE DR,-
Theft,Driveway,5300-5399,TIDEWATER DR,-
Theft,Driveway,4700-4799,KNOTTY OAKS TRAIL,-
Theft,Clothing Store,14400-14499,W HILLCROFT AVE,-
Theft,Restaurant or Cafeteria Parking Lot,13100-13199,LINDENLOCH,LN
Burglary,Convenience Store,13600-13699,HIRAM CLARKE,RD
Theft,Drug Store or Medical Supply,5500-5599,W OREM DR,-
Burglary,Miscellaneous Business (Non-Specific),13500-13599,TOWNWOOD,-
Theft,Residence or House,5700-5799,COASTAL WAY,-
Robbery,Service or Gas Station,5200-5299,ALLUM,RD
Theft,Residence or House,6400-6499,OAKHAM,ST
Aggravated Assault,Residence or House,5800-5899,COASTAL,WAY
Theft,"Gym, Recreat, Club House, Indoor Pool",5800-5899,OREM DR,-
Theft,"Church, Synagogue, or Temple Parking Lot",6000-6099,OREM,DR
Theft,Driveway,12600-12699,VERDANT BROOK DR,-
Theft,Service or Gas Station,5200-5299,ALLUM,RD
Theft,Service or Gas Station,14100-14199,S POST OAK RD,RD
Theft,Residence or House,6300-6399,ROCKBY,-
Aggravated Assault,Residence or House,900-999,AZALEA,CT
Theft,Hospital Parking Lot,5300-5399,WILLOMINE WAY,-
Theft,Grocery Store or Supermarket,12300-12399,MAIN,ST
Burglary,"Garden Supply, Nursery, or Florist",15200-15299,MAIN,ST
Burglary,Miscellaneous Business (Non-Specific),13500-13599,POST OAK,RD
Theft,Grocery Store or Supermarket Parking Lot,4300-4399,MARANATHA,DR
Aggravated Assault,Residence or House,4800-4899,COURT RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",5400-5499,W RIDGECREEK DR,-
Theft,Driveway,6800-6899,CHASEWOOD,DR
Theft,Driveway,5700-5799,MAYWOOD DR,-
Robbery,Miscellaneous Business (Non-Specific),6600-6699,FUQUA,ST
AutoTheft,Driveway,16100-16199,BOWIE RIDGE LN,-
Theft,Grocery Store or Supermarket,4700-4799,RIDGETON,DR
Theft,Residence or House,7500-7599,GLENBRIAR PL,-
Theft,"Other, Unknown, or Not Listed",15500-15599,WILLMORE LN,-
Aggravated Assault,Driveway,7000-7099,ROBERSON RD,RD
Theft,"Road, Street, or Sidewalk",5700-5799,GINERIDGE DR,-
Aggravated Assault,Convenience Store,15400-15499,MARKWOOD,-
Aggravated Assault,Residence or House,15800-15899,CLARKE SPRINGS DR,-
AutoTheft,Service or Gas Station,3700-3799,BRIDGE BLUFF,LN
Aggravated Assault,"Road, Street, or Sidewalk",6600-6699,SCHAMBRAY,-
Aggravated Assault,Residence or House,8500-8599,NEWBROOK CIRCLE,-
Theft,Residence or House,15600-15699,APPLERIDGE DR,-
Theft,"Road, Street, or Sidewalk",700-799,BUFFALO RUN,-
Burglary,Residence or House,7200-7299,CHASEWOOD DR,-
Theft,"Road, Street, or Sidewalk",4800-4899,E RIDGECREEK DR,-
Theft,Residence or House,5000-5099,MAPLE,ST
Theft,"Church, Synagogue, or Temple Parking Lot",5400-5499,W RIDGECREEK DR,-
Rape,Residence or House,15900-15999,WILLMORE LN,-
Aggravated Assault,"Road, Street, or Sidewalk",15800-15899,IRONSIDE CREEK,DR
Burglary,Residence or House,7000-7099,CHASEWOOD DR,-
Theft,Bank,6700-6799,ROCKERGATE DR,-
Theft,Other Parking Lot,8000-8099,SAM HOUSTON,PKWY
Theft,Residence or House,4900-4999,RIDGEWEST DR,-
Theft,Driveway,16600-16699,PARKRIDGE CT,-
Aggravated Assault,Residence or House,16300-16399,CALISTOGA CT,-
Robbery,Grocery Store or Supermarket Parking Lot,8300-8399,DOVER,ST
Burglary,Residence or House,4800-4899,RIDGE CREEK,-
Theft,Driveway,16500-16599,AMY RIDGE RD,RD
Theft,Barber And Beauty Shops,1200-1299,WESLEY DRIVE,-
Aggravated Assault,Residence or House,15800-15899,SAMOA,WAY
Burglary,Residence or House,9200-9299,FAIRCROFT DR.,-
Theft,Convenience Store Parking Lot,14200-14299,TOWNE WAY,DR
Theft,Grocery Store or Supermarket Parking Lot,5400-5499,COURT RD,RD
Aggravated Assault,Residence or House,15700-15799,CORSAIR,DR
Theft,Residence or House,5900-5999,IRISH HILL DR,-
Aggravated Assault,Residence or House,6200-6299,ROSE RIDGE LN,-
Theft,Driveway,16600-16699,SENTINEL DR,-
Aggravated Assault,Residence or House,6800-6899,W FUQUA ST,ST
Robbery,Apartment Parking Lot,16000-16099,CHIMNEY ROCK RD,RD
Theft,Driveway,16300-16399,BANTAM RIDGE CT,-
Theft,"Road, Street, or Sidewalk",16300-16399,BANTAM RIDGE CT,-
Aggravated Assault,Residence or House,5000-5099,PRAIRIE RIDGE RD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",5600-5699,COURT RD,RD
Theft,Convenience Store,16900-16999,S POST OAK RD,RD
Theft,Grocery Store or Supermarket Parking Lot,16400-16499,POST OAK,RD
Burglary,Residence or House,5600-5699,SANTA CHRISTI DR,-
Aggravated Assault,Residence or House,16100-16199,COYRIDGE,LN
Burglary,Residence or House,6200-6299,VALLEJO,CT
Theft,Grocery Store or Supermarket,7600-7699,FUQUA,ST
Theft,Restaurant or Cafeteria Parking Lot,6900-6999,PASO DEL SOL,DR
Aggravated Assault,"Road, Street, or Sidewalk",2700-2799,LAFFERTY,-
Theft,Residence or House,4600-4699,RIDGEROD LN,-
Aggravated Assault,Residence or House,6500-6599,BELDART STREET,-
Aggravated Assault,Driveway,16100-16199,MALADI DR,-
Theft,Department or Discount Store,6300-6399,WEST BELLFORT BLVD APT 72,-
Burglary,Residence or House,6700-6799,STONEHAVEN,WAY
Robbery,Residence or House,14600-14699,BRIAR FOREST,ST
Burglary,Restaurant or Cafeteria,4700-4799,CROKER RIDGE,RD
Theft,Driveway,15200-15299,BRIARCRAFT DR,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,7000-7099,DICKSON,WAY
Aggravated Assault,Residence or House,11600-11699,KARLWOOD,LN
Aggravated Assault,Residence or House,12000-12099,BEECHNUT,ST
Aggravated Assault,"Road, Street, or Sidewalk",2300-2399,BAY AREA,BLVD
Robbery,Driveway,4600-4699,TREVOR HILL DRIVE,-
Aggravated Assault,Residence or House,7700-7799,ELLIS DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,15900-15999,S POST OAK RD,RD
Theft,Residence or House,6600-6699,TRIGATE DR,-
AutoTheft,Other Parking Lot,15900-15999,S POST OAK RD,RD
Aggravated Assault,Residence or House,6700-6799,CASTLEVIEW,-
Robbery,"Field, Woods, Forest, Park",5600-5699,COURT RD,RD
Theft,Residence or House,16300-16399,SAN MATEO DR,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,5400-5499,MELANITE,AVE
Theft,Other Parking Lot,5600-5699,COURT RD,RD
AutoTheft,Residence or House,16100-16199,COYRIDGE LN,-
Burglary,Miscellaneous Business (Non-Specific),8000-8099,SAM HOUSTON,PKWY
AutoTheft,"Road, Street, or Sidewalk",1800-1899,RUIZ,-
Theft,Driveway,15800-15899,WILLMORE LN,-
AutoTheft,Residence or House,6600-6699,VILLARREAL DR,-
Theft,Driveway,16300-16399,LAZY RIDGE RD,RD
Theft,Residence or House,4900-4999,E RIDGECREEK DR,-
Aggravated Assault,Apartment,9100-9199,SCAPULAR,-
Theft,"Other, Unknown, or Not Listed",5100-5199,GULFTON ST,ST
Robbery,Apartment,3400-3499,FM 3001,-
Burglary,Commercial Building,6100-6199,HILLCROFT,AVE
Theft,Apartment Parking Lot,7100-7199,RENWICK DR,-
Theft,Apartment,6100-6199,GLENMONT DR,-
Theft,Grocery Store or Supermarket Parking Lot,5900-5999,RENWICK DR,-
Theft,Commercial Parking Lot or Garage,6800-6899,HILLCROFT AVE,-
Theft,Apartment Parking Lot,6100-6199,RENWICK DR,-
Burglary,Apartment,5400-5499,RAMPART ST,ST
Burglary,"Laundry, Dry Cleaners, Washaterias",6200-6299,DASHWOOD,DR
Robbery,Apartment,6000-6099,GULFTON DR,-
Theft,Apartment Parking Lot,5500-5599,EL CAMINO DEL REY ST,ST
Theft,Apartment Parking Lot,5500-5599,EL CAMINO DEL REY ST,ST
Robbery,Apartment Parking Lot,5400-5499,RENWICK DR,-
AutoTheft,Apartment Parking Lot,7300-7399,HILLCROFT AVE,-
Robbery,Apartment,6000-6099,GULFTON DR,-
Aggravated Assault,Apartment,6100-6199,GLENMONT DR,-
Aggravated Assault,"Road, Street, or Sidewalk",6200-6299,GULFTON ST,ST
Aggravated Assault,Apartment,5100-5199,TIDEWATER,DR
Burglary,Restaurant or Cafeteria,6700-6799,HILLCROFT AVE,-
Theft,Apartment Parking Lot,7000-7099,HILLCROFT AVE,-
Theft,Service or Gas Station,5400-5499,S RICE AVE,-
Theft,"Road, Street, or Sidewalk",5400-5499,GLENMONT DR,-
AutoTheft,Apartment Parking Lot,6100-6199,GLENMONT DR,-
Theft,Grocery Store or Supermarket Parking Lot,5400-5499,S RICE AVE,-
AutoTheft,"Road, Street, or Sidewalk",7000-7099,ASHCROFT DR,-
Burglary,Apartment Parking Lot,6500-6599,HILLCROFT,ST
Theft,Apartment Parking Lot,5300-5399,CLAREWOOD DR,-
Theft,Convenience Store,6100-6199,SOUTHWEST,ST
Robbery,Other Parking Lot,6700-6799,DAIRY ASHFORD,RD
AutoTheft,Apartment Parking Lot,6000-6099,PO BOX 30162,-
Theft,Commercial Parking Lot or Garage,7400-7499,HILLCROFT,AVE
