Offense Type,Beat,Premise,BlockRange,StreetName,Type
Theft,1A20,"Road, Street, or Sidewalk",2700-2799,HELENA,-
Theft,1A20,Other Parking Lot,1500-1599,GRAY,ST
Auto Theft,1A20,"Road, Street, or Sidewalk",600-699,BOMAR,ST
Theft,1A20,Restaurant or Cafeteria Parking Lot,3500-3599,ALLEN,PKWY
Theft,1A20,"Road, Street, or Sidewalk",2800-2899,MASON,-
Aggravated Assault,1A30,Residence or House,1000-1099,WESTHEIMER,RD
Theft,1A30,"Church, Synagogue, or Temple Parking Lot",1400-1499,HAWTHORNE,-
Theft,1A30,"Road, Street, or Sidewalk",1500-1599,MARSHALL,-
Auto Theft,1A30,"Road, Street, or Sidewalk",2100-2199,WESTHEIMER,RD
Robbery,1A30,"Road, Street, or Sidewalk",1000-1099,LOVETT,BLVD
Theft,1A30,Other Parking Lot,1700-1799,WESTHEIMER,RD
Theft,1A30,Strip Business Center Parking Lot,2200-2299,SAN FELIPE,ST
Theft,1A30,Restaurant or Cafeteria Parking Lot,3200-3299,WESTHEIMER,RD
Theft,1A30,"Road, Street, or Sidewalk",2100-2199,LEXINGTON,-
Theft,1A30,Restaurant or Cafeteria Parking Lot,3000-3099,KIRBY,DR
Theft,1A30,Restaurant or Cafeteria Parking Lot,1700-1799,SHEPHERD,DR
Theft,1A30,Bar or Night Club Parking Lot,2100-2199,RICHMOND,AVE
Rape,1A30,Bus Stop,1900-1999,RICHMOND,AVE
Theft,1A30,Miscellaneous Business (Non-Specific),3800-3899,SHEPHERD,DR
Theft,1A30,"Road, Street, or Sidewalk",1100-1199,LOVETT,BLVD
Theft,1A30,Residence or House,1500-1599,HAWTHORNE,-
Theft,1A30,"Road, Street, or Sidewalk",2400-2499,RALPH,-
Theft,1A30,"Other, Unknown, or Not Listed",1400-1499,CALIFORNIA,ST
Theft,1A30,Service or Gas Station,2500-2599,SHEPHERD,DR
Theft,1A30,"Road, Street, or Sidewalk",3000-3099,KIRBY,DR
Theft,1A30,Bar or Night Club Parking Lot,2200-2299,ALABAMA,ST
Theft,1A30,Sexually Oriented Business Parking Lot,3100-3199,KIRBY,DR
Theft,1A30,,2000-2099,GRAY,ST
Theft,1A30,Restaurant or Cafeteria Parking Lot,2300-2399,SHEPHERD,DR
Theft,1A30,Restaurant or Cafeteria Parking Lot,2400-2499,SHEPHERD,DR
Theft,1A30,Restaurant or Cafeteria,1700-1799,WESTHEIMER,RD
Theft,1A30,Restaurant or Cafeteria Parking Lot,100-199,PECAN HARBOR,ST
Theft,1A30,"Road, Street, or Sidewalk",3500-3599,LAKE,ST
Theft,1A30,"Road, Street, or Sidewalk",4100-4199,WOODHEAD,ST
Theft,1A30,Other Parking Lot,3600-3699,MONTROSE,BLVD
Theft,1A30,Commercial Parking Lot or Garage,3100-3199,KIRBY,DR
Burglary,1A30,"Vacant Single Occ Resd(House,Townhs,Dplex)",2300-2399,RICHTON,-
Theft,1A30,"Road, Street, or Sidewalk",1500-1599,CALIFORNIA,ST
Theft,1A30,Apartment Parking Lot,2100-2199,WESTHEIMER,RD
Theft,1A30,Bar or Night Club Parking Lot,2300-2399,SHEPHERD,DR
Theft,1A30,Driveway,1400-1499,BRANARD,ST
Theft,1A30,Apartment Parking Lot,2800-2899,KIRBY,DR
Theft,1A30,Strip Business Center Parking Lot,1900-1999,GRAY,ST
Theft,1A30,Restaurant or Cafeteria Parking Lot,2000-2099,SHEPHERD,DR
Theft,1A30,Bar or Night Club Parking Lot,1400-1499,WESTHEIMER,RD
Rape,1A30,Apartment,2700-2799,REVERE,-
Theft,1A30,Other Parking Lot,2800-2899,RICHMOND,AVE
Theft,1A30,"Theatres, Dinner Theaters, Auditoriums",2000-2099,GRAY,ST
Theft,1A30,"Road, Street, or Sidewalk",3100-3199,RICHMOND,AVE
Burglary,1A30,Bar or Night Club,1600-1699,RICHMOND,AVE
Burglary,1A30,Restaurant or Cafeteria,2000-2099,WESTHEIMER,RD
Theft,1A30,Hotel or Motel Parking Lot,2700-2799,SOUTHWEST,FWY
Burglary,1A30,Restaurant or Cafeteria Parking Lot,3800-3899,FARNHAM,ST
Theft,1A30,Hotel or Motel Parking Lot,2700-2799,SOUTHWEST,FWY
Theft,1A30,Apartment Parking Lot,2100-2199,WESTHEIMER,RD
Theft,1A30,"Road, Street, or Sidewalk",2000-2099,SHEPHERD,DR
Theft,1A30,Grocery Store or Supermarket Parking Lot,2900-2999,KIRBY,DR
Theft,1A30,"Road, Street, or Sidewalk",2900-2999,VIRGINIA,ST
Theft,1A30,"Road, Street, or Sidewalk",2900-2999,VIRGINIA,ST
Theft,1A30,Other Parking Lot,2400-2499,RICHMOND,AVE
Theft,1A30,,1900-1999,GRAY,ST
Theft,1A30,"Road, Street, or Sidewalk",2000-2099,SHEPHERD,DR
Theft,1A30,Other Parking Lot,2600-2699,SOUTHWEST,FWY
Theft,1A30,Restaurant or Cafeteria Parking Lot,1700-1799,RICHMOND,AVE
Theft,1A30,Grocery Store or Supermarket Parking Lot,2900-2999,KIRBY,DR
Theft,1A30,Other Parking Lot,2500-2599,SHEPHERD,DR
Theft,1A30,Strip Business Center Parking Lot,2100-2199,WAUGH,DR
Aggravated Assault,1A30,"Road, Street, or Sidewalk",1200-1299,WESTHEIMER,RD
Theft,1A30,Apartment Parking Lot,2700-2799,REVERE,-
Theft,1A30,Commercial Parking Lot or Garage,2700-2799,REVERE,-
Theft,1A30,Commercial Parking Lot or Garage,2600-2699,RICHMOND,AVE
Theft,1A30,Apartment Parking Lot,2700-2799,REVERE,-
Theft,1A30,Commercial Parking Lot or Garage,2600-2699,WESTHEIMER,RD
Theft,1A30,Bar or Night Club Parking Lot,1200-1299,WESTHEIMER,RD
Theft,1A30,Other Parking Lot,2400-2499,ALABAMA,ST
Theft,1A30,"Other, Unknown, or Not Listed",1500-1599,HYDE PARK,BLVD
Theft,1A30,Hotel or Motel Parking Lot,1600-1699,RICHMOND,AVE
Theft,1A30,"Hotel, Motel, Inn, Etc.",2800-2899,SOUTHWEST,FWY
Theft,1A30,"Road, Street, or Sidewalk",1500-1599,HADDON,-
Theft,1A30,Bar or Night Club Parking Lot,1400-1499,WESTHEIMER,RD
Robbery,1A30,Sexually Oriented Club,2700-2799,SOUTHWEST,FWY
Theft,1A30,Other Parking Lot,1900-1999,RICHMOND,AVE
Theft,1A30,Hospital,3000-3099,KIRBY,DR
Theft,1A30,,2500-2599,BRANARD,ST
Theft,1A30,"Road, Street, or Sidewalk",3300-3399,RICHMOND,AVE
Aggravated Assault,1A30,,1400-1499,CALIFORNIA,ST
Theft,1A30,Car Wash,3100-3199,KIRBY,DR
Theft,1A30,Miscellaneous Business (Non-Specific),3000-3099,KIRBY,DR
Theft,1A30,Service or Gas Station,3900-3999,KIRBY,DR
Theft,1A30,Miscellaneous Business (Non-Specific),3000-3099,KIRBY,DR
Theft,1A30,"Road, Street, or Sidewalk",1600-1699,MAIN,ST
Theft,1A30,"Road, Street, or Sidewalk",1700-1799,MISSOURI,ST
Theft,1A30,"Road, Street, or Sidewalk",1700-1799,MISSOURI,ST
Aggravated Assault,1A30,Apartment,2300-2399,ALABAMA,ST
Theft,1A30,"Road, Street, or Sidewalk",2000-2099,FAIRVIEW,AVE
Theft,1A30,Apartment Parking Lot,1600-1699,SHEPHERD,DR
Theft,1A30,Commercial Parking Lot or Garage,3000-3099,RICHMOND,AVE
Theft,1A30,"Road, Street, or Sidewalk",3300-3399,EASTSIDE,ST
Theft,1A30,"Road, Street, or Sidewalk",2700-2799,VIRGINIA,ST
Theft,1A30,"Road, Street, or Sidewalk",1900-1999,INDIANA,-
Theft,1A30,Department or Discount Store,2000-2099,GRAY,ST
Theft,1A30,Service or Gas Station,3100-3199,SOUTHWEST,FWY
Theft,1A30,Other Parking Lot,3500-3599,SHEPHERD,DR
Theft,1A30,Bar or Night Club Parking Lot,3300-3399,EASTSIDE,ST
Theft,1A30,"Road, Street, or Sidewalk",1600-1699,NORFOLK,ST
Theft,1A30,Strip Business Center Parking Lot,2400-2499,SOUTHWEST,FWY
Theft,1A30,Grocery Store or Supermarket,1700-1799,ALABAMA,ST
Theft,1A30,Restaurant or Cafeteria Parking Lot,2300-2399,ALABAMA,ST
Burglary,1A30,Apartment,2300-2399,NORFOLK,ST
Theft,1A30,"Road, Street, or Sidewalk",3300-3399,GRAUSTARK,-
Theft,1A30,Grocery Store or Supermarket,3300-3399,MONTROSE,BLVD
Theft,1A30,"Road, Street, or Sidewalk",2300-2399,STEEL,ST
Theft,1A30,Auto Repair,UNK,GREENBRIAR,DR
Theft,1A30,Driveway,2900-2999,VIRGINIA,ST
Theft,1A30,Service or Gas Station,2100-2199,WESTHEIMER,RD
Theft,1A30,Restaurant or Cafeteria Parking Lot,1700-1799,SHEPHERD,DR
Theft,1A30,Commercial Parking Lot or Garage,1200-1299,RICHMOND,AVE
Theft,1A30,Restaurant or Cafeteria Parking Lot,2300-2399,SHEPHERD,DR
Theft,1A30,"Road, Street, or Sidewalk",2500-2599,KUESTER,-
Theft,1A30,Convenience Store Parking Lot,1800-1899,ALABAMA,ST
Theft,1A30,"Road, Street, or Sidewalk",2500-2599,KUESTER,-
Theft,1A30,"Road, Street, or Sidewalk",1700-1799,HAWTHORNE,-
Theft,1A30,Restaurant or Cafeteria Parking Lot,3400-3499,MULBERRY,-
Theft,1A30,Restaurant or Cafeteria Parking Lot,4500-4599,LOMITAS,ST
Theft,1A30,Other Parking Lot,1400-1499,RICHMOND,AVE
Theft,1A30,Grocery Store or Supermarket,2400-2499,SHEPHERD,DR
Theft,1A30,Hotel or Motel Parking Lot,2700-2799,SOUTHWEST,FWY
Theft,1A30,Hotel or Motel Parking Lot,2300-2399,SOUTHWEST,FWY
Theft,1A30,Other Parking Lot,2300-2399,RICHMOND,AVE
Theft,1A30,Specialty Store (Non-Specific),2000-2099,GRAY,ST
Theft,1A30,Bar or Night Club,1500-1599,ALABAMA,ST
Theft,1A30,Service or Gas Station,2500-2599,SHEPHERD,DR
Theft,1A30,"Libraries, Museums",2300-2399,DUNLAVY,-
Theft,1A30,Restaurant or Cafeteria Parking Lot,3000-3099,GREENBRIAR,DR
Burglary,1A30,Residence or House,1600-1699,BRANARD,ST
Theft,1A30,Residence or House,2800-2899,KIRBY,DR
Theft,1A30,Other Parking Lot,3800-3899,DUNLAVY,-
Theft,1A30,Restaurant or Cafeteria Parking Lot,1900-1999,GRAY,ST
Theft,1A30,Residence or House,1800-1899,MARSHALL,-
Aggravated Assault,1A30,"Road, Street, or Sidewalk",1100-1199,LOVETT,BLVD
Burglary,1A30,Bar or Night Club,1600-1699,MAIN,ST
Theft,1A30,"Road, Street, or Sidewalk",2400-2499,ALABAMA,ST
Burglary,1A30,Residence or House,3800-3899,EASTSIDE,ST
Aggravated Assault,1A30,,4500-4599,YOAKUM,BLVD
Theft,1A30,Residence or House,4400-4499,GRAUSTARK,-
Theft,1A30,Driveway,1300-1399,CASTLE,CT
Theft,1A30,Commercial Parking Lot or Garage,1800-1899,RICHMOND,AVE
Burglary,1A30,Residence or House,1700-1799,MARSHALL,-
Theft,1A30,"Road, Street, or Sidewalk",1000-1099,MAIN,ST
Theft,1A30,"Road, Street, or Sidewalk",2100-2199,SOUTHWEST,FWY
Theft,1A30,Adult Book Store or Newsstand,2700-2799,SOUTHWEST,FWY
Theft,1A30,Other Parking Lot,2000-2099,GRAY,ST
Theft,1A30,Commercial Parking Lot or Garage,2700-2799,ALABAMA,ST
Theft,1A30,Restaurant or Cafeteria,2300-2399,RICHMOND,AVE
Theft,1A30,Commercial Parking Lot or Garage,1900-1999,GRAY,ST
Burglary,1A30,Residence or House,2200-2299,MAIN,ST
Theft,1A30,Restaurant or Cafeteria Parking Lot,3100-3199,KIRBY,DR
Theft,1A30,Driveway,1800-1899,BRANARD,ST
Theft,1A30,Garage or Carport,1700-1799,HAROLD,ST
Theft,1A30,Restaurant or Cafeteria Parking Lot,1700-1799,SHEPHERD,DR
Burglary,1A30,Apartment,1700-1799,MARSHALL,-
Theft,1A30,Strip Business Center Parking Lot,2300-2399,ALABAMA,ST
Theft,1A30,Restaurant or Cafeteria Parking Lot,2300-2399,ALABAMA,ST
Theft,1A30,Pool Hall or Game Room,1200-1299,WESTHEIMER,RD
Burglary,1A30,Apartment,3800-3899,DUNLAVY,-
Theft,1A30,Restaurant or Cafeteria Parking Lot,3100-3199,KIRBY,DR
Robbery,1A30,"Other, Unknown, or Not Listed",2700-2799,SOUTHWEST,FWY
Theft,1A30,Service or Gas Station,2500-2599,SHEPHERD,DR
Theft,1A30,Other Parking Lot,1900-1999,GRAY,ST
Theft,1A30,Other Parking Lot,2000-2099,GRAY,ST
Theft,1A30,Commercial Parking Lot or Garage,2700-2799,REVERE,ST
Theft,1A30,Strip Business Center Parking Lot,2000-2099,PEDEN,-
Burglary,1A40,Clothing Store,2600-2699,WESTHEIMER,RD
Theft,1A40,Commercial Parking Lot or Garage,1600-1699,SHEPHERD,DR
Theft,1A40,Other Parking Lot,3900-3999,WESTHEIMER,RD
Theft,1A40,"Road, Street, or Sidewalk",4000-4099,WESTHEIMER,RD
Theft,1A40,Clothing Store,3900-3999,WESTHEIMER,RD
Theft,1A40,Miscellaneous Business (Non-Specific),4000-4099,WESTHEIMER,-
Theft,1A40,Commercial Parking Lot or Garage,4000-4099,WESTHEIMER,RD
Theft,1A40,Service or Gas Station,3800-3899,WESTHEIMER,RD
Burglary,1A40,Residence or House,2900-2999,SAN FELIPE,ST
Theft,1A40,Restaurant or Cafeteria Parking Lot,2700-2799,WESTHEIMER,RD
Robbery,1A40,"Road, Street, or Sidewalk",3400-3499,INWOOD,DR
Theft,1A40,Restaurant or Cafeteria Parking Lot,2700-2799,WESTHEIMER,RD
Theft,1A40,Service or Gas Station,3900-3999,SAN FELIPE,ST
Theft,1A40,Restaurant or Cafeteria Parking Lot,3900-3999,SAN FELIPE,ST
Robbery,1A40,Bus Stop,3800-3899,WESTHEIMER,RD
Theft,1A40,Service or Gas Station,3800-3899,WESTHEIMER,RD
Theft,1A50,Strip Business Center Parking Lot,3200-3299,SOUTHWEST,FWY
Theft,1A50,Department or Discount Store,5500-5599,WESLAYAN,ST
Burglary,1A50,Restaurant or Cafeteria,5400-5499,LOOP,-
Burglary,1A50,"Road, Street, or Sidewalk",4400-4499,WESTHEIMER,RD
Theft,1A50,Drug Store or Medical Supply,4700-4799,WESTHEIMER,RD
Theft,1A50,Jewelry Stores,3400-3499,ALABAMA,ST
Theft,1A50,Service or Gas Station,3900-3999,SOUTHWEST,FWY
Theft,1A50,Convenience Store,5400-5499,LOOP,-
Robbery,1A50,Commercial Parking Lot or Garage,3600-3699,WESLAYAN,ST
Theft,1A50,Department or Discount Store,4700-4799,WESTHEIMER,RD
Aggravated Assault,1A50,Highway or Freeway,1400-1499,IH 610,FWY
Theft,1A50,Grocery Store or Supermarket Parking Lot,4300-4399,SAN FELIPE,ST
Theft,1A50,Convenience Store Parking Lot,4700-4799,WESTHEIMER,RD
Theft,1A50,Other Parking Lot,5400-5499,LOOP,-
Theft,1A50,,5100-5199,BUFFALO SPEEDWAY,-
Theft,1A50,Hotel or Motel Parking Lot,2600-2699,SOUTHWEST,FWY
Theft,1A50,Commercial Parking Lot or Garage,3500-3599,TIMMONS,LN
Theft,1A50,Other Parking Lot,3800-3899,RICHMOND,AVE
Theft,1A50,"Road, Street, or Sidewalk",3700-3799,NORFOLK,ST
Theft,1A50,Apartment Parking Lot,3800-3899,LAW,-
Theft,1A50,Residence or House,4000-4099,ESSEX,LN
Theft,1A50,Government or Public Building,2200-2299,LOOP,-
Theft,1A50,,3700-3799,BUFFALO SPEEDWAY,-
Theft,1A50,"Road, Street, or Sidewalk",UNK,GREENWAY PLAZA,DR
Burglary,1A50,Apartment,2300-2399,WESTCREEK,LN
Theft,1A50,Strip Business Center Parking Lot,3600-3699,WESLAYAN,ST
Theft,1A50,Apartment Parking Lot,3600-3699,RICHMOND,AVE
Theft,1A50,Apartment Parking Lot,3800-3899,LAW,-
Theft,1A50,Garage or Carport,3800-3899,LAW,-
Robbery,1A50,"Road, Street, or Sidewalk",UNK,GREENWAY PLAZA,DR
Burglary,1A50,Miscellaneous Business (Non-Specific),4400-4499,WESTHEIMER,RD
Theft,1A50,Restaurant or Cafeteria Parking Lot,2600-2699,WESTPARK,DR
Auto Theft,1A50,"Other, Unknown, or Not Listed",3800-3899,RICHMOND,AVE
Theft,1A50,Restaurant or Cafeteria Parking Lot,3600-3699,WESLAYAN,ST
Theft,1A50,Driveway,4600-4699,MERWIN,-
Theft,1A50,Commercial Parking Lot or Garage,3900-3999,NORFOLK,ST
Theft,1A50,Commercial Building,5500-5599,WESLAYAN,-
Theft,1A50,Commercial Building,5400-5499,LOOP,-
Theft,1A50,Department or Discount Store,5400-5499,LOOP,-
Theft,1A50,Restaurant or Cafeteria Parking Lot,3200-3299,SOUTHWEST,FWY
Theft,1A50,"Road, Street, or Sidewalk",4600-4699,DEVON,ST
Auto Theft,1A50,"Road, Street, or Sidewalk",2300-2399,WESTCREEK,LN
Theft,1A50,Apartment Parking Lot,3800-3899,LAW,-
Theft,1A50,Apartment Parking Lot,3600-3699,RICHMOND,AVE
Theft,1A50,Apartment Parking Lot,2600-2699,BISSONNET,ST
Theft,1A50,Residence or House,3700-3799,RICHMOND,AVE
Theft,1A50,"Church, Synagogue, or Temple",3700-3799,SOUTHWEST,FWY
Theft,1A50,Apartment,4400-4499,WESTHEIMER,RD
Theft,1A50,Apartment Parking Lot,4000-4099,ESSEX,LN
Theft,1A50,Apartment Parking Lot,3800-3899,LAW,-
Theft,1A50,Restaurant or Cafeteria,3900-3999,RICHMOND,AVE
Theft,1A50,Restaurant or Cafeteria Parking Lot,4300-4399,RICHMOND,AVE
Aggravated Assault,1A50,Commercial Parking Lot or Garage,4100-4199,SOUTHWEST,FWY
Theft,1A50,Restaurant or Cafeteria Parking Lot,4900-4999,KIRBY,DR
Theft,1A50,Restaurant or Cafeteria Parking Lot,4900-4999,KIRBY,DR
Theft,1A50,Department or Discount Store,4400-4499,WESTHEIMER,RD
Theft,1A50,High Rise,2900-2999,WESLAYAN,-
Theft,1A50,Other Parking Lot,3800-3899,RICHMOND,AVE
Theft,1A50,Service or Gas Station,3900-3999,SOUTHWEST,FWY
Theft,1A50,Hotel or Motel Parking Lot,4000-4099,SOUTHWEST,FWY
Robbery,1A50,"Road, Street, or Sidewalk",4500-4599,OAKSHIRE,DR
Theft,1A50,Commercial Parking Lot or Garage,3800-3899,NORFOLK,ST
Theft,1A50,Restaurant or Cafeteria Parking Lot,4900-4999,KIRBY,DR
Theft,1A50,"Other, Unknown, or Not Listed",5100-5199,EDLOE,ST
Theft,1A50,Restaurant or Cafeteria Parking Lot,2600-2699,WESTPARK,DR
Theft,1A50,Restaurant or Cafeteria Parking Lot,3800-3899,RICHMOND,AVE
Theft,1A50,Strip Business Center Parking Lot,3800-3899,SOUTHWEST,FWY
Auto Theft,1A50,Restaurant or Cafeteria Parking Lot,5000-5099,KIRBY,DR
Theft,1A50,Other Parking Lot,5200-5299,DINCANS,ST
Theft,1A50,Grocery Store or Supermarket Parking Lot,3800-3899,RICHMOND,AVE
Theft,1A50,Restaurant or Cafeteria Parking Lot,4700-4799,WESTHEIMER,RD
Theft,1A50,Commercial Parking Lot or Garage,4600-4699,WESTHEIMER,RD
Theft,1A50,Specialty Store (Non-Specific),2700-2799,DREXEL,DR
Theft,1A50,Strip Business Center Parking Lot,3100-3199,TIMMONS,LN
Theft,1A50,Hotel or Motel Parking Lot,2500-2599,LOOP,-
Theft,1A50,Department or Discount Store,2700-2799,DREXEL,DR
Theft,1A50,Residence or House,2900-2999,SUFFOLK,DR
Theft,1A50,Grocery Store or Supermarket,5200-5299,BUFFALO SPEEDWAY,-
Burglary,1A50,Grocery Store or Supermarket,5200-5299,BUFFALO SPEEDWAY,-
Theft,1A50,Apartment Rental Office,UNK,BRIAR HOLLOW,LN
Theft,1A50,Hotel or Motel Parking Lot,1600-1699,LOOP,-
Theft,1A50,Grocery Store or Supermarket,5500-5599,WESLAYAN,ST
Theft,1A50,Miscellaneous Business (Non-Specific),4700-4799,SOUTHWEST,FWY
Theft,1A50,Restaurant or Cafeteria Parking Lot,4700-4799,RICHMOND,AVE
Theft,1A50,Residence or House,3700-3799,RICHMOND,AVE
Theft,1A50,Nursing Home,5100-5199,BUFFALO SPEEDWAY,-
Theft,1A50,"Hotel, Motel, Inn, Etc.",2500-2599,LOOP,-
Theft,1A50,Clothing Store,3200-3299,SOUTHWEST,FWY
Theft,1A50,Hotel or Motel Parking Lot,2500-2599,LOOP,-
Theft,1A50,Strip Business Center Parking Lot,2600-2699,SOUTHWEST,FWY
Theft,1A50,Commercial Parking Lot or Garage,4400-4499,WESTHEIMER,RD
Theft,1A50,"Road, Street, or Sidewalk",3800-3899,RICHMOND,AVE
Theft,1A50,Bar or Night Club Parking Lot,3800-3899,SOUTHWEST,FWY
Theft,1A50,Restaurant or Cafeteria Parking Lot,4700-4799,RICHMOND,AVE
Theft,1A50,Department or Discount Store,5200-5299,BUFFALO SPEEDWAY,-
Theft,1A50,Restaurant or Cafeteria Parking Lot,4600-4699,WESTHEIMER,RD
Theft,1A50,Construction Site,3900-3999,WESTPARK,DR
Theft,1A50,"Theatres, Dinner Theaters, Auditoriums",3800-3899,WESLAYAN,-
Theft,1A50,Miscellaneous Business (Non-Specific),5400-5499,LOOP,-
Theft,1A50,Hospital Parking Lot,3900-3999,SOUTHWEST,FWY
Theft,1A50,Miscellaneous Business (Non-Specific),4800-4899,LOOP CENTRAL,-
Theft,1A50,Restaurant or Cafeteria Parking Lot,4300-4399,RICHMOND,AVE
Theft,1A50,Miscellaneous Business (Non-Specific),3800-3899,SOUTHWEST,FWY
Theft,1A50,Restaurant or Cafeteria Parking Lot,4700-4799,RICHMOND,AVE
Theft,1A50,Strip Business Center Parking Lot,3700-3799,WESTHEIMER,RD
Theft,1A50,Restaurant or Cafeteria Parking Lot,4400-4499,WESTHEIMER,RD
Robbery,1A50,Bank or Savings Institution Parking Lot,5200-5299,KIRBY,DR
Theft,1A50,Service or Gas Station,4000-4099,SOUTHWEST,FWY
Theft,1A50,Apartment Parking Lot,3600-3699,RICHMOND,AVE
Theft,1A50,Garage or Carport,3600-3699,RICHMOND,AVE
Theft,1A50,Commercial Parking Lot or Garage,3900-3999,SOUTHWEST,FWY
Aggravated Assault,1A50,Freeway Service Road,UNK,GREENWAY PLAZA,DR
Theft,1A50,Other Parking Lot,1000-1099,LOOP,-
Theft,1A50,Apartment Parking Lot,2300-2399,WESTCREEK,LN
Theft,1A50,Hotel or Motel Parking Lot,1600-1699,LOOP,-
Theft,1A50,Restaurant or Cafeteria Parking Lot,5100-5199,KIRBY,DR
Theft,1A50,Hotel or Motel Parking Lot,4500-4599,POST OAK,PKWY
Theft,1A50,Hotel or Motel Parking Lot,4500-4599,POST OAK,PKWY
Auto Theft,1A50,Garage or Carport,2300-2399,WESTCREEK,LN
Theft,1A50,Strip Business Center Parking Lot,4400-4499,WESTHEIMER,RD
Aggravated Assault,1A50,Apartment,3700-3799,ALABAMA,ST
Burglary,1A50,Restaurant or Cafeteria,5400-5499,LOOP,-
Theft,1A50,"Other, Unknown, or Not Listed",3800-3899,WESLAYAN,ST
Theft,1A50,Apartment Parking Lot,3300-3399,WESLAYAN,ST
Theft,1A50,Apartment Parking Lot,3300-3399,WESLAYAN,ST
Theft,1A50,Hotel or Motel Parking Lot,1600-1699,LOOP,-
Theft,1A50,"Other, Unknown, or Not Listed",2600-2699,BISSONNET,-
Theft,1A50,Strip Business Center Parking Lot,3600-3699,WESLAYAN,ST
Theft,1A50,Miscellaneous Business (Non-Specific),5400-5499,LOOP,-
Burglary,1A50,Apartment,3700-3799,ALABAMA,ST
Burglary,1A50,Apartment,4000-4099,ESSEX,LN
Theft,1A50,Apartment,3300-3399,WESLAYAN,ST
Burglary,1A50,Apartment,3700-3799,ALABAMA,ST
Theft,1A50,Restaurant or Cafeteria Parking Lot,4700-4799,RICHMOND,AVE
Theft,1A50,Commercial Parking Lot or Garage,2500-2599,LOOP,-
Theft,1A50,Commercial Parking Lot or Garage,4500-4599,POST OAK,PL
Theft,1A50,Service or Gas Station,3100-3199,SOUTHWEST,FWY
Theft,1A50,Strip Business Center Parking Lot,4100-4199,SOUTHWEST,FWY
Theft,1A50,Strip Business Center Parking Lot,4100-4199,SOUTHWEST,FWY
Theft,1A50,Restaurant or Cafeteria Parking Lot,4800-4899,KIRBY,DR
Theft,1A50,Hotel or Motel Parking Lot,4900-4999,LOOP CENTRAL,-
Theft,1A50,,4100-4199,SOUTHWEST,FWY
Theft,1A50,Strip Business Center Parking Lot,4700-4799,WESTHEIMER,RD
Theft,1A50,Commercial Building,UNK,GREENWAY PLAZA,DR
Theft,1A50,Service or Gas Station,3100-3199,SOUTHWEST,FWY
Theft,1A50,"Other, Unknown, or Not Listed",3700-3799,BUFFALO SPEEDWAY,-
Theft,1A50,"Road, Street, or Sidewalk",3700-3799,PORTSMOUTH,-
Theft,1A50,Garage or Carport,2300-2399,MID,LN
Burglary,1A50,,5400-5499,LOOP,-
Theft,1A50,Hotel or Motel Parking Lot,4500-4599,POST OAK,PKWY
Burglary,1A50,Apartment,4100-4199,SOUTHWEST,FWY
Burglary,1A50,Apartment,4100-4199,SOUTHWEST,FWY
Burglary,1A50,Apartment,4000-4099,ESSEX,LN
Burglary,1A50,Apartment,4100-4199,SOUTHWEST,FWY
Theft,1A50,Commercial Parking Lot or Garage,5100-5199,BUFFALO SPEEDWAY,-
Theft,1A50,Commercial Parking Lot or Garage,2600-2699,EDLOE,ST
Theft,1A50,Commercial Parking Lot or Garage,4500-4599,POST OAK,PL
Aggravated Assault,1A50,"Road, Street, or Sidewalk",2600-2699,WESLAYAN,ST
Aggravated Assault,1A50,Residence or House,3400-3499,EDLOE,ST
Theft,20G10,"Hotel, Motel, Inn, Etc.",2900-2999,BRIARPARK,DR
Burglary,20G10,Sporting Goods or Gun Shops,6300-6399,CORPORATE,DR
Aggravated Assault,20G10,Grocery Store or Supermarket Parking Lot,10300-10399,HARWIN,DR
Robbery,20G10,Commercial Parking Lot or Garage,6600-6699,SAM HOUSTON,PKWY
Theft,20G10,Apartment,9700-9799,MEADOWGLEN,LN
Robbery,20G10,"Road, Street, or Sidewalk",8700-8799,TOWN PARK,DR
Burglary,20G10,Apartment,9800-9899,MEADOWGLEN,LN
Theft,20G10,"Other, Unknown, or Not Listed",10000-10099,WESTPARK,DR
Theft,20G10,Apartment Parking Lot,10200-10299,HARWIN,DR
Theft,20G10,"Other, Unknown, or Not Listed",9900-9999,BELLAIRE,BLVD
Auto Theft,20G10,Strip Business Center Parking Lot,3300-3399,GESSNER,RD
Theft,20G10,Apartment Parking Lot,3500-3599,SAM HOUSTON,PKWY
Auto Theft,20G10,Apartment Parking Lot,9900-9999,RICHMOND,AVE
Theft,20G10,Apartment Parking Lot,3500-3599,SAM HOUSTON,PKWY
Theft,20G10,Apartment Parking Lot,3500-3599,SAM HOUSTON,PKWY
Theft,20G10,Commercial Parking Lot or Garage,3700-3799,BRIARPARK,DR
Robbery,20G10,Bar or Night Club,6600-6699,SAM HOUSTON,PKWY
Aggravated Assault,20G10,Apartment Parking Lot,10200-10299,HARWIN,DR
Theft,20G10,Strip Business Center Parking Lot,9100-9199,BELLAIRE,BLVD
Theft,20G10,Apartment Parking Lot,9800-9899,PAGEWOOD,LN
Aggravated Assault,20G10,Apartment Parking Lot,10200-10299,HARWIN,DR
Theft,20G10,Commercial Parking Lot or Garage,9900-9999,RICHMOND,AVE
Theft,20G10,Other Parking Lot,6700-6799,SAM HOUSTON,PKWY
Auto Theft,20G10,Nursing Home,9000-9099,TOWN PARK,DR
