Offense Type,Premise,BlockRange,StreetName,Type
Robbery,Department or Discount Store,5200-5299,ALMEDA,RD
Theft,Commercial Building,9400-9499,SILVER BERYL,LN
Theft,Apartment Parking Lot,1900-1999,PROSPECT,-
Theft,Other Parking Lot,6200-6299,HERMANN PARK DR,-
Robbery,Restaurant or Cafeteria,4800-4899,SAN JACINTO,ST
Burglary,Restaurant or Cafeteria,2800-2899,OLD SPANISH,TRL
Theft,Residence or House,7000-7099,ALMEDA RD,RD
Theft,Other Parking Lot,6000-6099,HERMANN PARK DR,-
Theft,Hospital Parking Lot,6400-6499,FANNIN ST,ST
Theft,"Road, Street, or Sidewalk",1600-1699,WHEELER ST,ST
Rape,Residence or House,5200-5299,PINE CLIFF,DR
Theft,Apartment Parking Lot,UNK,HERMANN PARK CT,-
Aggravated Assault,Commercial Parking Lot or Garage,3300-3399,OAK LINKS,AVE
Theft,Commercial Parking Lot or Garage,2300-2399,S MACGREGOR WAY,-
Theft,Hospital,6500-6599,FANNIN,ST
Theft,Apartment Parking Lot,UNK,HERMANN MUSEUM CIR,-
Theft,Apartment Parking Lot,2300-2399,S MACGREGOR WAY,-
Robbery,Miscellaneous Business (Non-Specific),5200-5299,ALMEDA,RD
Theft,Apartment Parking Lot,2000-2099,S MACGREGOR WAY,-
Theft,Apartment Parking Lot,2300-2399,S MACGREGOR WAY,-
Theft,Apartment Parking Lot,UNK,HERMANN MUSEUM CIR,-
Theft,Apartment Parking Lot,4600-4699,BYRON,CIR
Theft,Garage or Carport,UNK,HERMANN MUSEUM CIRCLE DR.,-
Theft,Hospital,6500-6599,FANNIN ST,ST
Theft,Other Parking Lot,UNK,HERMANN PARK CT,-
Burglary,Apartment,UNK,HERMANN MUSEUM CIR,-
Theft,Apartment,5900-5999,ALMEDA RD,RD
Theft,Miscellaneous Business (Non-Specific),5600-5699,ALMEDA,RD
Burglary,Residence or House,6900-6999,ARDMORE,ST
Theft,Hospital,1500-1599,TAUB,LP
Burglary,Apartment,1900-1999,HOLCOMBE BLVD,BLVD
Theft,Apartment,7300-7399,ARDMORE ST,ST
Theft,Apartment Parking Lot,UNK,HERMANN MUSEUM CIR,-
Theft,Other Parking Lot,5200-5299,ALMEDA RD,RD
Rape,"Road, Street, or Sidewalk",1500-1599,TAUB LP,-
Theft,"Field, Woods, Forest, Park",1500-1599,EAGLE ST,ST
Theft,Other Parking Lot,5800-5899,ALMEDA RD,RD
Theft,University or College,1200-1299,MOURSUND,-
Aggravated Assault,Convenience Store Parking Lot,3200-3299,HOLCOMBE BLVD,BLVD
Burglary,Apartment,UNK,HERMANN MUSEUM CIRCLE,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",1500-1599,HERMANN DR,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK DR,-
Theft,Other Parking Lot,1500-1599,HERMANN DR,-
Theft,Hospital,6600-6699,FANNIN,ST
Theft,Apartment,6300-6399,ALMEDA RD,RD
Aggravated Assault,Highway or Freeway,10000-10099,US 90,-
Theft,Other Parking Lot,1500-1599,HERMANN DR,-
Theft,Restaurant or Cafeteria,3100-3199,HOLCOMBE BLVD,BLVD
Theft,Light Rail Platform,6900-6999,FANNIN ST,ST
Rape,"Road, Street, or Sidewalk",1700-1799,HERMANN DR,-
Theft,Hospital,1500-1599,TAUB LP,-
Theft,Other Parking Lot,2100-2199,MACGREGOR WAY,-
Theft,Hospital Parking Lot,UNK,BERTNER AVE / BATES,-
Aggravated Assault,Hospital,6500-6599,FANNIN,ST
Robbery,Department or Discount Store,4700-4799,B CLOVER,ST
Theft,Hospital,6400-6499,FANNIN ST,ST
Theft,Residence or House,1400-1499,PRESSLER ST FCT175042,-
Theft,Hospital,1500-1599,TAUB LP,-
Robbery,Apartment Parking Lot,4700-4799,CHARRITON,DR
Theft,Restaurant or Cafeteria,5600-5699,MAIN,ST
Theft,"Field, Woods, Forest, Park",6000-6099,HERMANN PARK DR,-
Theft,Apartment,6000-6099,BELMARK,-
Theft,Residence or House,6200-6299,GEHRING,-
Burglary,Office Building,4300-4399,PO BOX 2934,-
Robbery,Convenience Store,5200-5299,ALMEDA,RD
AutoTheft,"Road, Street, or Sidewalk",5000-5099,CHENEVERT ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",6400-6499,FANNIN,ST
Theft,Apartment Parking Lot,6300-6399,ALMEDA,RD
Theft,Hotel or Motel Parking Lot,600-699,SUMBERA,ST
Theft,Hotel or Motel Parking Lot,3100-3199,OLD SPANISH TRL,-
Theft,Hotel or Motel Parking Lot,3100-3199,OLD SPANISH TRL,-
Robbery,Restaurant or Cafeteria Parking Lot,2800-2899,OLD SPANISH,TRL
Theft,"Other, Unknown, or Not Listed",1400-1499,ROSEDALE,-
Theft,Service or Gas Station,6700-6799,FANNIN ST,ST
Theft,Apartment,5200-5299,CAROLINE ST,ST
Theft,Office Building,6600-6699,FANNIN,ST
Theft,Office Building,6600-6699,FANNIN,ST
Theft,Apartment Parking Lot,1400-1499,WHEELER ST,ST
Theft,Driveway,1700-1799,WENTWORTH,-
Theft,Other Parking Lot,7200-7299,ALMEDA RD,RD
Robbery,Bank,5100-5199,MAIN,ST
Theft,Service or Gas Station,6000-6099,ALMEDA RD,RD
Theft,"Other, Unknown, or Not Listed",7200-7299,ALMEDA,RD
Theft,Hospital,6600-6699,FANNIN,ST
Robbery,Alley,3100-3199,69TH STREET,-
Aggravated Assault,"Road, Street, or Sidewalk",4700-4799,ALMEDA RD,RD
Theft,Restaurant or Cafeteria Parking Lot,6200-6299,RAINTREE,DR
Theft,Convenience Store Parking Lot,3200-3299,OLD SPANISH TRL,-
Theft,Residence or House,4800-4899,JACKSON ST,ST
Theft,"Road, Street, or Sidewalk",1800-1899,PRESSLER ST,ST
Theft,Other Parking Lot,20600-20699,HILLSDALE PARK,DR
Theft,Driveway,5900-5999,ALMEDA RD,RD
Burglary,Residence or House,2400-2499,CHARLESTON ST UNIT D,-
Aggravated Assault,Highway or Freeway,15600-15699,ROSE RIDGE,CT
Burglary,Apartment,2900-2999,OLD SPANISH TRL,-
Theft,Hospital,6500-6599,FANNIN,ST
Theft,Apartment Parking Lot,2300-2399,S MACGREGOR WAY,-
Aggravated Assault,Hospital Parking Lot,5400-5499,CILANTRO LANE,-
Theft,Apartment,5900-5999,ALMEDA RD,RD
Theft,"Factory, Manufacturing, or Industrial",7100-7199,ARDMORE,ST
Robbery,Restaurant or Cafeteria,4800-4899,SAN JACINTO,ST
Theft,"Physician, Doctor, Dentist's Office",5500-5599,ALMEDA RD,RD
AutoTheft,Commercial Parking Lot or Garage,6400-6499,FANNIN ST,ST
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",2500-2599,GREENSBORO DR,-
Theft,Commercial Parking Lot or Garage,1800-1899,BINZ ST,ST
Theft,Hospital,6600-6699,FANNIN,ST
Theft,Restaurant or Cafeteria Parking Lot,4700-4799,ALMEDA RD,RD
Theft,Hospital,6400-6499,FANNIN ST,ST
Theft,Other Parking Lot,6100-6199,HERMANN PARK DR,-
Theft,Convenience Store,5200-5299,ALMEDA,RD
Theft,"Road, Street, or Sidewalk",100-199,YALE,ST
Theft,"Road, Street, or Sidewalk",1800-1899,SOUTHMORE BLVD,BLVD
Rape,"Parks and Recreation, Zoo, Swimming Pool",2500-2599,BOLSOVER ST,ST
Theft,Bar or Night Club Parking Lot,5600-5699,KIRBY DR,-
Theft,"Road, Street, or Sidewalk",11200-11299,HIGH STAR,DR
Theft,Mall Common Area,13100-13199,NORTHWEST FREEWAY,-
Theft,Residence or House,2400-2499,SOUTHGATE BLVD,BLVD
AutoTheft,"Road, Street, or Sidewalk",5200-5299,BAYARD LN,-
Theft,Commercial Parking Lot or Garage,3800-3899,COSTA RICA,RD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,RICE BLVD,BLVD
Theft,Driveway,2100-2199,SWIFT BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,3600-3699,LAKE STREET,-
Theft,"Hotel, Motel, Inn, Etc.",1300-1399,POST OAK BLVD SUITE 1100,-
Burglary,Residence or House,2000-2099,DRYDEN RD,RD
Theft,Commercial Parking Lot or Garage,4900-4999,MONTROSE BLVD UNIT 814,-
Theft,Department or Discount Store,2400-2499,UNIVERSITY,BLVD
Burglary,Garage or Carport,2000-2099,DRYDEN RD,RD
Theft,Specialty Store (Non-Specific),2400-2499,TIMES,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",14300-14399,HILLARD,RD
AutoTheft,"Road, Street, or Sidewalk",5300-5399,YOAKUM BLVD,BLVD
Robbery,Strip Business Center Parking Lot,2400-2499,SOUTH BLVD,BLVD
Robbery,Restaurant or Cafeteria,2500-2599,RICE,BLVD
AutoTheft,Driveway,2200-2299,GOLDSMITH ST,ST
Theft,Residence or House,2200-2299,GOLDSMITH ST,ST
Burglary,Commercial Building,2000-2099,SOUTHWEST,ST
Burglary,Strip Business Center Parking Lot,4600-4699,MONTROSE,BLVD
Theft,Miscellaneous Business (Non-Specific),2400-2499,TIMES,BLVD
Theft,Restaurant or Cafeteria Parking Lot,5500-5599,MORNINGSIDE DR,-
Theft,Commercial Parking Lot or Garage,2200-2299,CHAPMAN,-
Theft,Department or Discount Store,2400-2499,UNIVERSITY,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",1700-1799,VASSAR ST UNIT B,-
Theft,Hotel or Motel Parking Lot,6700-6799,MAIN STREET,-
Theft,"Other, Unknown, or Not Listed",2300-2399,SHERIDAN ST,ST
AutoTheft,"Road, Street, or Sidewalk",UNK,WAVERLY CT,-
Theft,Restaurant or Cafeteria Parking Lot,5200-5299,BUFFALO SPDWY,-
Theft,Restaurant or Cafeteria Parking Lot,1500-1599,NAGLE ST.,-
Theft,Commercial Parking Lot or Garage,6000-6099,ANNAPOLIS ST.,-
Robbery,Restaurant or Cafeteria Parking Lot,5800-5899,KIRBY,DR
Theft,"Road, Street, or Sidewalk",6400-6499,MAIN ST,ST
Theft,Driveway,2300-2399,BOLSOVER ST,ST
Burglary,Office Building,2400-2499,BARTLETT,ST
Theft,Residence or House,2400-2499,DUNSTAN,RD
Theft,Commercial Parking Lot or Garage,2500-2599,UNIVERSITY BLVD,BLVD
AutoTheft,"Road, Street, or Sidewalk",2100-2199,WROXTON RD,RD
Theft,Other Parking Lot,2500-2599,UNIVERSITY BLVD,BLVD
AutoTheft,"Road, Street, or Sidewalk",2300-2399,DUNSTAN RD,RD
Theft,Driveway,500-599,SAM HOUSTON,PKWY
Theft,"Road, Street, or Sidewalk",2500-2599,ADDISON RD,RD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
AutoTheft,Driveway,1700-1799,SOUTH BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,"Road, Street, or Sidewalk",2400-2499,TIMES BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,RICE,BLVD
Robbery,Miscellaneous Business (Non-Specific),4800-4899,MAIN,ST
Theft,Office Building,2100-2199,W HOLCOMBE BLVD,BLVD
Theft,Miscellaneous Business (Non-Specific),5200-5299,KIRBY,DR
Theft,Drug Store or Medical Supply,2200-2299,W HOLCOMBE BLVD,BLVD
Theft,Auto Repair,4700-4799,MONTROSE,BLVD
Theft,Other Parking Lot,2400-2499,RICE BLVD,BLVD
Theft,"Road, Street, or Sidewalk",1600-1699,NORTH BLVD,BLVD
Theft,Bar or Night Club,2500-2599,ROBINHOOD,-
Theft,Miscellaneous Business (Non-Specific),2400-2499,UNIVERSITY BLVD,BLVD
Theft,Garage or Carport,6600-6699,MAIN ST,ST
Theft,Other Parking Lot,4100-4199,GREENBRIAR DR,-
Theft,Bank or Savings Institution Parking Lot,5500-5599,KIRBY DR,-
Theft,Department or Discount Store,2400-2499,UNIVERSITY,BLVD
Theft,"Road, Street, or Sidewalk",2500-2599,QUENBY,-
Theft,Restaurant or Cafeteria Parking Lot,5900-5999,BONHOMME,RD
Theft,Commercial Parking Lot or Garage,2500-2599,DUNSTAN RD,RD
AutoTheft,"Road, Street, or Sidewalk",1900-1999,SOUTH BLVD,BLVD
Burglary,Restaurant or Cafeteria,2200-2299,W HOLCOMBE BLVD,BLVD
Theft,Apartment Parking Lot,2500-2599,TIMES BLVD,BLVD
Theft,Commercial Parking Lot or Garage,2600-2699,GREENBRIAR,-
Theft,Residence or House,1800-1899,NORTH BLVD,BLVD
Theft,Hotel or Motel Parking Lot,6700-6799,MAIN ST,ST
Theft,Apartment,1100-1199,AUTREY ST,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",2100-2199,HOLCOMBE BLVD,BLVD
Robbery,Residence or House,4100-4199,RUSK,ST
Robbery,Restaurant or Cafeteria Parking Lot,6700-6799,CANAL,ST
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Grocery Store or Supermarket,2300-2399,S WAYSIDE DR,-
Theft,Department or Discount Store,2300-2399,WAYSIDE,DR
Theft,Grocery Store or Supermarket,2300-2399,S. WAYSIDE,-
Aggravated Assault,Fire Station,6900-6999,NAVIGATION,-
Theft,Specialty Store (Non-Specific),2300-2399,WAYSIDE,DR
Burglary,Maintenance or Building Services,400-499,S. 66TH,-
Theft,"Electronics Store, Electrical Supplies",7000-7099,LAWNDALE,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Aggravated Assault,Bar or Night Club,7800-7899,HARRISBURG BLVD,BLVD
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Aggravated Assault,Residence or House,2200-2299,MARLO,-
Theft,Grocery Store or Supermarket,7000-7099,LAWNDALE,-
Theft,Department or Discount Store,2300-2399,WAYSIDE,DR
Theft,Apartment,6100-6199,GULF FRWY,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Bank,6800-6899,CAPITOL ST,ST
Theft,Apartment Parking Lot,6300-6399,GULF FWY IB,-
Murder,"Road, Street, or Sidewalk",7900-7999,HUDSON,-
Burglary,Residence or House,1700-1799,FOREST HILL BLVD,BLVD
AutoTheft,Apartment Parking Lot,900-999,VILLA DE MATEL,RD
Theft,Restaurant or Cafeteria Parking Lot,5300-5399,GULF FWY IB,-
Theft,Apartment Parking Lot,800-899,FAIR OAKS RD APT. 705,-
Theft,Department or Discount Store,2300-2399,WAYSIDE,DR
Theft,Grocery Store or Supermarket,2300-2399,S. WAYSIDE,-
Theft,Grocery Store or Supermarket,2300-2399,S. WAYSIDE,-
Theft,Bank,7500-7599,BURT,ST
Theft,Grocery Store or Supermarket Parking Lot,6800-6899,CAPITOL ST,ST
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Robbery,Drug Store or Medical Supply,6800-6899,GRIGGS,RD
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Garage or Carport,2200-2299,RAINBOW DR,-
AutoTheft,Other Parking Lot,6900-6999,AVENUE V,-
Theft,Specialty Store (Non-Specific),2300-2399,WAYSIDE,DR
Theft,Commercial Parking Lot or Garage,6600-6699,AVENUE E,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,900-999,WAYSIDE,DR
Theft,Grocery Store or Supermarket,2300-2399,S. WAYSIDE,DR
Theft,University or College,5600-5699,MCCORMICK ST,ST
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
AutoTheft,Convenience Store Parking Lot,2600-2699,ARCADIA RIDGE,LN
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Burglary,"Multi-Plex Home (Duplex,Triplex Etc.)",1700-1799,FOREST HILL,BLVD
Theft,Department or Discount Store,2300-2399,S. WAYSIDE DR.,-
Robbery,"Road, Street, or Sidewalk",1200-1299,WAYSIDE DR,-
Robbery,Apartment,900-999,FAIR OAKS RD,RD
Theft,Commercial Parking Lot or Garage,6800-6899,HARRISBURG,BLVD
Theft,Commercial Building,7200-7299,HARRISBURG,BLVD
Burglary,Commercial Building,6600-6699,CAPITOL,ST
Theft,Residence or House,6700-6799,AVENUE C,-
Aggravated Assault,Residence or House,7000-7099,SANTA MARIA,-
Theft,"Other, Unknown, or Not Listed",6900-6999,LAWNDALE,-
Aggravated Assault,Residence or House,8000-8099,SHERMAN,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Robbery,Convenience Store,6700-6799,AVENUE K,-
Theft,Driveway,5200-5299,JEFFERSON,ST
Theft,Commercial Building,2300-2399,WAYSIDE,DR
Theft,Driveway,6300-6399,JEFFERSON ST,ST
Rape,"Hotel, Motel, Inn, Etc.",7700-7799,AVENUE L,-
Burglary,Miscellaneous Business (Non-Specific),2000-2099,WAYSIDE,DR
Theft,Grocery Store or Supermarket Parking Lot,800-899,S WAYSIDE DR,-
Theft,Driveway,6100-6199,JEFFERSON ST,ST
Theft,Department or Discount Store,2600-2699,ARBOR,ST
AutoTheft,"Road, Street, or Sidewalk",5600-5699,HARRIET,-
AutoTheft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Theft,Convenience Store Parking Lot,6700-6799,AVENUE L,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Apartment,6600-6699,AVENUE P,-
Theft,Apartment,6300-6399,GULF FWY IB,-
Theft,Miscellaneous Business (Non-Specific),2300-2399,S WAYSIDE DR,-
Theft,Apartment,900-999,REDWOOD ST,ST
Theft,Other Parking Lot,100-199,SUPER,-
Theft,Department or Discount Store,8300-8399,PONNEL,LN
Robbery,Driveway,1900-1999,SANTA ROSA,-
Theft,Hotel or Motel Parking Lot,2200-2299,S WAYSIDE DR,-
Theft,Department or Discount Store,2300-2399,WAYSIDE,DR
Robbery,Apartment Parking Lot,800-899,FAIR OAKS RD,RD
Aggravated Assault,Residence or House,4000-4099,GARROW,-
Theft,Department or Discount Store,2300-2399,WAYSIDE,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",500-599,S 75TH ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",500-599,S 75TH ST,ST
Robbery,Other Parking Lot,2300-2399,S WAYSIDE DR,-
Theft,Specialty Store (Non-Specific),2300-2399,WAYSIDE,DR
Burglary,Residence or House,600-699,S 79TH ST,ST
AutoTheft,"Physician, Doctor, Dentist's Office",7200-7299,HARRISBURG BLVD,BLVD
Theft,"Road, Street, or Sidewalk",7600-7699,SATSUMA,-
Theft,Department or Discount Store,7000-7099,HARRISBURG,BLVD
Aggravated Assault,Residence or House,1000-1099,N 66TH ST,ST
AutoTheft,Driveway,7400-7499,AZALEA,ST
Aggravated Assault,Apartment,6100-6199,GULF FWY IB,-
Aggravated Assault,"Road, Street, or Sidewalk",1600-1699,N CESAR CHAVEZ BLVD,BLVD
Theft,"Road, Street, or Sidewalk",7900-7999,AVENUE B,-
AutoTheft,Driveway,7900-7999,CANAL ST,ST
Burglary,Commercial Building,7100-7199,HARRISBURG,BLVD
AutoTheft,Apartment Parking Lot,900-999,FAIR OAKS RD,RD
Theft,Miscellaneous Business (Non-Specific),300-399,S CESAR CHAVEZ BLVD,BLVD
Aggravated Assault,Residence or House,9700-9799,WOODWIND,DR
Burglary,Restaurant or Cafeteria,1500-1599,WAYSIDE,DR
Theft,"Laundry, Dry Cleaners, Washaterias",800-899,S 75TH ST,ST
Theft,Bus Station,7000-7099,HARRISBURG,-
Theft,Residence or House,6100-6199,GULF FWY IB,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Robbery,Convenience Store,7000-7099,NAVIGATION,-
Theft,Bank or Savings Institution Parking Lot,6800-6899,CAPITOL ST,ST
Burglary,Residence or House,1800-1899,N MACGREGOR WAY,-
Theft,"Laundry, Dry Cleaners, Washaterias",100-199,E NAVIGATION,-
Theft,"Road, Street, or Sidewalk",7900-7999,BALTIMORE ST,ST
Robbery,Residence or House,4300-4399,CASTLE,DR
Theft,Specialty Store (Non-Specific),900-999,WAYSIDE,DR
Theft,Department or Discount Store,7400-7499,CANARY CIRCLE,-
Theft,"Other, Unknown, or Not Listed",6900-6999,LAWNDALE,-
Burglary,Residence or House,7200-7299,CANAL,ST
AutoTheft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Robbery,Apartment Parking Lot,6500-6599,MIRAGLEN APT,-
Theft,Miscellaneous Business (Non-Specific),5600-5699,MCCORMICK ST,ST
Theft,"Field, Woods, Forest, Park",400-499,S 75TH ST,ST
Aggravated Assault,Convenience Store Parking Lot,6400-6499,HARRISBURG BLVD,BLVD
Theft,Other Parking Lot,500-599,S 75TH ST,ST
Robbery,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Theft,Specialty Store (Non-Specific),7000-7099,GRIGGS,RD
Robbery,Grocery Store or Supermarket,6900-6999,CAPITOL,ST
Theft,Commercial Parking Lot or Garage,8900-8999,MANCHESTER ST,ST
Aggravated Assault,Residence or House,7100-7199,GARDEN ST,ST
Aggravated Assault,Residence or House,6600-6699,MOSSROSE,-
Theft,Residence or House,6400-6499,MYRTLE,-
Theft,Grocery Store or Supermarket,8000-8099,ELVERA ST,ST
Theft,Restaurant or Cafeteria Parking Lot,1000-1099,AXILDA,-
Robbery,Strip Business Center Parking Lot,7100-7199,GARDEN,ST
Theft,Convenience Store,1200-1299,BROADWAY ST,ST
Theft,Residence or House,8300-8399,CHANNELSIDE ST,ST
AutoTheft,Apartment Parking Lot,7900-7999,SARITA,-
Theft,Residence or House,7800-7899,E MAGNOLIA,-
Theft,Residence or House,6800-6899,MOSSROSE,-
Theft,Convenience Store,1400-1499,EVERGREEN DR,-
Theft,Residence or House,7800-7899,ELVERA ST,ST
Theft,Residence or House,8500-8599,JOHN,-
Theft,Driveway,7600-7699,GARDEN ST,ST
Aggravated Assault,Strip Business Center Parking Lot,6900-6999,WOODRIDGE DR,-
Burglary,Residence or House,7500-7599,GARDEN ST,ST
Burglary,Residence or House,7800-7899,ARBERRY,ST
Robbery,Residence or House,9300-9399,E AVENUE P,-
Theft,Commercial Parking Lot or Garage,400-499,BROADWAY ST,ST
Theft,"Road, Street, or Sidewalk",1800-1899,REESE,-
AutoTheft,Apartment Parking Lot,7200-7299,PATRICIA LN,-
Aggravated Assault,Bar or Night Club,7700-7799,CHANNELSIDE ST,ST
Theft,Residence or House,7100-7199,PATRICIA LN,-
Robbery,Apartment Parking Lot,6900-6999,GULF,FWY
Burglary,Residence or House,7600-7699,HEMLOCK ST,ST
Aggravated Assault,Apartment Parking Lot,6700-6799,TELEPHONE ROAD APT 4,-
Burglary,Bar or Night Club,1000-1099,EVERGREEN,DR
Theft,Grocery Store or Supermarket Parking Lot,7000-7099,GULF FWY,-
Theft,Service or Gas Station,1200-1299,BROADWAY ST,ST
Theft,"Pawn, Resale Shop, or Flea Market",7500-7599,PLUM CREEK DR,-
Theft,Residence or House,7800-7899,HEMLOCK ST,ST
AutoTheft,Driveway,7200-7299,NARCISSUS,-
Theft,Convenience Store,1900-1999,BROADWAY,ST
Burglary,Residence or House,6800-6899,HEMLOCK ST,ST
Theft,"Road, Street, or Sidewalk",7200-7299,WOODRIDGE DR,-
Robbery,Apartment Parking Lot,7500-7599,OFFICE CITY DR,-
Burglary,Residence or House,7200-7299,NARCISSUS,-
Robbery,Apartment Parking Lot,7500-7599,OFFICE CITY DR,-
Theft,Service or Gas Station,7000-7099,GULF,FWY
Aggravated Assault,Residence or House,7200-7299,GARDEN ST,ST
Robbery,Residence or House,7100-7199,PO BOX 5124,-
Theft,"Road, Street, or Sidewalk",8100-8199,KINGSLEY ST,ST
Burglary,Apartment,8300-8399,WINKLER DR,-
Theft,Restaurant or Cafeteria Parking Lot,8400-8499,GULF FWY IB,-
Rape,Residence or House,8200-8299,EASTON ST,ST
Aggravated Assault,Convenience Store Parking Lot,8500-8599,GULF FWY IB,-
Theft,Residence or House,3000-3099,SHADY PARK DR,-
Theft,Convenience Store,8000-8099,LOOP,-
Theft,Convenience Store,8000-8099,LOOP,-
Theft,Apartment,8600-8699,BROADWAY ST APT 2227,-
AutoTheft,"Road, Street, or Sidewalk",UNK,PARK PLACE BLVD/RIVER DR,-
Robbery,Apartment Parking Lot,8000-8099,GLENVIEW DR,-
Burglary,Apartment,8600-8699,WINKLER DR,-
Theft,Restaurant or Cafeteria Parking Lot,8200-8299,GULF FWY IB,-
Theft,Driveway,8100-8199,WIER DR,-
Theft,Construction Site,14000-14099,LUTHE,RD
AutoTheft,Apartment Parking Lot,8300-8399,WINKLER DR,-
AutoTheft,Restaurant or Cafeteria Parking Lot,8500-8599,GULF FWY IB,-
Theft,"Other, Unknown, or Not Listed",3800-3899,2 ERIE,ST
AutoTheft,Apartment,8400-8499,PARK PLACE BLVD,BLVD
Theft,Service or Gas Station,8000-8099,HOWARD DR,-
Theft,Convenience Store,8000-8099,LOOP,-
Theft,Commercial Parking Lot or Garage,21500-21599,TENORE,-
Theft,Service or Gas Station,7700-7799,GULF,FWY
Theft,Apartment Parking Lot,8200-8299,PARK PLACE BLVD,BLVD
Theft,"Road, Street, or Sidewalk",8200-8299,BROCKTON ST,ST
Theft,Convenience Store,8000-8099,LOOP,-
Theft,Service or Gas Station,8000-8099,LOOP,-
Theft,Bar or Night Club,8300-8399,PARK PLACE,BLVD
Theft,Apartment Parking Lot,7500-7599,GULF FWY IB,-
Burglary,"Church, Synagogue, or Temple",8200-8299,HOWARD,RD
Aggravated Assault,"Road, Street, or Sidewalk",8300-8399,WINKLER DR,-
Theft,Bar or Night Club,8500-8599,GULF FWY IB,-
Theft,Apartment Parking Lot,7500-7599,GULF FWY IB,-
Burglary,Driveway,8400-8499,BROCKTON ST,ST
Theft,Apartment Laundry,8000-8099,BENDELL,DR
AutoTheft,Restaurant or Cafeteria Parking Lot,2800-2899,BROADWAY ST,ST
Burglary,Garage or Carport,7900-7999,FINDLAY,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,7900-7999,GULF,FWY
Burglary,Residence or House,8200-8299,EASTON,-
AutoTheft,Apartment Parking Lot,8400-8499,WINKLER DR,-
AutoTheft,Apartment Parking Lot,2700-2799,BROADWAY ST,ST
Theft,Convenience Store,8000-8099,LOOP,-
Aggravated Assault,Residence or House,8400-8499,BROCKTON ST,ST
AutoTheft,"Parks and Recreation, Zoo, Swimming Pool",8200-8299,BAYOU,DR
AutoTheft,"Road, Street, or Sidewalk",3700-3799,ERIE ST,ST
