Offense Type,Premise,BlockRange,StreetName,Type
Theft,"Road, Street, or Sidewalk",1700-1799,WYNDALE,-
Theft,Apartment Parking Lot,1800-1899,EWING ST,ST
Aggravated Assault,Hospital,21000-21099,SETTLERS VALLEY,DR
Burglary,Residence or House,700-799,MAYDE CREEK,DR
Theft,University or College,UNK,BAYLOR PLAZA,-
Theft,Bus Stop,900-999,PRESSLER,-
Theft,Hospital,4100-4199,HAMLINE,AVE
Theft,University or College,1900-1999,PRESSLER ST,ST
Theft,Commercial Parking Lot or Garage,2200-2299,HERMANN DR,-
Burglary,"Hotel, Motel, Inn, Etc.",1300-1399,S BRAESWOOD BLVD,BLVD
Rape,Residence or House,1500-1599,TAUB LP,-
Theft,Apartment,UNK,HERMANN MUSEUM CIRCLE DR. 44,-
Theft,"Other, Unknown, or Not Listed",6400-6499,FANNIN ST,ST
Theft,Convenience Store,5200-5299,ALMEDA,RD
AutoTheft,"Road, Street, or Sidewalk",4800-4899,AUSTIN ST,ST
Theft,Hospital,6500-6599,FANNIN ST,ST
AutoTheft,Sexually Oriented Business Parking Lot,4800-4899,ALMEDA,RD
Theft,Apartment,5900-5999,ALMEDA RD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",5500-5599,HERMANN PARK DR,-
Theft,Commercial Parking Lot or Garage,1800-1899,CLEBURNE ST,ST
Theft,Garage or Carport,UNK,HERMANN PARK CT,-
Theft,Bus Stop,UNK,MOURSUND / BERTNER AVE,-
Theft,Other Parking Lot,1500-1599,HERMANN DR,-
Robbery,Hospital Parking Lot,6500-6599,FANNIN,ST
Theft,Service or Gas Station,3200-3299,HOLCOMBE,BLVD
Theft,"Hotel, Motel, Inn, Etc.",5700-5799,MAIN ST,ST
Aggravated Assault,Convenience Store,5100-5199,ALMEDA RD,RD
Theft,"Libraries, Museums",1500-1599,HERMANN DR,-
Theft,Other Parking Lot,6200-6299,HERMANN PARK DR,-
Aggravated Assault,Service or Gas Station,1500-1599,TAUB LP,-
Theft,"Road, Street, or Sidewalk",2000-2099,CALUMET ST,ST
AutoTheft,Apartment Parking Lot,1600-1699,HERMANN DR,-
Theft,Hospital,6600-6699,FANNIN ST,ST
Theft,Hospital,6700-6799,BERTNER AVE,-
Theft,Hospital Parking Lot,1200-1299,ELDRIDGE,PKWY
Theft,Hospital,6500-6599,FANNIN ST,ST
Theft,Apartment Parking Lot,1500-1599,POLK,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",5500-5599,HERMANN PARK DR,-
Theft,Miscellaneous Business (Non-Specific),5200-5299,ALMEDA RD,RD
Theft,Light Rail Platform,4300-4399,YOAKUM,ST
Robbery,"Road, Street, or Sidewalk",4600-4699,CAROLINE ST,ST
Theft,"Other, Unknown, or Not Listed",UNK,HERMANN PARK CT,-
Robbery,Apartment Parking Lot,7300-7399,ARDMORE,ST
Theft,"Road, Street, or Sidewalk",400-499,VELASCO,-
Aggravated Assault,Hospital,6500-6599,FANNIN ST,ST
AutoTheft,"Road, Street, or Sidewalk",1400-1499,WICHITA STREET,-
Aggravated Assault,"Daycare, Child Care, or Kindergarten",4300-4399,LA BRANCH,-
Rape,Hospital,6400-6499,FANNIN ST IB,-
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,Other Parking Lot,2500-2599,BISSONNET ST,ST
Robbery,Convenience Store,2500-2599,SOUTHWEST,ST
Theft,Restaurant or Cafeteria Parking Lot,14000-14099,EAST 21ST STREET,-
Theft,"Road, Street, or Sidewalk",4700-4799,MT VERNON ST,ST
Burglary,Restaurant or Cafeteria,2300-2399,RICE,BLVD
Theft,Other Parking Lot,2400-2499,SOUTH BLVD,BLVD
Burglary,Apartment,2300-2399,GRAMERCY,-
Aggravated Assault,Restaurant or Cafeteria,4000-4099,OSBY,DR
Theft,Commercial Parking Lot or Garage,5000-5099,MONTROSE,BLVD
Theft,Convenience Store,2500-2599,HOLCOMBE,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Burglary,Private School,4900-4999,TRAVIS,ST
Aggravated Assault,Apartment,7000-7099,GREENBRIAR DR,-
Theft,Other Parking Lot,2400-2499,SOUTH BLVD,BLVD
Theft,Apartment,4100-4199,GREENBRIAR DR,-
Theft,Residence or House,2000-2099,WROXTON RD,RD
Theft,"Road, Street, or Sidewalk",2400-2499,RICE BLVD,BLVD
Theft,"Road, Street, or Sidewalk",2400-2499,UNIVERSITY BLVD,BLVD
Theft,Restaurant or Cafeteria,5800-5899,KIRBY,DR
Theft,Driveway,2300-2399,GLEN HAVEN BLVD,BLVD
Theft,"Package Facility (FedEx,UPS,DHL)",7300-7399,FOX KNOLL,LN
Theft,Restaurant or Cafeteria Parking Lot,2400-2499,RICE BLVD,BLVD
AutoTheft,"Road, Street, or Sidewalk",2000-2099,SHERIDAN ST,ST
Theft,Restaurant or Cafeteria Parking Lot,12700-12799,FM 2354,-
Theft,"Church, Synagogue, or Temple Parking Lot",2300-2399,RICE BLVD,BLVD
Theft,Bank or Savings Institution Parking Lot,2300-2399,HOLCOMBE,BLVD
Theft,Strip Business Center Parking Lot,3000-3099,BROOK SHORE,CT
AutoTheft,"Road, Street, or Sidewalk",2300-2399,SOUTHGATE BLVD,BLVD
Theft,Hospital,6600-6699,MAIN ST,ST
Theft,"Road, Street, or Sidewalk",2000-2099,SUNSET BLVD,BLVD
Burglary,Garage or Carport,1900-1999,P.O. BOX 509105,-
Theft,Driveway,2400-2499,GRAMERCY,-
Burglary,Residence or House,1500-1599,SOUTH BLVD,BLVD
Theft,Residence or House,2500-2599,BOLSOVER,ST
Theft,Clothing Store,2400-2499,UNIVERSITY,BLVD
Theft,Commercial Parking Lot or Garage,2400-2499,UNDERWOOD,-
Theft,"Gym, Recreat, Club House, Indoor Pool",2100-2199,EL PASEO,ST
Theft,Private School,2500-2599,SUNSET,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",2700-2799,WESTRIDGE,-
Theft,"Road, Street, or Sidewalk",6600-6699,LANIER DR,-
Aggravated Assault,Convenience Store,7000-7099,SHERMAN,-
AutoTheft,"Road, Street, or Sidewalk",7100-7199,MANCHESTER ST,ST
Theft,Check Cashing Places,900-999,S WAYSIDE DR,-
Burglary,Residence or House,6600-6699,AVENUE R,-
Theft,Residence or House,6700-6799,CANAL ST,ST
Aggravated Assault,Residence or House,7600-7699,SHERMAN,-
Theft,Apartment,6300-6399,GULF FWY IB,-
Aggravated Assault,Residence or House,7700-7799,AVE I,-
Theft,"Hotel, Motel, Inn, Etc.",6100-6199,GULF FWY IB,-
Robbery,"Road, Street, or Sidewalk",6100-6199,GULF FWY IB,-
Theft,Apartment Parking Lot,7000-7099,CAPITOL,ST
Burglary,Residence or House,6300-6399,BROOKSIDE DR,-
Theft,Miscellaneous Business (Non-Specific),7600-7699,AVENUE,-
Theft,Liquor Store,5800-5899,GULF,FWY
AutoTheft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Burglary,Residence or House,7800-7899,FORD ST,ST
AutoTheft,Other Parking Lot,2300-2399,S WAYSIDE DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,7000-7099,CANAL,ST
Theft,"Road, Street, or Sidewalk",6600-6699,AVENUE F,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
AutoTheft,Residence or House,7000-7099,CANAL ST,ST
AutoTheft,Park and Ride Terminal,6900-6999,CAPITOL ST,ST
Theft,Driveway,6700-6799,AVENUE P,-
Burglary,Residence or House,2200-2299,MARLO,-
Aggravated Assault,Other Parking Lot,200-299,S 72ND ST,ST
Theft,Grocery Store or Supermarket,600-699,CESAR CHAVEZ,BLVD
Burglary,Driveway,7400-7499,RUSK ST,ST
Theft,Department or Discount Store,2300-2399,S. WAYSIDE,-
Aggravated Assault,Residence or House,7600-7699,AVENUE H,-
AutoTheft,Convenience Store Parking Lot,2300-2399,S WAYSIDE DR,-
Theft,Apartment Parking Lot,900-999,VILLA DE MATEL RD,RD
Theft,Barber And Beauty Shops,900-999,WAYSIDE,DR
Theft,"Road, Street, or Sidewalk",6500-6599,AVENUE N,-
Theft,Grocery Store or Supermarket,6900-6999,CAPITOL,ST
Theft,"Pawn, Resale Shop, or Flea Market",600-699,WAYSIDE DR,-
Theft,Residence or House,7400-7499,1/2 AVENUE  E,-
Burglary,Residence or House,7500-7599,MAGNOLIA,-
Theft,Mall Parking Lot,2300-2399,S WAYSIDE DR,-
AutoTheft,Department or Discount Store,600-699,WAYSIDE DR,-
Aggravated Assault,"Road, Street, or Sidewalk",400-499,N CESAR CHAVEZ BLVD,BLVD
Theft,Video Rental & Sales,900-999,WAYSIDE,DR
Theft,Apartment,5600-5699,HARRIET,-
Burglary,Other Parking Lot,6600-6699,POLK,-
Aggravated Assault,Restaurant or Cafeteria Parking Lot,1300-1399,WAYSIDE DR,-
Theft,Grocery Store or Supermarket,600-699,CESAR CHAVEZ,BLVD
Aggravated Assault,Bar or Night Club Parking Lot,3300-3399,HARTWICK,RD
Robbery,"Road, Street, or Sidewalk",900-999,REDWOOD ST,ST
Robbery,Convenience Store,6900-6999,AVENUE N,-
Burglary,Restaurant or Cafeteria,6800-6899,HARRISBURG,BLVD
Robbery,"Road, Street, or Sidewalk",6100-6199,GULF FWY IB,-
Burglary,Restaurant or Cafeteria Parking Lot,5300-5399,GULF,FWY
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Aggravated Assault,Apartment,800-899,N 66TH ST,ST
Theft,Other Parking Lot,200-299,SSGT MACARIO GARCIA DR,-
Burglary,"Road, Street, or Sidewalk",6900-6999,AVE T,-
Theft,"Vacant Other Residential (Apartment,Dorms)",7300-7399,SHERMAN,-
Burglary,Residence or House,6900-6999,AVENUE C,-
Rape,Residence or House,7500-7599,SHERMAN,-
Burglary,Apartment,7000-7099,AVENUE F,-
Theft,"Multi-Plex Home (Duplex,Triplex Etc.)",7800-7899,BALTIMORE ST,ST
Theft,Department or Discount Store,2300-2399,WILSHIRE ST APT B,-
Robbery,"Road, Street, or Sidewalk",7000-7099,HARRISBURG,-
Theft,Commercial Building,7700-7799,AVE C,-
Theft,Drug Store or Medical Supply,6800-6899,GRIGGS,RD
Theft,Drug Store or Medical Supply,700-799,75TH ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",6600-6699,AVENUE B,-
Robbery,"Road, Street, or Sidewalk",7700-7799,HARRISBURG BLVD,BLVD
Burglary,Commercial Building,7300-7399,WINGATE,-
Burglary,Residence or House,200-299,N 66TH ST,ST
Theft,"Road, Street, or Sidewalk",6400-6499,PINEHURST DR,-
Aggravated Assault,Residence or House,3800-3899,MENARD 5,-
Theft,"Other, Unknown, or Not Listed",1300-1399,S WAYSIDE DR,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,"Road, Street, or Sidewalk",900-999,REDWOOD ST,ST
Robbery,Driveway,7700-7799,ERATH ST,ST
Theft,Grocery Store or Supermarket,3500-3599,BLODGETT,ST
AutoTheft,Grocery Store or Supermarket Parking Lot,800-899,S WAYSIDE DR,-
Theft,Grocery Store or Supermarket,5600-5699,ROYAL PALMS,ST
Aggravated Assault,Residence or House,7300-7399,AVENUE H,-
Robbery,Grocery Store or Supermarket Parking Lot,7200-7299,HARRISBURG BLVD,BLVD
Burglary,Apartment,900-999,REDWOOD ST,ST
Aggravated Assault,Apartment,3000-3099,11TH,ST
Burglary,Residence or House,7300-7399,WALKER,-
Aggravated Assault,Residence or House,1500-1599,FOREST HILL BLVD,BLVD
AutoTheft,"Road, Street, or Sidewalk",6700-6799,AVENUE O,-
Burglary,Residence or House,700-799,S 80TH ST,ST
Aggravated Assault,Service or Gas Station,100-199,NAVIGATION,-
Robbery,Residence or House,7800-7899,HARRISBURG BLVD,BLVD
Robbery,Miscellaneous Business (Non-Specific),7300-7399,HARRISBURG,BLVD
Theft,Residence or House,6700-6799,CANAL ST,ST
Burglary,"Church, Synagogue, or Temple",6800-6899,SHERMAN,-
Aggravated Assault,"Road, Street, or Sidewalk",UNK,70TH ST/HARRISBURG BLVD,BLVD
Aggravated Assault,Apartment,7100-7199,AVENUE E,-
Burglary,Residence or House,1800-1899,COMMERCE,-
Theft,Residence or House,7300-7399,AVENUE L,-
Aggravated Assault,"Road, Street, or Sidewalk",6900-6999,HARRISBURG BLVD,BLVD
Burglary,Apartment,7100-7199,AVENUE E,-
Theft,"Road, Street, or Sidewalk",6800-6899,HARRISBURG BLVD,BLVD
Theft,Apartment Parking Lot,900-999,VILLA DE MATEL RD,RD
Aggravated Assault,"Hotel, Motel, Inn, Etc.",6800-6899,AVENUE Q,-
Theft,Convenience Store,7300-7399,HARRISBURG,BLVD
Theft,Drug Store or Medical Supply,6800-6899,GRIGGS,RD
Burglary,Residence or House,5700-5799,DORBRANDT ST,ST
Robbery,"Road, Street, or Sidewalk",7800-7899,HARRISBURG BLVD,BLVD
Aggravated Assault,Apartment,1500-1599,SMALLWOOD LN,-
Robbery,"Road, Street, or Sidewalk",2300-2399,TELEPHONE RD,RD
Theft,Service or Gas Station,700-799,WAYSIDE DR,-
Theft,"Hotel, Motel, Inn, Etc.",6100-6199,GULF FWY IB,-
Theft,Residence or House,7800-7899,BALTIMORE ST,ST
Theft,"Road, Street, or Sidewalk",600-699,RANKIN,RD
Theft,Convenience Store Parking Lot,8000-8099,ELVERA,ST
Theft,Convenience Store,700-799,GELLHORN,-
Rape,Apartment Parking Lot,7500-7599,OFFICE CITY DR,-
Burglary,Residence or House,9400-9499,MANCHESTER ST,ST
AutoTheft,"Road, Street, or Sidewalk",6600-6699,MYRTLE,-
Theft,Apartment Parking Lot,7500-7599,PLUM CREEK DR,-
Theft,Driveway,6800-6899,NARCISSUS,-
AutoTheft,"Road, Street, or Sidewalk",7100-7199,GARDEN ST,ST
AutoTheft,"Road, Street, or Sidewalk",7100-7199,FIR ST,ST
Rape,Residence or House,7200-7299,WOODRIDGE DR,-
Burglary,Residence or House,7100-7199,PATRICIA LN,-
Theft,Residence or House,6800-6899,JAPONICA ST,ST
Theft,Residence or House,7400-7499,KELLER,-
AutoTheft,"Road, Street, or Sidewalk",7900-7999,ADRIAN ST,ST
Aggravated Assault,Residence or House,7900-7999,JOHN,-
Robbery,Apartment Laundry,7000-7099,ILEX ST,ST
Theft,Residence or House,7500-7599,MOSSROSE,-
AutoTheft,Driveway,6700-6799,NARCISSUS,-
Aggravated Assault,Apartment,7500-7599,PLUM CREEK DR,-
Burglary,Residence or House,7900-7999,BRUTUS,-
Theft,"Other, Unknown, or Not Listed",7800-7899,CHANNELSIDE ST,ST
AutoTheft,Apartment Parking Lot,10500-10599,TENLEYTON LANE,-
AutoTheft,Grocery Store or Supermarket Parking Lot,8000-8099,ELVERA ST,ST
Theft,Service or Gas Station,2600-2699,BROADWAY,ST
Theft,Service or Gas Station,1900-1999,BROADWAY ST,ST
Aggravated Assault,Apartment,7500-7599,PLUM CREEK DR APT 6203,-
Theft,Restaurant or Cafeteria,1200-1299,BROADWAY ST,ST
Burglary,Convenience Store,9300-9399,MANCHESTER ST,ST
Theft,Service or Gas Station,7000-7099,GULF,FWY
Theft,Apartment,7500-7599,PLUM CREEK DR,-
AutoTheft,"Parks and Recreation, Zoo, Swimming Pool",1700-1799,WESTFORD,RD
AutoTheft,Apartment Parking Lot,7500-7599,OFFICE CITY DR,-
Theft,Driveway,8400-8499,LEANDER ST,ST
AutoTheft,Apartment Parking Lot,8500-8599,TIDWELL,RD
Burglary,"Gym, Recreat, Club House, Indoor Pool",7900-7999,LOOP,-
Aggravated Assault,"Road, Street, or Sidewalk",4600-4699,SAW MILL,LN
Theft,Apartment Parking Lot,7500-7599,PLUM CREEK DR,-
Theft,Apartment Parking Lot,7500-7599,PLUM CREEK DR,-
Theft,Apartment Parking Lot,2500-2599,BROADWAY ST,ST
AutoTheft,Driveway,9100-9199,AVENUE  N,-
Theft,Residence or House,7800-7899,HARDING ST,ST
Burglary,"Physician, Doctor, Dentist's Office",900-999,BROADWAY,ST
Aggravated Assault,Apartment,2800-2899,BROADWAY ST,ST
Theft,Restaurant or Cafeteria,8300-8399,WINKLER DR,-
Theft,Convenience Store,7900-7999,HOWARD,RD
Aggravated Assault,Apartment,8400-8499,PARK PLACE BLVD,BLVD
Theft,Apartment Parking Lot,7900-7999,EASTON ST,ST
AutoTheft,Apartment Parking Lot,8000-8099,BROCKTON ST,ST
Burglary,Apartment,8400-8499,PARK PLACE BLVD,BLVD
AutoTheft,Apartment Parking Lot,8300-8399,PARK PLACE BLVD,BLVD
Theft,Other Parking Lot,2900-2999,BROADWAY ST,ST
Burglary,"Physician, Doctor, Dentist's Office",8500-8599,GULF,FWY
Aggravated Assault,Apartment,8500-8599,WINKLER DR,-
Aggravated Assault,Apartment,1400-1499,HARROP,AVE
Aggravated Assault,Residence or House,8100-8199,NILES,-
Theft,Driveway,8100-8199,BONNER DR,-
AutoTheft,Apartment Parking Lot,8300-8399,PARK PLACE BLVD,BLVD
AutoTheft,Apartment Parking Lot,3200-3299,BROADWAY ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",8100-8199,RIVER DR,-
Burglary,Service or Gas Station,7900-7999,HOWARD,RD
Aggravated Assault,"Road, Street, or Sidewalk",1000-1099,SUNSET,DR
Theft,Apartment Parking Lot,7500-7599,GULF,FWY
Theft,Driveway,2800-2899,ASHLEY ST,ST
Aggravated Assault,Strip Business Center Parking Lot,8400-8499,GULF FWY IB,-
Theft,Restaurant or Cafeteria,8100-8199,GULF FWY IB,-
Theft,Apartment Parking Lot,8000-8099,BENDELL DR,-
AutoTheft,Residence or House,2800-2899,BROADWAY,ST
Burglary,Garage or Carport,5100-5199,LANTANA,-
Theft,Convenience Store Parking Lot,3500-3599,PASADENA,FWY
Aggravated Assault,Residence or House,8000-8099,BENDELL DR,-
Theft,Apartment,3400-3499,DOVER,ST
Aggravated Assault,Apartment,3400-3499,DOVER ST,ST
Theft,Commercial Building,9300-9399,LA PORTE,FWY
Burglary,Convenience Store,8100-8199,GULF,FWY
Theft,Convenience Store,8000-8099,HOWARD,RD
Theft,Residence or House,8100-8199,JULIABORA,-
Theft,Restaurant or Cafeteria Parking Lot,8400-8499,GULF FWY IB,-
Theft,Department or Discount Store,8400-8499,WINKLER,DR
Theft,Residence or House,8000-8099,BARKLEY DR,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",8200-8299,N BAYOU DR,-
Theft,Driveway,7800-7899,EASTON ST,ST
Theft,"Pawn, Resale Shop, or Flea Market",7500-7599,ELM,-
Robbery,Bar or Night Club Parking Lot,1100-1199,AVENUE J,-
AutoTheft,Driveway,8000-8099,GARLAND DR,-
Theft,Apartment Parking Lot,8600-8699,WINKLER DR,-
AutoTheft,Service or Gas Station,17600-17699,EASTEX,FWY
Theft,Restaurant or Cafeteria,7900-7999,HOWARD DR,-
Theft,Convenience Store,8400-8499,WINKLER,DR
Robbery,"Road, Street, or Sidewalk",7900-7999,S LOOP E,-
Theft,Apartment,8200-8299,HARTFORD,RD
Theft,Other Parking Lot,3200-3299,BROADWAY ST,ST
Theft,Driveway,8000-8099,JULIABORA,-
Robbery,"Other, Unknown, or Not Listed",7800-7899,EASTON ST,ST
Burglary,Apartment,7300-7399,GULF FWY IB,-
Robbery,"Road, Street, or Sidewalk",8400-8499,WIER DR,-
Burglary,Residence or House,800-899,AXILDA ST,ST
Theft,Residence or House,5200-5299,FALVEY ST,ST
Aggravated Assault,Residence or House,6000-6099,ALLENDALE,RD
Aggravated Assault,"Road, Street, or Sidewalk",900-999,MAYO,-
Robbery,"Road, Street, or Sidewalk",1400-1499,AUBERT ST,ST
AutoTheft,"Factory, Manufacturing, or Industrial",2000-2099,GOODYEAR DR,-
AutoTheft,Residence or House,4900-4999,MICHAEL DR,-
Rape,Residence or House,200-299,AXILDA ST,ST
Aggravated Assault,Commercial Building,9000-9099,HOWARD DR,-
AutoTheft,Apartment Parking Lot,9300-9399,TALLYHO,-
Burglary,Apartment,9100-9199,FONDREN,RD
Aggravated Assault,Residence or House,5400-5499,TIMBER CREEK DR,-
Burglary,Apartment Rental Office,4800-4899,ALLENDALE,RD
AutoTheft,Sexually Oriented Business Parking Lot,8900-8999,WINKLER DR,-
Robbery,Other Parking Lot,9200-9299,GULF FWY IB,-
Aggravated Assault,"Road, Street, or Sidewalk",9200-9299,GULF,FWY
Theft,Liquor Store Parking Lot,6800-6899,EASTHAVEN BLVD,BLVD
Theft,Service or Gas Station,8900-8999,WINKLER,DR
Burglary,Commercial Building,7200-7299,EASTHAVEN,BLVD
AutoTheft,Bar or Night Club Parking Lot,7500-7599,SUNFLOWER,ST
Theft,Apartment,5100-5199,SILVER CREEK DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,2800-2899,RICHEY,ST
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",7600-7699,EASTHAVEN BLVD,BLVD
Robbery,"Road, Street, or Sidewalk",4800-4899,ALLENDALE RD,RD
Theft,Residence or House,5500-5599,WINDING CREEK WAY,-
Theft,Apartment,4800-4899,ALLENDALE RD,RD
AutoTheft,"Road, Street, or Sidewalk",9100-9199,FREELAND ST,ST
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,10200-10299,GULF,FWY
Burglary,Apartment,10900-10999,GULF FWY OB,-
Burglary,Residence or House,600-699,EDGEBROOK DR,-
Theft,Driveway,8000-8099,SPENCER,HWY
Aggravated Assault,Apartment,100-199,E EDGEBROOK DR,-
Robbery,"Road, Street, or Sidewalk",10200-10299,HARTSOOK ST,ST
AutoTheft,Apartment Parking Lot,9200-9299,NATHANIEL,-
Theft,Service or Gas Station,800-899,EDGEBROOK,DR
Theft,Other Parking Lot,9000-9099,CLEARWOOD,ST
Theft,Grocery Store or Supermarket Parking Lot,9700-9799,ROWLETT,-
Theft,Residence or House,10900-10999,GULF FWY IB,-
Robbery,"Road, Street, or Sidewalk",100-199,ALMEDA MALL,-
Theft,Driveway,800-899,MARLEEN,-
Theft,Vacant Building (Commercial),8900-8999,BINTLIFF,-
Robbery,Strip Business Center Parking Lot,10200-10299,ALMEDA GENOA RD,RD
Theft,Residence or House,600-699,EASTLAKE ST,ST
AutoTheft,Highway or Freeway,UNK,EDGEBROOK IBOB UTRN/GULF FWY OB,-
Aggravated Assault,Apartment,100-199,E EDGEBROOK DR,-
Theft,Apartment Parking Lot,100-199,EDGEBROOK,DR
Burglary,Rental Storage Facility,10000-10099,RADIO RD,RD
Theft,Car Wash,10100-10199,ALMEDA GENOA RD,RD
Burglary,Apartment,9400-9499,GRANNIS ST,ST
Burglary,Apartment,2300-2399,FARRIERS BEND,DR
Theft,Department or Discount Store,100-199,ALMEDA MALL,-
Burglary,Residence or House,10900-10999,GULF FWY OB,-
Burglary,"Other, Unknown, or Not Listed",9900-9999,KLECKLEY,DR
Burglary,Commercial Building,10700-10799,GULF,FWY
Theft,Apartment Parking Lot,11600-11699,GULF,FWY
AutoTheft,Grocery Store or Supermarket,9500-9599,ROWLETT,-
Theft,Restaurant or Cafeteria,12200-12299,GULF FWY OB,-
Theft,Office Building,8500-8599,HANSEN,RD
AutoTheft,Mall Parking Lot,12200-12299,GULF FWY OB,-
AutoTheft,Grocery Store or Supermarket Parking Lot,9800-9899,BLACKHAWK,BLVD
Aggravated Assault,Apartment Parking Lot,10900-10999,GULF FWY OB,-
AutoTheft,Driveway,10300-10399,NEY ST,ST
Aggravated Assault,Residence or House,9900-9999,AVES,-
AutoTheft,Driveway,9000-9099,HOLLOCK ST,ST
Aggravated Assault,Hotel or Motel Parking Lot,22100-22199,GOLDSTONE,DR
Theft,Miscellaneous Business (Non-Specific),8500-8599,MONROE RD,RD
Rape,Residence or House,8600-8699,THETA,ST
Theft,Department or Discount Store,3200-3299,RED BLUFF APT,-
Theft,Apartment,100-199,E EDGEBROOK DR,-
AutoTheft,Service or Gas Station,10900-10999,FERN TERRACE,DR
Aggravated Assault,Apartment,8700-8799,COWART,-
Robbery,Apartment,100-199,E EDGEBROOK DR,-
Aggravated Assault,"Multi-Plex Home (Duplex,Triplex Etc.)",9000-9099,HOLLOCK ST,ST
Rape,Apartment,9900-9999,WINDMILL LAKES BLVD 2016,-
Theft,Restaurant or Cafeteria Parking Lot,900-999,EDGEBROOK DR,-
Burglary,Apartment,5500-5599,SWEETBRIAR,-
Robbery,Mall Parking Lot,12200-12299,GULF FWY OB,-
AutoTheft,Apartment Parking Lot,10900-10999,GULF FRY APT 319,-
Theft,Bar or Night Club Parking Lot,8500-8599,MORLEY,ST
Theft,Department or Discount Store,10000-10099,ALMEDA GENOA,RD
Robbery,Grocery Store or Supermarket Parking Lot,12500-12599,TOULOUSE,ST
Aggravated Assault,Convenience Store Parking Lot,4900-4999,GATEWOOD,ST
Theft,Grocery Store or Supermarket Parking Lot,9800-9899,BLACKHAWK,BLVD
Rape,Apartment,9400-9499,CLEARWOOD ST,ST
AutoTheft,"Road, Street, or Sidewalk",9300-9399,MISTY VALE LN,-
Theft,Grocery Store or Supermarket Parking Lot,9500-9599,ROWLETT,-
Theft,Department or Discount Store,9400-9499,CLEARWOOD,DR
AutoTheft,Mall Parking Lot,200-299,ALMEDA MALL,-
Burglary,Residence or House,1300-1399,ROPER,ST
Theft,Strip Business Center Parking Lot,8500-8599,ALMEDA GENOA RD,RD
Burglary,Apartment,8600-8699,THETA,-
Theft,Miscellaneous Business (Non-Specific),9000-9099,EDGEBROOK DR,-
AutoTheft,Residence or House,8800-8899,AIRPORT,BLVD
AutoTheft,Miscellaneous Business (Non-Specific),8600-8699,PANAIR,-
Robbery,Restaurant or Cafeteria Parking Lot,3200-3299,DURANGO,-
AutoTheft,Service or Gas Station,12900-12999,SOUTHSPRING DRIVE,-
Theft,Other Parking Lot,8700-8799,ALMEDA GENOA RD,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,800-899,EDGEBROOK DR,-
Theft,Apartment,1200-1299,REDFORD,RD
Theft,Mall Parking Lot,100-199,ALMEDA MALL,-
Burglary,Apartment,12100-12199,FAWNWAY,DR
Robbery,Apartment Parking Lot,7700-7799,INDEPENDENCE,-
Theft,"Road, Street, or Sidewalk",900-999,ROPER ST,ST
Theft,Commercial Parking Lot or Garage,9500-9599,ROWLETT,-
Aggravated Assault,Apartment,3900-3999,ARLINGTON SQUARE DR,-
Theft,Department or Discount Store,1400-1499,DAIRY ASHFORD,RD
