Offense Type,Premise,BlockRange,StreetName,Type
Burglary,"Laundry, Dry Cleaners, Washaterias",8500-8599,BRAESWOOD,BLVD
Burglary,Commercial Building,8500-8599,S BRAESWOOD BLVD,BLVD
Burglary,Commercial Building,8500-8599,BRAESWOOD,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",8700-8799,BRAE ACRES RD,RD
Robbery,Convenience Store Parking Lot,7100-7199,BEECHNUT ST,ST
Aggravated Assault,Apartment,8700-8799,BRAE ACRES RD.,-
Theft,Other Parking Lot,7100-7199,BISSONNET ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",9600-9699,BRAES BAYOU DR,-
Robbery,Restaurant or Cafeteria,8200-8299,SOUTHWEST,ST
AutoTheft,Apartment,5400-5499,ASHBROOK,-
Burglary,Apartment,5500-5599,PINE ST,ST
Robbery,Apartment Parking Lot,8900-8999,FONDREN RD,RD
Burglary,"Vacant Other Residential (Apartment,Dorms)",UNK,GREENWAY PLAZA,-
Theft,Restaurant or Cafeteria,8500-8599,BISSONNET ST,ST
Robbery,"Parks and Recreation, Zoo, Swimming Pool",6400-6499,BISSONNET ST,ST
Aggravated Assault,Hotel or Motel Parking Lot,8200-8299,SOUTHWEST,ST
Theft,Commercial Parking Lot or Garage,8400-8499,BRAEBURN VALLEY,DR
Theft,Department or Discount Store,10700-10799,WESTBRAE PKWY APT 1801,-
Theft,Apartment,7500-7599,BEECHNUT ST,ST
Theft,Drug Store or Medical Supply,7100-7199,BEECHNUT ST,ST
Theft,Other Parking Lot,6400-6499,BISSONNET ST,ST
Burglary,Apartment,9700-9799,S GESSNER RD,RD
Theft,Other Parking Lot,7100-7199,BISSONNET ST,ST
Theft,Service or Gas Station,7900-7999,SOUTHWEST FWY IB,-
Burglary,"Physician, Doctor, Dentist's Office",8400-8499,FONDREN,RD
Theft,Apartment Parking Lot,7700-7799,CREEKBEND DR,-
AutoTheft,Auto Repair,7500-7599,BISSONNET ST,ST
Theft,Other Parking Lot,7000-7099,BISSONNET ST,ST
Theft,Grocery Store or Supermarket Parking Lot,6700-6799,BEECHNUT ST,ST
Theft,"Other, Unknown, or Not Listed",8100-8199,SOUTHWEST FWY IB,-
Theft,Hospital,7600-7699,BEECHNUT ST,ST
Aggravated Assault,Residence or House,8900-8999,BISSONNET ST 270,-
Theft,Apartment,8600-8699,WEDNESBURY,LN
AutoTheft,"Road, Street, or Sidewalk",6700-6799,NEFF ST,ST
Burglary,Restaurant or Cafeteria,7400-7499,SOUTHWEST,ST
Burglary,Office Building,8000-8099,BISSONNET,ST
Aggravated Assault,Specialty Store (Non-Specific),8400-8499,FONDREN RD,RD
Robbery,Pool Hall or Game Room,7900-7999,HILLCROFT,AVE
Robbery,Apartment Parking Lot,6800-6899,BEECHNUT ST,ST
Theft,Apartment Parking Lot,8900-8999,S GESSNER RD,RD
Burglary,Miscellaneous Business (Non-Specific),7200-7299,BISSONNET,ST
Theft,Apartment Parking Lot,7000-7099,FONVILLA ST,ST
Theft,Service or Gas Station,9000-9099,S GESSNER RD,RD
Theft,Commercial Parking Lot or Garage,7100-7199,BISSONNET ST,ST
Theft,Service or Gas Station,7900-7999,SOUTHWEST FWY IB,-
Theft,"Gym, Recreat, Club House, Indoor Pool",7000-7099,BISSONNET,ST
Robbery,Commercial Parking Lot or Garage,7000-7099,BISSONNET,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",7000-7099,BISSONNET,ST
Robbery,"Road, Street, or Sidewalk",7400-7499,BISSONNET ST,ST
Burglary,Drug Store or Medical Supply,7700-7799,SOUTHWEST,ST
Theft,Strip Business Center Parking Lot,6900-6999,BISSONNET ST,ST
Theft,"Field, Woods, Forest, Park",9600-9699,BRAES BAYOU DR,-
Theft,Convenience Store,6800-6899,BISSONNET,ST
Theft,Convenience Store Parking Lot,6700-6799,BEECHNUT ST,ST
Theft,Other Parking Lot,9400-9499,RONDA LN,-
Theft,Other Parking Lot,12100-12199,RICEVILLE SCHOOL RD,RD
Aggravated Assault,Apartment,8800-8899,S BRAESWOOD BLVD,BLVD
Theft,"Field, Woods, Forest, Park",9100-9199,W AIRPORT BLVD,BLVD
Theft,Driveway,8800-8899,REAMER,-
Theft,Miscellaneous Business (Non-Specific),10700-10799,SOUTHWEST FWY IB,-
Aggravated Assault,Apartment,8700-8799,GUSTINE LN,-
Aggravated Assault,Service or Gas Station,8600-8699,W BELLFORT AVE,-
Theft,Specialty Store (Non-Specific),24000-24099,FLORAGATE,DR
AutoTheft,Apartment Parking Lot,9000-9099,S BRAESWOOD BLVD,BLVD
Theft,Bus Station,11400-11499,ROARK RD,RD
AutoTheft,Residence or House,9500-9599,SOUTHWEST,ST
Theft,Service or Gas Station,8800-8899,WEST PLACE,DR
AutoTheft,Bar or Night Club Parking Lot,8000-8099,MCHARD,RD
Aggravated Assault,"Road, Street, or Sidewalk",11500-11599,KEEGANS RIDGE RD,RD
Robbery,Apartment Parking Lot,9000-9099,S BRAESWOOD BLVD,BLVD
Theft,Miscellaneous Business (Non-Specific),11500-11599,SOUTHWEST,ST
Theft,Bar or Night Club,9500-9599,SOUTHWEST FWY IB,-
Theft,Service or Gas Station,UNK,SAM HOUSTON PKWY W/BELLFORT AVE,-
Aggravated Assault,Apartment,10600-10699,WESTBRAE PKWY,-
Theft,Service or Gas Station,9300-9399,BISSONNET,ST
Theft,Apartment Parking Lot,10700-10799,WESTBRAE PKWY,-
Aggravated Assault,Strip Business Center Parking Lot,9500-9599,SOUTHWEST FWY IB,-
Theft,Apartment Parking Lot,9200-9299,BISSONNET ST,ST
Theft,Apartment Parking Lot,10900-10999,WESTBRAE PKWY,-
Theft,"Electronics Store, Electrical Supplies",900-999,MILL,ST
Aggravated Assault,Residence or House,11100-11199,SILKWOOD DR,-
Theft,Miscellaneous Business (Non-Specific),10800-10899,S SAM HOUSTON PKWY W,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,9900-9999,SOUTHWEST,ST
Theft,Commercial Parking Lot or Garage,11400-11499,ROARK RD,RD
Theft,"Church, Synagogue, or Temple Parking Lot",10200-10299,BELLFORT CHASE DR,-
Theft,Commercial Parking Lot or Garage,11400-11499,ROARK RD,RD
Theft,Driveway,10600-10699,RAYDELL DR,-
Aggravated Assault,Convenience Store,11600-11699,SOUTHWEST FWY IB,-
Theft,"Electronics Store, Electrical Supplies",11500-11599,SOUTHWEST,ST
Theft,Apartment,10700-10799,WESTBRAE PKWY,-
Burglary,Apartment,12200-12299,SAPLING WAY,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",12100-12199,RICEVILLE SCHOOL RD,RD
Robbery,Strip Business Center Parking Lot,8600-8699,S BRAESWOOD BLVD,BLVD
Theft,Commercial Parking Lot or Garage,11400-11499,ROARK RD,RD
Theft,Park and Ride Terminal,11400-11499,ROARK RD,RD
Theft,Service or Gas Station,9300-9399,BISSONNET,ST
Robbery,Apartment Parking Lot,9200-9299,BISSONNET ST,ST
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,11000-11099,SW,FWY
Theft,Apartment Parking Lot,9200-9299,W BELLFORT AVE,-
Theft,Apartment Parking Lot,9200-9299,W BELLFORT AVE,-
Rape,Residence or House,9000-9099,MARTIN HEIGHTS DR,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",12100-12199,RICEVILLE SCHOOL RD,RD
Aggravated Assault,Strip Business Center Parking Lot,10800-10899,S GESSNER RD,RD
Theft,Residence or House,10200-10299,S GESSNER RD,RD
Aggravated Assault,Apartment,11500-11599,KEEGANS RIDGE RD,RD
Theft,Bar or Night Club,8400-8499,S GESSNER RD,RD
AutoTheft,"Road, Street, or Sidewalk",8900-8999,WILLOW MEADOW DR,-
Aggravated Assault,Convenience Store Parking Lot,9800-9899,BRAEBURN GLEN,BLVD
Rape,Apartment,8800-8899,GUSTINE LN,-
Theft,Bar or Night Club Parking Lot,9500-9599,SOUTHWEST FWY IB,-
AutoTheft,Bar or Night Club Parking Lot,8400-8499,S GESSNER RD,RD
Robbery,Apartment Parking Lot,8800-8899,GUSTINE,LN
Theft,"Church, Synagogue, or Temple Parking Lot",8800-8899,BISSONNET ST,ST
Theft,Miscellaneous Business (Non-Specific),11500-11599,SOUTHWEST,ST
Burglary,Residence or House,11700-11799,CHESSINGTON DR,-
Theft,Apartment Parking Lot,8800-8899,S BRAESWOOD BLVD,BLVD
Theft,Miscellaneous Business (Non-Specific),8800-8899,ASPEN PLACE,DR
Theft,Apartment,9200-9299,BISSONNET ST,ST
Theft,Apartment Parking Lot,8700-8799,BRAESWOOD,-
Theft,Apartment Parking Lot,8700-8799,GUSTINE LN,-
AutoTheft,"Road, Street, or Sidewalk",9700-9799,W AIRPORT BLVD,BLVD
Burglary,Apartment,8800-8899,S BRAESWOOD BLVD,BLVD
Burglary,Residence or House,9500-9599,RAVENSWORTH DR,-
Burglary,Residence or House,12400-12499,MILLBANKS DR,-
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,11100-11199,S GESSNER RD,RD
Theft,Commercial Parking Lot or Garage,9200-9299,BISSONNET ST,ST
Theft,Department or Discount Store,15900-15999,MISSION VILLAGE,DR
Theft,Service or Gas Station,9300-9399,BISSONNET ST,ST
Theft,Residence or House,9300-9399,TOOLEY DR,-
Burglary,Car Wash,9500-9599,BRAEBURN GLEN,BLVD
Theft,"Electronics Store, Electrical Supplies",800-899,FOREST THICKET,LN
Theft,Apartment Parking Lot,8900-8999,BISSONNET ST,ST
Burglary,Garage or Carport,12000-12099,CHESSINGTON DR,-
Theft,Service or Gas Station,8600-8699,W BELLFORT AVE,-
Aggravated Assault,Apartment,12200-12299,SAPLING WAY,-
Aggravated Assault,Freeway Service Road,8600-8699,SOUTHWEST,ST
Aggravated Assault,Highway or Freeway,8200-8299,LEONORA ST APT 12,-
Theft,Department or Discount Store,11200-11299,GESSNER,RD
Theft,Miscellaneous Business (Non-Specific),10700-10799,SOUTHWEST FWY IB,-
Robbery,Restaurant or Cafeteria Parking Lot,8700-8799,GESSNER,RD
Theft,Apartment Parking Lot,8700-8799,GUSTINE LN,-
Aggravated Assault,Bar or Night Club,18700-18799,FOREST FORGE,DR
Theft,Restaurant or Cafeteria,8600-8699,BRAESWOOD,BLVD
Theft,Apartment Parking Lot,9200-9299,BISSONNET ST,ST
Theft,"Other, Unknown, or Not Listed",10600-10699,WESTBRAE PKWY,-
Aggravated Assault,Apartment,12200-12299,SAPLING WAY,-
Theft,"Electronics Store, Electrical Supplies",11500-11599,SOUTHWEST,ST
Burglary,Construction Site,27000-27099,FRYE ROAD,-
AutoTheft,"Road, Street, or Sidewalk",9800-9899,BRAEBURN GLEN BLVD,BLVD
Burglary,Residence or House,12300-12399,LANCELOT DR,-
Theft,Department or Discount Store,11200-11299,GESSNER,RD
Burglary,Strip Business Center Parking Lot,15400-15499,WAUMSLEY,WAY
Theft,"Parks and Recreation, Zoo, Swimming Pool",8600-8699,BISSONNET ST,ST
Robbery,Restaurant or Cafeteria,8700-8799,GESSNER,RD
Robbery,Apartment Parking Lot,8800-8899,S BRAESWOOD BLVD,BLVD
Theft,Driveway,12300-12399,MILLBANKS DR,-
Burglary,Residence or House,9600-9699,P O BOX 710036,-
AutoTheft,Apartment Parking Lot,10200-10299,GESSNER RD APT 805,-
Theft,Convenience Store,11500-11599,SOUTHWEST,ST
Theft,Bar or Night Club,9300-9399,BISSONNET ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",9100-9199,W AIRPORT BLVD,BLVD
Aggravated Assault,Hotel or Motel Parking Lot,11900-11999,S SAM HOUSTON PKWY W,-
Theft,Apartment,9200-9299,BISSONNET ST,ST
AutoTheft,Other Parking Lot,5800-5899,BEVERLY HILL,-
Robbery,Apartment Parking Lot,8700-8799,GUSTINE LN,-
Robbery,Restaurant or Cafeteria,11400-11499,SOUTHWEST,ST
Theft,"Road, Street, or Sidewalk",9300-9399,RONDA,LN
Burglary,Apartment,8700-8799,GUSTINE LN,-
Theft,Restaurant or Cafeteria Parking Lot,9500-9599,GESSNER RD,RD
Robbery,Strip Business Center Parking Lot,11200-11299,SOUTHWEST,ST
Theft,Service or Gas Station,10400-10499,BELLFORT,AVE
Aggravated Assault,"Road, Street, or Sidewalk",8800-8899,GUSTINE LN,-
Theft,Apartment,12300-12399,BOB WHITE DR,-
Theft,Residence or House,12400-12499,VERDE GLEN LN,-
Theft,Clothing Store,11200-11299,FONDREN,RD
Rape,Apartment,9000-9099,BELLFORT,AVE
Burglary,Apartment,6300-6399,WEST AIRPORT,-
Theft,Apartment,12300-12399,FONDREN RD,RD
Aggravated Assault,Residence or House,7600-7699,CANDLEGREEN,-
Burglary,Apartment,6300-6399,W BELLFORT AVE,-
Aggravated Assault,Apartment Parking Lot,8200-8299,CREEKBEND DR,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,12200-12299,FONDREN,RD
AutoTheft,Apartment Parking Lot,6400-6499,W BELLFORT AVE,-
Theft,Strip Business Center Parking Lot,8700-8799,W BELLFORT AVE,-
Theft,Service or Gas Station,6200-6299,AIRPORT,BLVD
Aggravated Assault,Residence or House,11800-11899,SANDPIPER DR,-
Aggravated Assault,Apartment,9800-9899,FONDREN RD,RD
AutoTheft,Driveway,12300-12399,BRAESRIDGE DR,-
Theft,Apartment Parking Lot,8000-8099,CREEKBEND DR,-
Theft,Apartment Parking Lot,12200-12299,FONDREN,RD
Aggravated Assault,Apartment,12100-12199,FONDREN RD,RD
Theft,Apartment,6100-6199,LUDINGTON DR,-
Burglary,Apartment,6200-6299,W BELLFORT AVE,-
Theft,Apartment Parking Lot,11100-11199,BRAESRIDGE DR,-
Theft,Strip Business Center Parking Lot,11100-11199,FONDREN RD,RD
Burglary,Apartment,12500-12599,DUNLAP ST,ST
Theft,Miscellaneous Business (Non-Specific),11100-11199,FONDREN RD,RD
Theft,Grocery Store or Supermarket Parking Lot,6600-6699,W BELLFORT AVE,-
Robbery,Apartment Parking Lot,10300-10399,SANDPIPER DR,-
Theft,"Road, Street, or Sidewalk",8500-8599,FAWN TERRACE DR,-
Burglary,Apartment,12100-12199,FONDREN RD,RD
Theft,"Road, Street, or Sidewalk",12200-12299,FONDREN RD,RD
Aggravated Assault,Apartment,14600-14699,FONMEADOW DR,-
Theft,Residence or House,11800-11899,HILLCROFT AVE,-
Burglary,Apartment,12300-12399,BOB WHITE DR APT 809,-
Aggravated Assault,Apartment,12500-12599,DUNLAP ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",11100-11199,S GESSNER RD,RD
Burglary,Apartment,12200-12299,FONDREN RD,RD
Theft,Apartment Parking Lot,10800-10899,S GESSNER RD,RD
Theft,Apartment,5700-5799,WOODWAY SUITE J,-
Aggravated Assault,Apartment Parking Lot,12100-12199,FONDREN RD,RD
Theft,Apartment Parking Lot,10900-10999,S GESSNER RD,RD
Burglary,Apartment,6300-6399,DUMFRIES DR,-
Theft,Apartment Parking Lot,11800-11899,FONDREN RD,RD
Theft,Apartment Parking Lot,11100-11199,DOVER ST STE A5,-
Robbery,Restaurant or Cafeteria Parking Lot,7100-7199,W AIRPORT BLVD,BLVD
Burglary,Apartment,6300-6399,DUMFRIES,DR
Aggravated Assault,"Road, Street, or Sidewalk",8900-8999,BISSONNETT,ST
Burglary,Apartment,6300-6399,DUMFRIES DR,-
Theft,Apartment Parking Lot,6300-6399,DUMFRIES DR,-
Theft,"Other, Unknown, or Not Listed",8900-8999,N DEER MEADOW DR,-
Aggravated Assault,Residence or House,6400-6499,OLD CHATHAM LN,-
Theft,"Road, Street, or Sidewalk",11300-11399,FAIRMONT ST,ST
Theft,Bank,11200-11299,FONDREN RD,RD
Theft,"Road, Street, or Sidewalk",7900-7999,CANDLEGREEN,-
Burglary,Apartment,8000-8099,CREEKBEND DR,-
AutoTheft,Apartment Parking Lot,10900-10999,FONDREN RD,RD
Burglary,Rental Storage Facility,12400-12499,FONDREN,RD
Theft,Residence or House,12000-12099,PINE MEADOW DR,-
Aggravated Assault,Residence or House,6400-6499,OLD CHATHAM LN,-
Theft,Driveway,8900-8999,DAWNRIDGE DR,-
Theft,Grocery Store or Supermarket Parking Lot,7700-7799,W BELLFORT AVE,-
Theft,Grocery Store or Supermarket Parking Lot,11300-11399,S GESSNER RD,RD
AutoTheft,Driveway,8500-8599,CANDLEGREEN,-
Theft,Restaurant or Cafeteria Parking Lot,7700-7799,W BELLFORT AVE,-
Theft,Driveway,8800-8899,FONDREN VILLAGE DR,-
Theft,Apartment Parking Lot,6200-6299,W BELLFORT AVE,-
Robbery,"Road, Street, or Sidewalk",5900-5999,CAREW STREET,-
Robbery,Apartment,6200-6299,W BELLFORT AVE,-
Theft,Apartment,12600-12699,DUNLAP ST,ST
Theft,"Road, Street, or Sidewalk",7400-7499,BANKSIDE DR,-
Theft,Grocery Store or Supermarket,9700-9799,FONDREN RD,RD
Theft,"Other, Unknown, or Not Listed",12200-12299,FONDREN RD,RD
Aggravated Assault,Body Shop,6400-6499,AIRPORT,BLVD
Aggravated Assault,Apartment,6200-6299,W BELLFORT AVE,-
Theft,Service or Gas Station,11000-11099,S GESSNER RD,RD
Burglary,Apartment,10400-10499,SANDPIPER,DR
Burglary,Residence or House,10500-10599,MCAFEE,CT
Theft,Apartment,6300-6399,W AIRPORT BLVD,BLVD
Theft,Grocery Store or Supermarket Parking Lot,8500-8599,W BELLFORT AVE,-
Aggravated Assault,Apartment Parking Lot,6100-6199,W BELLFORT AVE,-
Robbery,"Road, Street, or Sidewalk",5000-5099,IDAHO,ST
Burglary,Garage or Carport,11800-11899,BOB WHITE,DR
Burglary,Restaurant or Cafeteria,11100-11199,ALBURY,DR
Robbery,Service or Gas Station,12100-12199,AQUEDUCT RD.,-
Burglary,Apartment,2800-2899,DAIRY ASHFORD 2219,-
Robbery,Apartment,10000-10099,LARKWOOD DR,-
Theft,Other Parking Lot,11100-11199,FONDREN RD,RD
Aggravated Assault,Apartment,12100-12199,HUNTINGTON VENTURE,-
Aggravated Assault,"Road, Street, or Sidewalk",12300-12399,SANDPIPER DR,-
Theft,"Church, Synagogue, or Temple Parking Lot",11000-11099,S GESSNER RD,RD
Aggravated Assault,Apartment Parking Lot,14500-14599,FONMEADOW DR,-
Theft,Apartment Parking Lot,10300-10399,SANDPIPER DR,-
Theft,"Road, Street, or Sidewalk",10700-10799,SANDPIPER,DR
Theft,"Road, Street, or Sidewalk",12000-12099,PECAN MEADOW DR,-
Theft,"Road, Street, or Sidewalk",10700-10799,PAULWOOD DR,-
Burglary,Condominium,12500-12599,SANDPIPER DR,-
Aggravated Assault,Apartment,12200-12299,FONDREN,-
Theft,Apartment Parking Lot,3000-3099,LOCKE,LN
Theft,"Road, Street, or Sidewalk",10300-10399,SANDPIPER DR,-
Aggravated Assault,Grocery Store or Supermarket,11300-11399,S GESSNER RD,RD
Theft,Apartment Parking Lot,11800-11899,BOB WHITE DR,-
Theft,Strip Business Center Parking Lot,11100-11199,FONDREN RD,RD
Theft,Apartment,12600-12699,DUNLAP ST,ST
AutoTheft,Apartment Parking Lot,6300-6399,BELLFORT APT 112,-
Theft,Mall Common Area,12200-12299,FONDREN RD,RD
Theft,Apartment,12200-12299,BOB WHITE DR,-
Theft,Car Wash,10600-10699,GESSNER,RD
Theft,Apartment Parking Lot,10900-10999,S GESSNER RD,RD
Theft,Apartment Parking Lot,10400-10499,SANDPIPER DR,-
Theft,Driveway,12400-12499,N RACHLIN CIR,-
Theft,"Road, Street, or Sidewalk",12400-12499,N RACHLIN CIR,-
AutoTheft,Apartment Parking Lot,6400-6499,BANKSIDE DR,-
Aggravated Assault,"Road, Street, or Sidewalk",12300-12399,BOB WHITE DR,-
Theft,Grocery Store or Supermarket,7700-7799,W BELLFORT AVE,-
Murder,Apartment Parking Lot,7900-7999,CREEKBEND DR,-
Robbery,Apartment Parking Lot,10300-10399,SANDPIPER DR,-
AutoTheft,Apartment Parking Lot,12200-12299,FONDREN RD,RD
AutoTheft,"Road, Street, or Sidewalk",8200-8299,W BELLFORT AVE,-
Theft,Other Parking Lot,12200-12299,S GESSNER RD,RD
AutoTheft,Apartment Parking Lot,12200-12299,FONDREN RD,RD
Robbery,Service or Gas Station,12600-12699,GESSNER,RD
Robbery,Restaurant or Cafeteria Parking Lot,11300-11399,FONDREN RD,RD
Robbery,Grocery Store or Supermarket,9700-9799,FONDREN RD,RD
AutoTheft,"Road, Street, or Sidewalk",10400-10499,SANDPIPER DR,-
Burglary,Apartment Rental Office,10500-10599,FONDREN RD,RD
Robbery,Bus Stop,12200-12299,FONDREN RD,RD
Theft,Department or Discount Store,8500-8599,BELLFORT,AVE
Robbery,Convenience Store,11100-11199,ALBURY DR,-
Robbery,Bus Station,6300-6399,W BELLFORT AVE,-
Aggravated Assault,Apartment,12300-12399,BOB WHITE,DR
Theft,Residence or House,9800-9899,FONDREN RD,RD
Robbery,Apartment Parking Lot,6400-6499,BANKSIDE DR,-
Theft,Specialty Store (Non-Specific),11100-11199,FONDREN RD,RD
Aggravated Assault,Residence or House,7900-7999,CANDLEGREEN,-
Theft,Apartment Parking Lot,6400-6499,BANKSIDE DR,-
Burglary,Service or Gas Station,12400-12499,GESSNER,RD
Theft,Service or Gas Station,8300-8399,W BELLFORT AVE,-
Burglary,Convenience Store,12400-12499,S GESSNER RD,RD
Theft,"Road, Street, or Sidewalk",6200-6299,BELLFORT,-
Robbery,Apartment Parking Lot,10300-10399,SANDPIPER DR,-
Theft,Maintenance or Building Services,15100-15199,CHASERIDGE DRIVE,-
Burglary,Residence or House,6000-6099,FONTENELLE DR,-
Burglary,Residence or House,12100-12199,BRAESRIDGE DR,-
Aggravated Assault,Residence or House,6400-6499,DELLFERN DR,-
Rape,Apartment,8800-8899,BELLFORT,AVE
Robbery,"Road, Street, or Sidewalk",6400-6499,BANKSIDE DR,-
Theft,Grocery Store or Supermarket,7700-7799,W BELLFORT AVE,-
Theft,Driveway,11700-11799,BRAEWICK DR,-
Theft,Driveway,12000-12099,BRAEWICK DR,-
Theft,Driveway,12000-12099,BRAEWICK DR,-
Burglary,Other Parking Lot,700-799,ASHLEN,DR
Robbery,"Road, Street, or Sidewalk",100-199,LEWIS CIRCLE,-
Aggravated Assault,"Road, Street, or Sidewalk",11100-11199,SANDPIPER DR,-
AutoTheft,Apartment Parking Lot,7900-7999,HOMELESS,-
Theft,Apartment,14600-14699,FONMEADOW DR,-
AutoTheft,Alley,6300-6399,W BELLFORT AVE,-
Theft,"Vacant Single Occ Resd(House,Townhs,Dplex)",7800-7899,BELLFORT,AVE
Theft,Apartment Parking Lot,10900-10999,FONDREN RD,RD
Theft,Apartment Parking Lot,7800-7899,WEST BELLFORT,-
Theft,Driveway,7800-7899,W BELLFORT AVE,-
Theft,Drug Store or Medical Supply,12600-12699,GESSNER,RD
Robbery,"Road, Street, or Sidewalk",6300-6399,DUMFRIES DR,-
AutoTheft,Apartment Parking Lot,4100-4199,SNOMAC,CT
Rape,Apartment,7700-7799,KATY FWY IB,-
Theft,Garage or Carport,300-399,N POST OAK LN,-
Theft,Drug Store or Medical Supply,8200-8299,KATY,FWY
Theft,Garage or Carport,400-499,N POST OAK LN,-
Theft,Apartment Parking Lot,700-799,INTERNATIONAL BLVD,BLVD
Theft,Apartment Parking Lot,900-999,SILBER RD,RD
Theft,Apartment Parking Lot,900-999,SILBER RD,RD
Theft,Apartment Parking Lot,700-799,INTERNATIONAL BLVD,BLVD
Theft,Apartment Parking Lot,7700-7799,KATY,FWY
Theft,Apartment Parking Lot,100-199,N POST OAK LN,-
Theft,Restaurant or Cafeteria,7700-7799,KATY,FWY
Theft,Driveway,400-499,E FRIAR TUCK LN,-
Theft,"Road, Street, or Sidewalk",21900-21999,RIO VILLA,DR
AutoTheft,Apartment Parking Lot,14000-14099,E. 21ST ST STE 1500,-
Theft,Apartment Parking Lot,900-999,SILBER RD,RD
Burglary,Condominium,8300-8399,KINGSBROOK RD,RD
Theft,"Other, Unknown, or Not Listed",7700-7799,KATY FWY IB,-
Theft,Commercial Parking Lot or Garage,7800-7899,KATY FWY IB,-
Theft,Residence or House,100-199,N POST OAK LN,-
AutoTheft,"Road, Street, or Sidewalk",7000-7099,BELLFORT ST. APT. 207,-
Burglary,Apartment,900-999,SILBER RD APT D17,-
Theft,Hotel or Motel Parking Lot,7600-7699,KATY FWY IB,-
AutoTheft,Apartment Parking Lot,8200-8299,KINGSBROOK,-
AutoTheft,Department or Discount Store,7800-7899,KATY FWY IB,-
Burglary,Residence or House,5200-5299,SPRUCE,-
Theft,Apartment Parking Lot,900-999,SILBER RD,RD
Theft,Apartment Parking Lot,900-999,SILBER RD,RD
Theft,Mall Common Area,5000-5099,WESTHEIMER RD,RD
AutoTheft,"Road, Street, or Sidewalk",5300-5399,WESTHEIMER,RD
Theft,Department or Discount Store,5100-5199,WESTHEIMER,RD
AutoTheft,Commercial Parking Lot or Garage,1900-1999,POST OAK BLVD,BLVD
Robbery,Department or Discount Store,5000-5099,WESTHEIMER,RD
Theft,Garage or Carport,5000-5099,WESTHEIMER RD,RD
Theft,"Other, Unknown, or Not Listed",2700-2799,ELDRIDGE,PKWY
Theft,Clothing Store,5100-5199,ALABAMA,ST
Theft,Other Parking Lot,5000-5099,WESTHEIMER RD,RD
Theft,Commercial Parking Lot or Garage,5200-5299,W ALABAMA ST,ST
Theft,Strip Business Center Parking Lot,1700-1799,POST OAK BLVD,BLVD
Burglary,Residence or House,5000-5099,RIVERWAY,DR
Theft,Apartment Parking Lot,5200-5299,BROWNWAY,ST
Theft,"Furniture, Appliances, Radios, TV Store",5000-5099,WESTHEIMER,RD
Theft,Department or Discount Store,3100-3199,LANTANA,DR
