Offense Type,Premise,BlockRange,StreetName,Type
Theft,Check Cashing Places,100-199,CROSSTIMBERS,ST
Theft,Restaurant or Cafeteria Parking Lot,5300-5399,NORTH,FWY
Auto Theft,Strip Business Center Parking Lot,900-999,TIDWELL,RD
Theft,Restaurant or Cafeteria,4400-4499,NORTH,FWY
Aggravated Assault,Other Parking Lot,4400-4499,NORTH,FWY
Theft,Service or Gas Station,UNK,CROSSTIMBERS,ST
Robbery,Department or Discount Store,4400-4499,NORTH,FWY
Burglary,Residence or House,400-499,PLYMOUTH,-
Aggravated Assault,"Road, Street, or Sidewalk",5300-5399,NORTH,FWY
Theft,Grocery Store or Supermarket,4100-4199,NORTH,FWY
Theft,Service or Gas Station,UNK,CROSSTIMBERS,ST
Aggravated Assault,Highway or Freeway,700-799,IH 610,FWY
Theft,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY
Burglary,Construction Site,300-399,CROSSTIMBERS,ST
Theft,Restaurant or Cafeteria Parking Lot,800-899,DUFF,LN
Theft,"Pawn, Resale Shop, or Flea Market",4700-4799,NORTH,FWY
Theft,Grocery Store or Supermarket Parking Lot,4700-4799,AIRLINE,DR
Theft,Department or Discount Store,900-999,TIDWELL,RD
Theft,Bus Stop,7700-7799,FULTON,ST
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Auto Theft,Driveway,100-199,BURRESS,ST
Robbery,Residence or House,8500-8599,MADIE,DR
Aggravated Assault,"Multi-Plex Home (Duplex,Triplex Etc.)",300-399,PLYMOUTH,-
Auto Theft,Miscellaneous Business (Non-Specific),6300-6399,HARDY,RD
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,UNK,TIDWELL,RD
Theft,"Road, Street, or Sidewalk",100-199,BURRESS,ST
Auto Theft,Restaurant or Cafeteria Parking Lot,UNK,CROSSTIMBERS,ST
Theft,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY
Theft,Service or Gas Station,UNK,CROSSTIMBERS,ST
Burglary,Apartment,300-399,BERRY,RD
Auto Theft,Restaurant or Cafeteria Parking Lot,5300-5399,NORTH,FWY
Aggravated Assault,Bar or Night Club,800-899,BERRY,RD
Auto Theft,Driveway,600-699,KING,-
Theft,Clothing Store,4400-4499,NORTH,FWY
Theft,"Road, Street, or Sidewalk",8500-8599,MADIE,DR
Theft,Commercial Or Training School,10500-10599,KATY,FWY
Theft,Clothing Store,9700-9799,KATY,FWY
Theft,Clothing Store,9700-9799,KATY,FWY
Theft,Service or Gas Station,9700-9799,KATY,FWY
Theft,Grocery Store or Supermarket,9700-9799,KATY,FWY
Theft,Apartment Parking Lot,1200-1299,BLALOCK,RD
Burglary,Commercial Building,1800-1899,STEBBINS,DR
Theft,Grocery Store or Supermarket Parking Lot,9700-9799,KATY,FWY
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",1300-1399,OAK TREE,DR
Theft,"Other, Unknown, or Not Listed",9700-9799,KATY,FWY
Theft,Warehouse,1300-1399,SAM HOUSTON,PKWY
Burglary,Apartment,1700-1799,GESSNER,RD
Auto Theft,Other Parking Lot,1100-1199,LUMPKIN,-
Auto Theft,Other Parking Lot,1100-1199,LUMPKIN,-
Auto Theft,Apartment Parking Lot,1300-1399,WITTE,RD
Theft,"Pawn, Resale Shop, or Flea Market",1400-1499,GESSNER,RD
Aggravated Assault,Apartment Parking Lot,1300-1399,WITTE,RD
Robbery,Strip Business Center Parking Lot,1000-1099,GESSNER,RD
Theft,Restaurant or Cafeteria,1000-1099,SAM HOUSTON,PKWY
Aggravated Assault,Apartment,9500-9599,LONG POINT,RD
Burglary,Rental Storage Facility,1600-1699,OAK TREE,DR
Aggravated Assault,"Road, Street, or Sidewalk",1200-1299,CEDAR POST,LN
Theft,Strip Business Center Parking Lot,1500-1599,GESSNER,RD
Rape,Apartment,1300-1399,WITTE,RD
Burglary,Rental Storage Facility,10100-10199,KATY,FWY
Aggravated Assault,Commercial Building,1200-1299,CONRAD SAUER,DR
Burglary,Garage or Carport,9800-9899,LARSTON,-
Theft,Garage or Carport,10000-10099,LARSTON,-
Theft,Residence or House,10000-10099,LARSTON,-
Burglary,Commercial Building,1600-1699,SAM HOUSTON,PKWY
Theft,Strip Business Center Parking Lot,1600-1699,SAM HOUSTON,PKWY
Theft,Commercial Parking Lot or Garage,9700-9799,KATY,FWY
Theft,"Road, Street, or Sidewalk",1000-1099,WISTERWOOD,DR
Theft,Commercial Parking Lot or Garage,9700-9799,PINE LAKE,DR
Theft,Apartment,1500-1599,WITTE,RD
Robbery,Apartment Parking Lot,9500-9599,LONG POINT,RD
Theft,Miscellaneous Business (Non-Specific),1800-1899,GESSNER,RD
Theft,,9700-9799,KATY,FWY
Theft,Apartment,1500-1599,WITTE,RD
Theft,Other Parking Lot,1000-1099,GESSNER,RD
Burglary,Restaurant or Cafeteria,1000-1099,BLALOCK,RD
Burglary,Garage or Carport,1400-1499,MURRAYHILL,DR
Theft,Residence or House,1200-1299,WITTE,RD
Theft,Restaurant or Cafeteria Parking Lot,9400-9499,KATY,FWY
Theft,Commercial Building,10600-10699,HADDINGTON,DR
Burglary,Residence or House,9700-9799,NEUENS,RD
Burglary,Commercial Building,1700-1799,BLALOCK,RD
Theft,Grocery Store or Supermarket,9700-9799,KATY,FWY
Theft,Department or Discount Store,9700-9799,KATY,FWY
Aggravated Assault,Apartment,1200-1299,BLALOCK,RD
Theft,Convenience Store Parking Lot,1300-1399,GESSNER,RD
Burglary,Apartment,1300-1399,GESSNER,RD
Theft,"Electronics Store, Electrical Supplies",9600-9699,KATY,FWY
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,KATY,FWY
Theft,Grocery Store or Supermarket,10400-10499,KATY,FWY
Aggravated Assault,Bar or Night Club,9300-9399,LONG POINT,RD
Aggravated Assault,"Road, Street, or Sidewalk",2100-2199,SHADOWDALE,DR
Theft,Apartment,9500-9599,LONG POINT,RD
Theft,Grocery Store or Supermarket Parking Lot,9700-9799,KATY,FWY
Aggravated Assault,Residence or House,10300-10399,HAZELHURST,DR
Theft,,1800-1899,STEBBINS,DR
Theft,,9400-9499,KATY,FWY
Burglary,Residence or House,9600-9699,PINE LAKE,DR
Burglary,Residence or House,2600-2699,SOUTHWICK,-
Burglary,Residence or House,10600-10699,EAGLE GLEN,DR
Theft,Apartment,10500-10599,HAMMERLY,BLVD
Burglary,Restaurant or Cafeteria,4400-4499,WESTWAY PARK,BLVD
Burglary,Apartment,9900-9999,KEMPWOOD,DR
Burglary,Apartment,9900-9999,KEMPWOOD,DR
Theft,Grocery Store or Supermarket,10200-10299,KEMPWOOD,DR
Burglary,Convenience Store,2300-2399,SAM HOUSTON,PKWY
Burglary,Apartment,10000-10099,KEMPWOOD,DR
Burglary,Residence or House,9600-9699,VOGUE,LN
Theft,Apartment Parking Lot,10000-10099,HAMMERLY,BLVD
Burglary,Apartment,2800-2899,TEAGUE,RD
Theft,Hotel or Motel Parking Lot,10400-10499,CLAY,RD
Theft,Apartment,10000-10099,HAMMERLY,BLVD
Theft,Apartment,10500-10599,HAMMERLY,BLVD
Theft,Apartment Parking Lot,10000-10099,KEMPWOOD,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",4400-4499,TERRACE MANOR,DR
Theft,Department or Discount Store,10100-10199,HAMMERLY,BLVD
Theft,Department or Discount Store,10100-10199,HAMMERLY,BLVD
Theft,Convenience Store,2700-2799,GESSNER,RD
Theft,Residence or House,11900-11999,MOSS BRANCH,RD
Theft,Apartment Parking Lot,10000-10099,HAMMERLY,BLVD
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,4300-4399,STEFFANI,LN
Theft,Grocery Store or Supermarket,10200-10299,KEMPWOOD,DR
Theft,Driveway,2500-2599,KENROSS,-
Theft,Apartment,9900-9999,KEMPWOOD,DR
Theft,Apartment Parking Lot,3100-3199,CRESTDALE,DR
Robbery,"Road, Street, or Sidewalk",3100-3199,CRESTDALE,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",10500-10599,WHITE FAWN,DR
Rape,Apartment,3200-3299,GESSNER,RD
Theft,"Other, Unknown, or Not Listed",2300-2399,GESSNER,RD
Burglary,Residence or House,10500-10599,ALCOTT,DR
Theft,Apartment Parking Lot,3100-3199,CRESTDALE,DR
Theft,Residence or House,2000-2099,ELMVIEW,DR
Theft,Garage or Carport,4700-4799,LAURELDALE,RD
Auto Theft,Driveway,11900-11999,MOUNTAIN RIDGE,RD
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",10800-10899,HEATHERFORD,DR
Theft,Residence or House,5100-5199,PAGEWICK,DR
Theft,Residence or House,10000-10099,KEMPWOOD,DR
Auto Theft,Apartment Parking Lot,10000-10099,KEMPWOOD,DR
Burglary,Residence or House,3600-3699,MOUNTAIN ROSE,LN
Theft,Apartment,10500-10599,HAMMERLY,BLVD
Theft,"Road, Street, or Sidewalk",2800-2899,QUINCANNON,LN
Theft,Apartment,3100-3199,CRESTDALE,DR
Theft,Apartment Parking Lot,10500-10599,HAMMERLY,BLVD
Theft,Apartment,3100-3199,CRESTDALE,DR
Auto Theft,Apartment Parking Lot,10100-10199,KEMPWOOD,DR
Theft,Residence or House,10000-10099,KNOBOAK,DR
Burglary,Apartment,10100-10199,KEMPWOOD,DR
Theft,Apartment Parking Lot,3100-3199,CRESTDALE,DR
Auto Theft,Apartment Parking Lot,10000-10099,KEMPWOOD,DR
Theft,Apartment Parking Lot,10800-10899,CLAY,RD
Burglary,Residence or House,2600-2699,ANNISTON,DR
Theft,Apartment Parking Lot,10500-10599,HAMMERLY,BLVD
Theft,"Other, Unknown, or Not Listed",3100-3199,CRESTDALE,DR
Theft,Residence or House,10600-10699,WHITE FAWN,DR
Auto Theft,Apartment Parking Lot,10100-10199,KEMPWOOD,DR
Burglary,Apartment,10100-10199,KEMPWOOD,DR
Aggravated Assault,Apartment,10000-10099,HAMMERLY,BLVD
Burglary,Apartment,10000-10099,HAMMERLY,BLVD
Theft,Residence or House,9500-9599,VOGUE,LN
Theft,Residence or House,9600-9699,COLLEEN,-
Theft,Apartment Parking Lot,3100-3199,CRESTDALE,DR
Theft,Other Parking Lot,10100-10199,HAMMERLY,BLVD
Auto Theft,"Road, Street, or Sidewalk",10100-10199,KEMP FOREST,DR
Theft,Apartment Laundry,2400-2499,SAM HOUSTON,PKWY
Burglary,Apartment,2400-2499,SAM HOUSTON,PKWY
Robbery,Apartment Parking Lot,3200-3299,GESSNER,RD
Burglary,Commercial Building,17100-17199,PARK ROW,DR
Theft,"Factory, Manufacturing, or Industrial",15900-15999,PARK ROW,DR
Burglary,Construction Site,1200-1299,BRITTMOORE,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",4300-4399,ELDRIDGE,PKWY
Theft,Other Parking Lot,17700-17799,KATY,FWY
Robbery,Grocery Store or Supermarket,10700-10799,WESTVIEW,DR
Theft,Other Parking Lot,17700-17799,KATY,FWY
Theft,"Parks and Recreation, Zoo, Swimming Pool",3900-3999,WAR MEMORIAL,DR
Theft,Residence or House,1700-1799,UPLAND,DR
Theft,Department or Discount Store,10700-10799,WESTVIEW,DR
Theft,Commercial Building,15900-15999,PARK ROW,DR
Theft,Hotel or Motel Parking Lot,13200-13299,KATY,FWY
Robbery,Apartment Parking Lot,15000-15099,PARK ROW,DR
Theft,Hotel or Motel Parking Lot,1500-1599,BARKER CYPRESS,RD
Robbery,Apartment Parking Lot,18600-18699,PARK VIEW,DR
Auto Theft,Convenience Store Parking Lot,1800-1899,BARKER CYPRESS,RD
Theft,Apartment Parking Lot,18600-18699,PARK VIEW,DR
Theft,,10700-10799,WESTVIEW,DR
Burglary,Maintenance or Building Services,14200-14299,PARK ROW,DR
Theft,"Other, Unknown, or Not Listed",11000-11099,KATY,FWY
Rape,Apartment,18200-18299,KATY,FWY
Theft,Apartment,10900-10999,KATY,FWY
Theft,Residence or House,11900-11999,WICKCHESTER,LN
Auto Theft,"Other, Unknown, or Not Listed",15100-15199,PARK ROW,DR
Theft,Commercial Parking Lot or Garage,1100-1199,BRITTMOORE,RD
Theft,Residence or House,10700-10799,WESTVIEW,DR
Theft,Other Parking Lot,15700-15799,PARK ROW,DR
Auto Theft,Hotel or Motel Parking Lot,13200-13299,KATY,FWY
Auto Theft,"Other, Unknown, or Not Listed",1900-1999,SAM HOUSTON,PKWY
Burglary,Rental Storage Facility,11900-11999,KATY,FWY
Theft,Hospital Parking Lot,18500-18599,KATY,FWY
Auto Theft,Vacant Other Out Build/Monument/UnderConst,12100-12199,KATY,FWY
Theft,Apartment,11000-11099,KATY,FWY
Theft,"Field, Woods, Forest, Park",18800-18899,SAUMS,RD
Auto Theft,Hotel or Motel Parking Lot,14800-14899,KATY,FWY
Theft,"Field, Woods, Forest, Park",18800-18899,SAUMS,RD
Theft,Apartment Parking Lot,1800-1899,HOLLYOAK,DR
Burglary,Construction Site,13900-13999,KATY,FWY
Theft,Strip Business Center Parking Lot,17700-17799,KATY,FWY
Theft,"Church, Synagogue, or Temple Parking Lot",10900-10999,KATY,FWY
Theft,Other Parking Lot,18800-18899,SAUMS,RD
Theft,Restaurant or Cafeteria Parking Lot,17700-17799,KATY,FWY
Theft,Other Parking Lot,17700-17799,KATY,FWY
Theft,Hospital,18500-18599,KATY,FWY
Burglary,Construction Site,13900-13999,KATY,FWY
Theft,Hotel or Motel Parking Lot,18000-18099,PARK ROW,DR
Burglary,Commercial Building,10900-10999,KATY,FWY
Theft,Other Parking Lot,3500-3599,WAR MEMORIAL,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",18800-18899,SAUMS,RD
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",17700-17799,KATY,FWY
Theft,Apartment Parking Lot,1800-1899,BARKER CYPRESS,RD
Auto Theft,"Other, Unknown, or Not Listed",1000-1099,MEMORIAL BROOK,-
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",1300-1399,UPLAND,DR
Burglary,Apartment,18100-18199,PARK VIEW,DR
Auto Theft,Commercial Parking Lot or Garage,1000-1099,MEMORIAL BROOK,-
Theft,"Other, Unknown, or Not Listed",1900-1999,SAM HOUSTON,PKWY
Theft,Driveway,11400-11499,VALLEY SPRING,DR
Burglary,Rental Storage Facility,11900-11999,KATY,FWY
Theft,Other Parking Lot,18800-18899,SAUMS,RD
Robbery,Apartment Parking Lot,13700-13799,PARK ROW,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",10800-10899,HAMMERLY,BLVD
Theft,"Parks and Recreation, Zoo, Swimming Pool",18600-18699,SAUMS,RD
Theft,Apartment Parking Lot,1700-1799,BRITTMOORE,RD
Auto Theft,Apartment Parking Lot,13700-13799,PARK ROW,DR
Theft,,18800-18899,SAUMS,RD
Robbery,Apartment Parking Lot,13700-13799,PARK ROW,DR
Theft,Restaurant or Cafeteria Parking Lot,1000-1099,WIRT,RD
Auto Theft,Apartment Parking Lot,7000-7099,WESTVIEW,DR
Robbery,Grocery Store or Supermarket Parking Lot,2000-2099,WIRT,RD
Burglary,Commercial Building,2000-2099,JOHANNA,DR
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",7600-7699,KATY,FWY
Theft,Apartment Parking Lot,1300-1399,AFTON,ST
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,KATY,FWY
Theft,Other Parking Lot,7600-7699,KATY,FWY
Auto Theft,Miscellaneous Business (Non-Specific),1800-1899,AFTON,ST
Theft,"Church, Synagogue, or Temple Parking Lot",6700-6799,LONG POINT,RD
Theft,Strip Business Center Parking Lot,7100-7199,LONG POINT,RD
Theft,Laundry or Dry Cleaners Parking Lot,6600-6699,LONG POINT,RD
Theft,Apartment Parking Lot,1300-1399,POST OAK,RD
Theft,Department or Discount Store,1100-1199,SILBER,RD
Auto Theft,Other Parking Lot,1200-1299,POST OAK,RD
Theft,Grocery Store or Supermarket Parking Lot,1100-1199,SILBER,RD
Theft,Commercial Parking Lot or Garage,1500-1599,POST OAK,RD
Burglary,Residence or House,7100-7199,JALNA,ST
Theft,Apartment Parking Lot,7400-7499,LONG POINT,RD
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",7500-7599,CIANO,LN
Auto Theft,Mall Parking Lot,1100-1199,SILBER,RD
Burglary,Construction Site,1100-1199,POST OAK,RD
Burglary,"Theatres, Dinner Theaters, Auditoriums",7600-7699,KATY,FWY
Auto Theft,Driveway,1800-1899,WOODVINE,DR
Theft,Commercial Parking Lot or Garage,7600-7699,KATY,FWY
Aggravated Assault,Apartment Parking Lot,7500-7599,LONG POINT,RD
Theft,Department or Discount Store,7700-7799,KATY,FWY
Theft,Strip Business Center Parking Lot,7600-7699,KATY,FWY
Theft,Driveway,6300-6399,ROLLA,-
Aggravated Assault,"Road, Street, or Sidewalk",1800-1899,WOODVINE,DR
Theft,"Other, Unknown, or Not Listed",7800-7899,KATY,FWY
Theft,Apartment Parking Lot,1900-1999,JOHANNA,DR
Burglary,Restaurant or Cafeteria,7600-7699,KATY,FWY
Theft,Commercial Parking Lot or Garage,7600-7699,KATY,FWY
Theft,Strip Business Center Parking Lot,7600-7699,KATY,FWY
Auto Theft,Restaurant or Cafeteria Parking Lot,1100-1199,SILBER,RD
Burglary,Residence or House,7200-7299,RATON,ST
Theft,Residence or House,1300-1399,WOODVINE,DR
Theft,"Furniture, Appliances, Radios, TV Store",1200-1299,POST OAK,RD
Rape,Apartment Parking Lot,1700-1799,WIRT,RD
Auto Theft,Driveway,7400-7499,LONG POINT,RD
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",7100-7199,HOUSMAN,ST
Theft,Construction Site,1800-1899,JACQUELYN,DR
Theft,"Road, Street, or Sidewalk",6900-6999,SHAVELSON,-
Theft,Other Parking Lot,7600-7699,KATY,FWY
Theft,Residence or House,1500-1599,STORY,ST
Theft,"Other, Unknown, or Not Listed",6500-6599,WESTVIEW,DR
Robbery,Apartment Parking Lot,7400-7499,LONG POINT,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,6900-6999,LONG POINT,RD
Theft,Residence or House,1200-1299,POST OAK,RD
Theft,Convenience Store,7200-7299,LONG POINT,RD
Theft,Miscellaneous Business (Non-Specific),1000-1099,WIRT,RD
Burglary,Construction Site,1100-1199,POST OAK,RD
Theft,Department or Discount Store,1100-1199,SILBER,RD
Auto Theft,Other Parking Lot,7600-7699,KATY,FWY
Burglary,Residence or House,7600-7699,INCH,RD
Theft,Department or Discount Store,1100-1199,SILBER,RD
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,WIRT,RD
Burglary,Apartment,1400-1499,CAMPBELL,RD
Theft,Strip Business Center Parking Lot,1900-1999,SPENWICK,-
Theft,Apartment Parking Lot,8700-8799,HAMMERLY,BLVD
Auto Theft,Apartment Parking Lot,8800-8899,HAMMERLY,BLVD
Burglary,"Church, Synagogue, or Temple",1700-1799,CAMPBELL,RD
Robbery,Apartment Parking Lot,8700-8799,HAMMERLY,BLVD
Auto Theft,Residence or House,8800-8899,HAMMERLY,BLVD
Theft,Apartment Parking Lot,2000-2099,LAVERNE,ST
Burglary,Residence or House,8800-8899,HAMMERLY,BLVD
Burglary,Residence or House,9100-9199,CATHEY,LN
Robbery,Service or Gas Station,8400-8499,HAMMERLY,BLVD
Auto Theft,Apartment Parking Lot,3900-3999,HOLLISTER,ST
Theft,Apartment,3900-3999,HOLLISTER,ST
Burglary,Department or Discount Store,9400-9499,KEMPWOOD,DR
Theft,Residence or House,3700-3799,SPRINGMEADOWS,-
Theft,Other Parking Lot,1600-1699,BLALOCK,RD
Theft,Convenience Store,8700-8799,HAMMERLY,BLVD
Theft,Strip Business Center Parking Lot,9300-9399,WESTVIEW,DR
Aggravated Assault,Convenience Store Parking Lot,3200-3299,CAMPBELL,RD
Theft,Department or Discount Store,9400-9499,HAMMERLY,BLVD
Burglary,Residence or House,1700-1799,RONSON,RD
Auto Theft,Apartment Parking Lot,9000-9099,KEMPWOOD,DR
Theft,Apartment Parking Lot,1700-1799,CROWNOVER,RD
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,WIRT,RD
Aggravated Assault,Apartment,3900-3999,HOLLISTER,ST
Theft,Grocery Store or Supermarket,1500-1599,WIRT,RD
Theft,Miscellaneous Business (Non-Specific),2100-2199,BINGLE,RD
Theft,Office Building,1200-1299,BLALOCK,RD
Theft,Apartment,8700-8799,HAMMERLY,BLVD
Burglary,Residence or House,1900-1999,LYNNVIEW,DR
Theft,Apartment Parking Lot,4000-4099,HOLLISTER,ST
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",9300-9399,WESTVIEW,DR
Theft,Apartment Parking Lot,1900-1999,OJEMAN,RD
Burglary,Apartment,7900-7999,RAVENWOOD,CIR
Theft,Commercial Parking Lot or Garage,4100-4199,HOLLISTER,ST
Aggravated Assault,Apartment Parking Lot,3400-3499,BLALOCK,RD
Auto Theft,Apartment Parking Lot,4000-4099,HOLLISTER,ST
Auto Theft,"Road, Street, or Sidewalk",2000-2099,OJEMAN,RD
Theft,Residence or House,3200-3299,PEPPERMILL,RD
Robbery,Residence or House,1800-1899,HUGE OAKS,ST
Burglary,Garage or Carport,3000-3099,FARMINGTON,ST
Theft,Grocery Store or Supermarket,2300-2399,WIRT,RD
Theft,Apartment Parking Lot,4000-4099,HOLLISTER,ST
Theft,Residence or House,2600-2699,CAMPBELL,RD
Theft,Apartment Parking Lot,2000-2099,LAVERNE,ST
Robbery,Strip Business Center Parking Lot,2900-2999,BINGLE,RD
Theft,Apartment Parking Lot,1500-1599,WIRT,RD
Robbery,Commercial Parking Lot or Garage,2000-2099,BINGLE,RD
Robbery,Other Parking Lot,9300-9399,LONG POINT,RD
Theft,Residence or House,8400-8499,RANNIE,-
Theft,Apartment Parking Lot,9000-9099,KEMPWOOD,DR
Burglary,Private School,1600-1699,CAMPBELL,RD
Auto Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8900-8999,LONG POINT,RD
Theft,Apartment Parking Lot,8700-8799,HAMMERLY,BLVD
Burglary,Mobile Home,2600-2699,CAMPBELL,RD
Aggravated Assault,Apartment,8700-8799,HAMMERLY,BLVD
Theft,Grocery Store or Supermarket,1500-1599,WIRT,RD
Theft,Apartment Parking Lot,1500-1599,BLALOCK,RD
Aggravated Assault,Apartment,1600-1699,BLALOCK,RD
Theft,Apartment Parking Lot,8700-8799,HAMMERLY,BLVD
Theft,Grocery Store or Supermarket,1500-1599,WIRT,RD
Theft,Commercial Parking Lot or Garage,9400-9499,KEMPWOOD,DR
Theft,Driveway,8800-8899,KEMPWOOD,DR
Theft,Driveway,3200-3299,MCKEAN,DR
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,3000-3099,BINGLE,RD
Aggravated Assault,Apartment,2000-2099,OJEMAN,RD
Burglary,Residence or House,8600-8699,PITNER,RD
Robbery,Miscellaneous Business (Non-Specific),2900-2999,BINGLE,RD
Theft,Apartment,8800-8899,HAMMERLY,BLVD
Theft,Police Station,9100-9199,WESTVIEW,DR
Theft,Residence or House,9000-9099,VOGUE,LN
Aggravated Assault,Apartment,1500-1599,BLALOCK,RD
Theft,Auto Repair,9100-9199,EMNORA,LN
Theft,Auto Repair,1400-1499,BLALOCK,RD
Aggravated Assault,Residence or House,8400-8499,HIGHCREST,DR
Robbery,"Road, Street, or Sidewalk",1500-1599,OJEMAN,RD
Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",1400-1499,WIRT,RD
Theft,Grocery Store or Supermarket,9400-9499,HAMMERLY,BLVD
Theft,Residence or House,2000-2099,MARNEL,RD
Theft,Grocery Store or Supermarket,1500-1599,WIRT,RD
Burglary,Residence or House,1700-1799,CREEK,DR
Auto Theft,"Road, Street, or Sidewalk",8600-8699,BLANKENSHIP,DR
Theft,Car Wash,8900-8999,LONG POINT,RD
Theft,Miscellaneous Business (Non-Specific),1400-1499,WIRT,RD
Aggravated Assault,Convenience Store Parking Lot,9400-9499,HAMMERLY,BLVD
Theft,Other Parking Lot,9300-9399,WESTVIEW,DR
Burglary,Residence or House,9300-9399,PECOS,ST
Theft,Driveway,8700-8799,BLANKENSHIP,DR
Burglary,Residence or House,1900-1999,KNOLL,ST
Theft,Apartment Parking Lot,1500-1599,BLALOCK,RD
Burglary,Rental Storage Facility,1900-1999,HOLLISTER,ST
Rape,Residence or House,9000-9099,BLANKENSHIP,DR
Theft,Convenience Store,4300-4399,GESSNER,RD
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,12800-12899,HEMPSTEAD,RD
Burglary,Commercial Building,14100-14199,NORTHWEST,FWY
Theft,Residence or House,6400-6499,LINPAR,CT
Auto Theft,Apartment Parking Lot,7500-7599,WILSHIRE PLACE,DR
Burglary,Apartment,7900-7999,GROW,LN
Auto Theft,Residence or House,7200-7299,PINEMONT,DR
Theft,Specialty Store (Non-Specific),5700-5799,HOLLISTER,ST
Theft,Department or Discount Store,13400-13499,NORTHWEST,FWY
Theft,Residence or House,12600-12699,HEMPSTEAD,RD
Theft,Hotel or Motel Parking Lot,12800-12899,NORTHWEST,FWY
Theft,Department or Discount Store,13200-13299,NORTHWEST,FWY
Theft,Strip Business Center Parking Lot,13300-13399,NORTHWEST,FWY
Auto Theft,Apartment Parking Lot,8300-8399,TIDWELL,RD
Aggravated Assault,Apartment,8000-8099,TIDWELL,RD
Burglary,Apartment,7500-7599,WILSHIRE PLACE,DR
Robbery,Department or Discount Store,5700-5799,HOLLISTER,ST
Theft,Commercial Parking Lot or Garage,5900-5999,SAM HOUSTON,PKWY
Theft,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST,FWY
Burglary,Commercial Building,7000-7099,PINEMONT,DR
Theft,Commercial Parking Lot or Garage,14000-14099,NORTHWEST,FWY
Theft,Strip Business Center Parking Lot,13100-13199,NORTHWEST,FWY
Theft,Hotel or Motel Parking Lot,6700-6799,GESSNER,RD
Auto Theft,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST,FWY
Burglary,Warehouse,10200-10299,LITTLE YORK RD 300,-
Theft,Convenience Store,13200-13299,NORTHWEST,FWY
Theft,Apartment,7900-7999,GROW,LN
Theft,Commercial Parking Lot or Garage,13100-13199,NORTHWEST,FWY
Theft,Department or Discount Store,13200-13299,NORTHWEST,FWY
Theft,Department or Discount Store,13400-13499,NORTHWEST,FWY
Theft,Commercial Parking Lot or Garage,12900-12999,NORTHWEST,FWY
Burglary,Apartment,6500-6599,HOLLISTER,ST
Aggravated Assault,Bar or Night Club,8100-8199,TIDWELL,RD
Theft,"Hotel, Motel, Inn, Etc.",14000-14099,NORTHWEST,FWY
Theft,Commercial Parking Lot or Garage,14000-14099,NORTHWEST,FWY
Auto Theft,"Road, Street, or Sidewalk",4700-4799,HOLLOW HOOK,RD
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,14100-14199,HEMPSTEAD,RD
Auto Theft,Department or Discount Store,14000-14099,NORTHWEST,FWY
Theft,Other Parking Lot,10500-10599,OKANELLA,-
Theft,Miscellaneous Business (Non-Specific),13400-13499,NORTHWEST,FWY
Theft,Clothing Store,13700-13799,NORTHWEST,FWY
Theft,Apartment Parking Lot,7900-7999,GROW,LN
Aggravated Assault,"Vacant Other Residential (Apartment,Dorms)",5600-5699,GESSNER,RD
Burglary,Apartment,5800-5899,HOLLISTER,ST
Burglary,Construction Site,14100-14199,NORTHWEST,FWY
Theft,Apartment Parking Lot,6000-6099,HOLLISTER,ST
Theft,Miscellaneous Business (Non-Specific),13800-13899,NORTHWEST,FWY
Robbery,Apartment Parking Lot,7900-7999,GROW,LN
Rape,,13300-13399,NORTHWEST,FWY
Theft,Grocery Store or Supermarket,13400-13499,NORTHWEST,FWY
