Offense Type,Beat,Premise,BlockRange,StreetName,Type
Theft,6B20,"Field, Woods, Forest, Park",800-899,GREEN MEADOW LN,-
Theft,6B20,Residence or House,2800-2899,CLIFFDALE ST,ST
Aggravated Assault,6B20,Driveway,6200-6299,NUBEN ST,ST
Robbery,6B20,"Road, Street, or Sidewalk",800-899,LOVERS LN,-
Theft,6B20,Apartment Parking Lot,7400-7499,N SHEPHERD DR,-
Burglary,6B20,Residence or House,5800-5899,PHILLIPS ST,ST
Burglary,6B20,Miscellaneous Business (Non-Specific),7400-7499,SHEPHERD,RD
AutoTheft,6B20,Convenience Store Parking Lot,300-399,W TIDWELL RD,RD
Robbery,6B20,Convenience Store,300-399,TIDWELL,RD
Burglary,6B20,Residence or House,900-999,LUCKY ST,ST
Burglary,6B20,Residence or House,800-899,DOLLY WRIGHT ST,ST
Aggravated Assault,6B20,Apartment,2300-2399,TIDWELL,RD
Aggravated Assault,6B20,Residence or House,900-999,LUCKY,-
Aggravated Assault,6B20,Apartment Parking Lot,2300-2399,TIDWELL,RD
Burglary,6B20,Miscellaneous Business (Non-Specific),6800-6899,T C JESTER,BLVD
Theft,6B20,Nursing Home,22700-22799,SHIELDHALL,LN
AutoTheft,6B20,Apartment Parking Lot,700-799,PINEMONT,DR
Burglary,6B20,Residence or House,800-899,LOVER LANE,ST
Aggravated Assault,6B20,Residence or House,800-899,W LITTLE YORK RD,RD
Robbery,6B20,"Road, Street, or Sidewalk",6200-6299,W MONTGOMERY RD,RD
Robbery,6B20,"Road, Street, or Sidewalk",7600-7699,W MONTGOMERY RD,RD
AutoTheft,6B20,Hotel or Motel Parking Lot,6600-6699,NORTH FWY IB,-
Theft,6B20,Other Parking Lot,200-299,TIDWELL,RD
Aggravated Assault,6B20,"Road, Street, or Sidewalk",7700-7799,W MONTGOMERY RD,RD
Burglary,6B20,Residence or House,1000-1099,GRANVILLE DR,-
Aggravated Assault,6B20,Apartment,5600-5699,PATRICK,-
Robbery,6B20,Residence or House,900-999,GRANVILLE DR,-
Theft,6B20,Barber And Beauty Shops,5300-5399,GULF BANK,RD
Burglary,6B20,Residence or House,800-899,VICTORY,DR
AutoTheft,6B20,Restaurant or Cafeteria,2100-2199,W LITTLE YORK RD,RD
Burglary,6B20,Commercial Building,6800-6899,SHEPHERD,RD
Burglary,6B20,Auto Repair,6800-6899,SHEPHERD,RD
Burglary,6B20,"Church, Synagogue, or Temple",6200-6299,KNOX ST,ST
Theft,6B20,Apartment,7400-7499,N SHEPHERD DR,-
Theft,6B20,"Other, Unknown, or Not Listed",500-599,W RITTENHOUSE ST,ST
Burglary,6B20,"Laundry, Dry Cleaners, Washaterias",200-299,TIDWELL,RD
Theft,6B20,Auto Repair,6500-6599,SHEPHERD,RD
Aggravated Assault,6B20,Apartment,7400-7499,N SHEPHERD DR,-
Burglary,6B20,Residence or House,7300-7399,ANDY DR,-
Burglary,6B20,Commercial Building,6800-6899,SHEPHERD,RD
Theft,6B20,Apartment,500-599,W RITTENHOUSE ST,ST
AutoTheft,6B20,Auto Repair,7100-7199,SHEPHERD,RD
Robbery,6B20,"Road, Street, or Sidewalk",5300-5399,BRINKMAN ST,ST
AutoTheft,6B20,Apartment Parking Lot,600-699,W PARKER RD,RD
AutoTheft,6B20,Apartment Parking Lot,5600-5699,YALE ST,ST
Theft,6B20,"Other, Unknown, or Not Listed",7400-7499,NORTH FWY IB,-
Robbery,6B20,Specialty Store (Non-Specific),5400-5499,T C JESTER,BLVD
Theft,6B20,"Road, Street, or Sidewalk",6300-6399,MILLERVIEW DR,-
Theft,6B20,Apartment Parking Lot,11200-11299,BENTLEY,ST
Theft,6B20,Restaurant or Cafeteria Parking Lot,5700-5799,BEALL ST,ST
Burglary,6B20,Residence or House,700-799,MILLVILLE DR,-
Burglary,6B20,Miscellaneous Business (Non-Specific),6100-6199,SHEPHERD,RD
Theft,6B20,Convenience Store,3300-3399,PINEMONT,DR
Burglary,6B20,Residence or House,7400-7499,KNOX ST,ST
Aggravated Assault,6B20,Residence or House,900-999,DOLLY WRIGHT ST,ST
Theft,6B20,Apartment,7400-7499,N SHEPHERD DR,-
Robbery,6B20,Apartment Parking Lot,5400-5499,N SHEPHERD DR,-
Theft,6B20,Hospital Parking Lot,7400-7499,NORTH FWY IB,-
Burglary,6B20,Residence or House,4500-4599,BAYOU VISTA DR,-
Theft,6B20,Miscellaneous Business (Non-Specific),3500-3599,DESOTO ST,ST
Burglary,6B20,Residence or House,6200-6299,MAYBELL ST,ST
Robbery,6B20,"Road, Street, or Sidewalk",6900-6999,RADCLIFFE ST,ST
Robbery,6B30,Miscellaneous Business (Non-Specific),7000-7099,GULF BANK,RD
AutoTheft,6B30,Driveway,5800-5899,GREEN FALLS DR,-
Burglary,6B30,Residence or House,7600-7699,WILLIAMS ST,ST
Theft,6B30,Bus Stop,7000-7099,ANTOINE DR,-
AutoTheft,6B30,Apartment Parking Lot,3400-3499,LITTLE YORK RD,RD
Theft,6B30,Convenience Store Parking Lot,7700-7799,ANTOINE,DR
Robbery,6B30,"Road, Street, or Sidewalk",900-999,GESSNER,RD
Theft,6B30,Driveway,3600-3699,VILLA GLEN DR,-
Theft,6B30,Service or Gas Station,3300-3399,LITTLE YORK,RD
Theft,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Theft,6B30,Apartment,5700-5799,THOUSAND OAKS CIR,-
Theft,6B30,Residence or House,6400-6499,DEIRDRE ANNE DR,-
Theft,6B30,Strip Business Center Parking Lot,5800-5899,ANTOINE DR,-
Theft,6B30,"Church, Synagogue, or Temple",6300-6399,W LITTLE YORK RD,RD
Theft,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Burglary,6B30,Apartment,5300-5399,GULF BANK,-
Theft,6B30,Residence or House,3100-3199,VEGA,-
Theft,6B30,Residence or House,7000-7099,WAGONWHEEL LN,-
Theft,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Theft,6B30,Other Parking Lot,7600-7699,ANTOINE DR,-
Theft,6B30,Miscellaneous Business (Non-Specific),6500-6599,BINGLE,RD
AutoTheft,6B30,Apartment Parking Lot,1800-1899,MEAGAN COURT,-
Aggravated Assault,6B30,Apartment,5700-5799,DEEP FOREST CIR,-
Theft,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
AutoTheft,6B30,Apartment Parking Lot,7100-7199,COLE CREEK DR,-
Theft,6B30,Driveway,7400-7499,LUMBER JACK DR,-
Theft,6B30,Commercial Parking Lot or Garage,11600-11699,HOUSTON ROSSLYN,RD
Theft,6B30,"Road, Street, or Sidewalk",3700-3799,LOVE,ST
AutoTheft,6B30,Driveway,3800-3899,ELMCREST DR,-
Theft,6B30,"Laundry, Dry Cleaners, Washaterias",9900-9999,HOU ROSSLYN,RD
Theft,6B30,Service or Gas Station,8000-8099,ANTOINE DR,-
Aggravated Assault,6B30,Apartment,8000-8099,ANTOINE,DR
Aggravated Assault,6B30,"Road, Street, or Sidewalk",7200-7299,W TIDWELL RD,RD
Theft,6B30,Convenience Store,6000-6099,ANTOINE,DR
Burglary,6B30,Apartment,7400-7499,BROMPTON ST APT 322,-
Burglary,6B30,Convenience Store,6300-6399,ANTOINE,DR
Burglary,6B30,Convenience Store,6000-6099,ANTOINE DR,-
AutoTheft,6B30,"Road, Street, or Sidewalk",5300-5399,DESOTO ST,ST
Aggravated Assault,6B30,Apartment,5400-5499,W GULF BANK RD,RD
Burglary,6B30,Apartment,5300-5399,W GULF BANK RD,RD
Theft,6B30,"Road, Street, or Sidewalk",6700-6799,N BURLINGTON DR,-
Theft,6B30,Convenience Store,6000-6099,VICTORY,DR
Robbery,6B30,Specialty Store (Non-Specific),7000-7099,ANTOINE,DR
Aggravated Assault,6B30,Apartment,7900-7999,STREAMSIDE DR,-
Aggravated Assault,6B30,Residence or House,5800-5899,BITTERNUT,-
Robbery,6B30,Convenience Store Parking Lot,5800-5899,W GULF BANK RD,RD
AutoTheft,6B30,Apartment Parking Lot,6600-6699,VERA JEAN DR,-
Robbery,6B30,"Road, Street, or Sidewalk",5500-5599,W GULF BANK RD,RD
Theft,6B30,"Road, Street, or Sidewalk",5300-5399,W GULF BANK RD,RD
Theft,6B30,Commercial Parking Lot or Garage,6200-6299,BINGLE,RD
Theft,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Robbery,6B30,Restaurant or Cafeteria Parking Lot,6900-6999,ANTOINE DR,-
AutoTheft,6B30,Residence or House,5800-5899,BITTERNUT DR,-
Burglary,6B30,Rental Storage Facility,6400-6499,LITTLE YORK,RD
Theft,6B30,Apartment Parking Lot,8000-8099,ANTOINE DR,-
Theft,6B30,Residence or House,8600-8699,HIGH MOUNTAIN DR,-
Theft,6B30,"Road, Street, or Sidewalk",6300-6399,ANTOINE DR,-
Theft,6B30,"Other, Unknown, or Not Listed",6300-6399,ANTOINE DR,-
Theft,6B30,Miscellaneous Business (Non-Specific),6300-6399,LITTLE YORK,RD
Burglary,6B30,Apartment,5500-5599,DESOTO ST,ST
Theft,6B30,Commercial Parking Lot or Garage,6500-6599,W LITTLE YORK RD,RD
Theft,6B30,Residence or House,6600-6699,VERA JEAN DR,-
AutoTheft,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Theft,6B30,"Road, Street, or Sidewalk",5800-5899,ANTOINE DR,-
Rape,6B30,Apartment,5300-5399,DESOTO ST,ST
AutoTheft,6B30,Apartment Parking Lot,5400-5499,W GULF BANK RD,RD
Theft,6B30,"Pawn, Resale Shop, or Flea Market",6800-6899,LITTLE YORK,RD
Robbery,6B30,Apartment Parking Lot,5500-5599,DESOTO ST,ST
Robbery,6B30,Apartment,6200-6299,W TIDWELL RD,RD
Theft,6B30,Residence or House,3700-3799,PO BOX 30058,-
Theft,6B30,High School,5500-5599,SOUTH LOOP,-
Theft,6B30,Apartment,5900-5999,ANTOINE DR,-
Burglary,6B30,Rental Storage Facility,5700-5799,ANTOINE DR,-
Theft,6B30,Car Wash,7200-7299,TIDWELL,RD
Theft,6B30,Convenience Store,3300-3399,LITTLE YORK,RD
Theft,6B30,Apartment Parking Lot,5700-5799,THOUSAND OAKS CIR,-
Theft,6B30,Driveway,7700-7799,MOSEWOOD,-
Theft,6B30,Driveway,3800-3899,CYPRESS GROVE LN,-
Aggravated Assault,6B30,Apartment,5800-5899,N HOUSTON ROSSLYN RD,RD
Burglary,6B30,Rental Storage Facility,5700-5799,ANTOINE DR,-
Burglary,6B30,"Gym, Recreat, Club House, Indoor Pool",6300-6399,LITTLE YORK,RD
Robbery,6B30,Apartment Parking Lot,5700-5799,W GULF BANK RD,RD
Robbery,6B30,"Road, Street, or Sidewalk",7000-7099,W TIDWELL RD,RD
Theft,6B30,Driveway,3200-3299,ELMCREST DR,-
Theft,6B30,Driveway,3500-3599,PINE RIDGE LN,-
Theft,6B30,Driveway,6600-6699,HAMPDEN POINT CT,-
Theft,6B30,Driveway,3400-3499,ELMCREST DR,-
Aggravated Assault,6B30,Apartment,5500-5599,DESOTO ST,ST
Theft,6B30,Driveway,7000-7099,WAGONWHEEL LN,-
Theft,6B30,Driveway,6300-6399,MAPLE HILL DR,-
Theft,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Theft,6B30,"Road, Street, or Sidewalk",6300-6399,OAKNUT DR,-
Theft,6B30,Liquor Store,6400-6499,LITTLE YORK,RD
AutoTheft,6B30,Residence or House,4600-4699,WILD INDIGO,ST
Theft,6B30,"Other, Unknown, or Not Listed",5600-5699,W LITTLE YORK RD,RD
AutoTheft,6B30,Apartment Parking Lot,6100-6199,TIDWELL RD,RD
Theft,6B30,Apartment,3100-3199,W LITTLE YORK RD,RD
Theft,6B30,Apartment,5300-5399,W GULF BANK RD,RD
Theft,6B30,Driveway,3600-3699,PINE RIDGE LN,-
Rape,6B30,Fire Station,6500-6599,W LITTLE YORK RD,RD
Aggravated Assault,6B30,"Road, Street, or Sidewalk",4100-4199,CYPRESS GROVE,LN
Theft,6B30,"Road, Street, or Sidewalk",3500-3599,PINE BRIDGE,LN
Theft,6B30,Apartment Parking Lot,3200-3299,LITTLE YORK RD,RD
Aggravated Assault,6B30,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Burglary,6B30,Miscellaneous Business (Non-Specific),3400-3499,LITTLE YORK,RD
Rape,6B30,Residence or House,6200-6299,ANTOINE DR,-
Aggravated Assault,6B40,Residence or House,2300-2399,ATASCOCITA,RD
Theft,6B40,Apartment,9600-9699,W MONTGOMERY RD,RD
Robbery,6B40,"Road, Street, or Sidewalk",1400-1499,FASHION HILL DR,-
Burglary,6B40,Residence or House,1100-1199,TWIN FALLS,RD
Theft,6B40,"Other, Unknown, or Not Listed",8600-8699,MONTGOMERY,RD
Theft,6B40,Residence or House,900-999,PEACH SPRING DR,-
Theft,6B40,Drug Store or Medical Supply,9300-9399,VETERANS MEMORIAL,DR
Burglary,6B40,Residence or House,1600-1699,BEAVER BEND RD,RD
Theft,6B40,Residence or House,1600-1699,BEAVER BEND RD,RD
Theft,6B40,Sexually Oriented Business Parking Lot,9800-9899,NORTH FWY OB,-
Aggravated Assault,6B40,Residence or House,1500-1599,TARBERRY RD,RD
Aggravated Assault,6B40,Apartment Parking Lot,1400-1499,W GULF BANK RD,RD
Theft,6B40,Convenience Store,1400-1499,W GULF BANK RD,RD
Theft,6B40,Other Parking Lot,700-799,RINGOLD,-
Aggravated Assault,6B40,"Road, Street, or Sidewalk",1400-1499,DIPLOMAT WAY,-
Burglary,6B40,Residence or House,7300-7399,PRICE,-
Theft,6B40,Apartment,1400-1499,W GULF BANK RD,RD
Theft,6B40,Apartment Parking Lot,1400-1499,GULF BANK RD,RD
Burglary,6B40,Residence or House,1400-1499,PEACH SPRING DR,-
Burglary,6B40,Barber And Beauty Shops,2000-2099,FERGUSON WAY,-
Theft,6B40,Grocery Store or Supermarket Parking Lot,9700-9799,W MONTGOMERY RD,RD
Burglary,6B40,Apartment,1400-1499,W GULF BANK RD,RD
Burglary,6B40,"Furniture, Appliances, Radios, TV Store",9700-9799,NORTH,FWY
Aggravated Assault,6B40,Apartment,700-799,COPELYN SPRING ROAD,-
Theft,6B40,Construction Site,7400-7499,WHEATLEY,ST
Theft,6B40,Apartment Parking Lot,1400-1499,GULFBANK,RD
Robbery,6B40,Service or Gas Station,6900-6999,CARVER RD,RD
Theft,6B40,Residence or House,1600-1699,W GULF BANK RD,RD
Burglary,6B40,Liquor Store,600-699,LITTLE YORK,RD
AutoTheft,6B40,"Field, Woods, Forest, Park",9300-9399,TOWER,-
Theft,6B40,Convenience Store,8600-8699,MONTGOMERY,RD
AutoTheft,6B40,"Road, Street, or Sidewalk",9200-9299,SANDLE,-
Burglary,6B40,Residence or House,1700-1799,RAINY RIVER DR,-
Theft,6B40,Convenience Store,4300-4399,KNOTTYNOLD,LN
Rape,6B40,Residence or House,1600-1699,NORTH,LP
Aggravated Assault,6B40,Residence or House,9800-9899,TOWER,-
Theft,6B40,Vehicle/Auto Sales/Lease/Auto Parts Store,8400-8499,NORTH,FWY
Theft,6B40,Restaurant or Cafeteria,1800-1899,W MOUNT HOUSTON RD,RD
Theft,6B40,Other Parking Lot,8400-8499,NORTH FWY IB,-
Theft,6B40,Convenience Store,500-599,LITTLE YORK,RD
Aggravated Assault,6B40,Apartment,9600-9699,W MONTGOMERY RD,RD
Robbery,6B40,"Vacant Hotel, Motel, Etc.",5200-5299,NOBLE,-
Aggravated Assault,6B40,Residence or House,1500-1599,TARBERRY RD,RD
AutoTheft,6B40,Restaurant or Cafeteria Parking Lot,7500-7599,PO BOX 209040,-
Aggravated Assault,6B40,Apartment,9600-9699,W MONTGOMERY RD,RD
Burglary,6B40,Construction Site,100-199,WEST,ST
Theft,6B40,Convenience Store,9300-9399,NORTH,FWY
Aggravated Assault,6B40,"Road, Street, or Sidewalk",600-699,VICTORY DR,-
Theft,6B40,Residence or House,8600-8699,OLD LEDGE LN,-
Robbery,6B40,"Parks and Recreation, Zoo, Swimming Pool",8500-8599,YALE,ST
Theft,6B40,Driveway,9000-9099,IVY SPRING LN,-
AutoTheft,6B40,Restaurant or Cafeteria Parking Lot,2500-2599,W LITTLE YORK RD,RD
Aggravated Assault,6B40,"Road, Street, or Sidewalk",8700-8799,VETERANS MEMORIAL DR,-
Theft,6B40,"Other, Unknown, or Not Listed",1400-1499,MOUNT HOUSTON,RD
Theft,6B40,Residence or House,9300-9399,GLEN SHADOW DR,-
Theft,6B40,Residence or House,6600-6699,CLOUD SWEPT LANE,-
Burglary,6B40,"Vacant Single Occ Resd(House,Townhs,Dplex)",9700-9799,MAXROY ST,ST
Burglary,6B40,Residence or House,2500-2599,WALL ST,ST
AutoTheft,6B40,Driveway,7900-7999,JAMES FRANKLIN ST,ST
Aggravated Assault,6B40,Residence or House,2200-2299,DEWALT ST,ST
Theft,6B40,Other Parking Lot,500-599,W LITTLE YORK RD,RD
Aggravated Assault,6B40,Apartment Parking Lot,1400-1499,GULF BANK RD,RD
Theft,6B40,Driveway,8600-8699,WHITECASTLE LN,-
Robbery,6B40,Freeway Service Road,8200-8299,NORTH FWY OB,-
Aggravated Assault,6B40,Other Parking Lot,7700-7799,W MONTGOMERY RD,RD
Theft,6B40,Residence or House,2100-2199,DEWALT ST,ST
Aggravated Assault,6B40,Apartment,9600-9699,MONTOGMERY APT 43,-
Burglary,6B40,Residence or House,800-899,VICTORY DR,-
Aggravated Assault,6B40,Sexually Oriented Club,600-699,MOUNT HOUSTON,RD
Burglary,6B40,Restaurant or Cafeteria,600-699,MOUNT HOUSTON,RD
Theft,6B40,Residence or House,8300-8399,WHITECASTLE,-
Aggravated Assault,6B40,Apartment Parking Lot,9600-9699,BRAES BAYOU,DR
Theft,6B40,Convenience Store,5900-5999,BRIDLINGTON,-
Burglary,6B40,Apartment,9600-9699,W MONTGOMERY RD,RD
Theft,6B40,Residence or House,1100-1199,PEACH SPRING DR,-
Theft,6B40,Driveway,9400-9499,IRBY ST,ST
AutoTheft,6B40,Vehicle/Auto Sales/Lease/Auto Parts Store,8200-8299,NORTH,FWY
AutoTheft,6B40,Commercial Parking Lot or Garage,8400-8499,NORTH,FWY
Aggravated Assault,6B40,Residence or House,8200-8299,AVERT CT,-
AutoTheft,6B40,Driveway,1000-1099,TWINBROOKE DR,-
Aggravated Assault,6B40,"Road, Street, or Sidewalk",3700-3799,BLACK LOCUST DRIVE,-
AutoTheft,6B40,Residence or House,700-799,PAUL QUINN,-
Theft,6B40,Driveway,8600-8699,ARDLEY CIR,-
Theft,6B40,Apartment Parking Lot,700-799,LITTLE YORK,RD
Aggravated Assault,6B40,"Road, Street, or Sidewalk",7500-7599,EASTER ST,ST
Robbery,6B40,"Road, Street, or Sidewalk",1200-1299,MOSHER LN,-
Theft,6B40,Commercial Building,9500-9599,NORTH,FWY
Theft,6B40,Convenience Store,2500-2599,WEST LITTLE YORK A,-
Theft,6B40,Apartment,7200-7299,WEST T C JESTER BLVD,BLVD
Aggravated Assault,6B40,Bus Station,1200-1299,W LITTLE YORK RD,RD
Burglary,6B40,Residence or House,1700-1799,W GULF BANK RD,RD
Theft,6B40,Driveway,2800-2899,VEGA ST,ST
Robbery,6B40,"Road, Street, or Sidewalk",2400-2499,LUCKY,ST
Aggravated Assault,6B40,Convenience Store Parking Lot,9600-9699,W MONTGOMERY RD,RD
Burglary,6B40,Apartment,1400-1499,W GULF BANK RD,RD
Burglary,6B40,Residence or House,9300-9399,VALLEY STREAM ST.,-
Theft,6B40,"Other, Unknown, or Not Listed",7800-7899,N SHEPHERD DR,-
Burglary,6B40,Miscellaneous Business (Non-Specific),8000-8099,BECKLEY,ST
Robbery,6B40,"Road, Street, or Sidewalk",700-799,W LITTLE YORK RD,RD
Theft,6B40,Driveway,8600-8699,ARDLEY CIR,-
Theft,6B40,Driveway,8600-8699,OLD LEDGE LN,-
Theft,6B40,Residence or House,2900-2999,RIGEL RD,RD
Theft,6B40,Sexually Oriented Business Parking Lot,9800-9899,NORTH,FWY
Aggravated Assault,6B40,Residence or House,7200-7299,WILLOWTEX,DR
AutoTheft,6B40,Sexually Oriented Business Parking Lot,7900-7999,N SHEPHERD DR,-
Aggravated Assault,6B40,Residence or House,900-999,MARJORIE,ST
Burglary,6B40,Garage or Carport,1700-1799,SADDLE ROCK,-
Theft,6B40,Service or Gas Station,1300-1399,MOUNT HOUSTON,RD
Burglary,6B40,Commercial Building,7800-7899,SHEPHERD,RD
Theft,6B40,Driveway,1000-1099,DEWALT ST,ST
Burglary,6B40,Commercial Building,9900-9999,NORTH,FWY
Burglary,6B40,Apartment,9900-9999,W MONTGOMERY RD,RD
Theft,6B50,Other Parking Lot,11900-11999,AIRLINE DR,-
Aggravated Assault,6B50,Apartment,16000-16099,COTILLION,DR
Robbery,6B50,"Road, Street, or Sidewalk",11500-11599,GREEN PLAZA DR,-
Robbery,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Aggravated Assault,6B50,Apartment,100-199,GOODSON DR,-
Robbery,6B50,Apartment Parking Lot,200-299,PLAZA VERDE DR,-
Burglary,6B50,Apartment,16100-16199,IMPERIAL VALLEY DR,-
Theft,6B50,Residence or House,15300-15399,BUCKLE,LN
AutoTheft,6B50,Driveway,300-399,COUNTY FAIR DR,-
Robbery,6B50,Driveway,400-499,ROSE ARBOR LN,-
Robbery,6B50,"Road, Street, or Sidewalk",200-299,GOODSON DR,-
Burglary,6B50,Apartment,100-199,GOODSON DR,-
Robbery,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
AutoTheft,6B50,Grocery Store or Supermarket Parking Lot,11000-11099,AIRLINE DR,-
Theft,6B50,Restaurant or Cafeteria Parking Lot,11300-11399,NORTH FWY IB,-
Robbery,6B50,Apartment Parking Lot,16100-16199,IMPERIAL VALLEY DR,-
Robbery,6B50,"Road, Street, or Sidewalk",15300-15399,MERRITT LN,-
AutoTheft,6B50,Apartment Parking Lot,11400-11499,GREEN PLAZA DR,-
AutoTheft,6B50,Apartment Parking Lot,16100-16199,IMPERIAL VALLEY DR,-
Robbery,6B50,Grocery Store or Supermarket,16200-16299,IMPERIAL VALLEY,DR
AutoTheft,6B50,Restaurant or Cafeteria Parking Lot,11400-11499,NORTH FWY OB,-
Robbery,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Robbery,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Robbery,6B50,Apartment,800-899,ALTAMESA,BLVD
Robbery,6B50,Apartment Parking Lot,9000-9099,FONDREN 295C,-
Robbery,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Theft,6B50,"Electronics Store, Electrical Supplies",10900-10999,NORTH,FWY
Robbery,6B50,"Road, Street, or Sidewalk",15300-15399,BUCKLE,-
Burglary,6B50,"Hotel, Motel, Inn, Etc.",2200-2299,LUCAS,ST
Robbery,6B50,Apartment Parking Lot,15400-15499,CHIPMAN LN,-
Robbery,6B50,"Road, Street, or Sidewalk",15300-15399,CHIPMAN LN,-
Robbery,6B50,Apartment Parking Lot,100-199,DYNA DR,-
Robbery,6B50,Apartment Parking Lot,200-299,ALDINE BENDER RD,RD
Robbery,6B50,Bar or Night Club,100-199,W DYNA DR,-
Theft,6B50,Commercial Parking Lot or Garage,10700-10799,NORTH FWY OB,-
Theft,6B50,Grocery Store or Supermarket Parking Lot,11100-11199,NORTH FWY OB,-
Burglary,6B50,Miscellaneous Business (Non-Specific),500-599,PO BOX 91036,-
Aggravated Assault,6B50,Hotel or Motel Parking Lot,11800-11899,STEAMBOAT SPRINGS,ST
Burglary,6B50,Miscellaneous Business (Non-Specific),400-499,ALDINE BENDER,RD
Burglary,6B50,Commercial Building,600-699,N.SAM HOUSTON,PKWY
Burglary,6B50,Commercial Building,700-799,SAM HOUSTON,PKWY
AutoTheft,6B50,Driveway,14800-14899,KALER RD,RD
Robbery,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Theft,6B50,"Road, Street, or Sidewalk",16300-16399,IMPERIAL VALLEY DR,-
AutoTheft,6B50,Hotel or Motel Parking Lot,15300-15399,W HARDY RD,RD
Murder,6B50,Other Parking Lot,11400-11499,NORTH FWY IB,-
Theft,6B50,Restaurant or Cafeteria Parking Lot,11300-11399,NORTH FWY IB,-
Robbery,6B50,Restaurant or Cafeteria Parking Lot,10800-10899,NORTH FWY OB,-
Robbery,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Robbery,6B50,"Road, Street, or Sidewalk",11500-11599,GREEN PLAZA,DR
Robbery,6B50,"Road, Street, or Sidewalk",15300-15399,CHIPMAN LN,-
Burglary,6B50,Restaurant or Cafeteria,11300-11399,NORTH,FWY
Burglary,6B50,Restaurant or Cafeteria,16400-16499,IMPERIAL VALLEY,DR
AutoTheft,6B50,Apartment Parking Lot,200-299,ALDINE BENDER RD,RD
Robbery,6B50,Apartment,2700-2799,SKYVIEW GLEN,CT
Robbery,6B50,Apartment Parking Lot,UNK,GOODSON DR,-
Murder,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Theft,6B50,Apartment Parking Lot,16000-16099,COTILLION DR,-
Theft,6B50,Hospital,200-299,N SAM HOUSTON PKWY E,-
Aggravated Assault,6B50,Service or Gas Station,UNK,ALDINE BENDER RD,RD
Theft,6B50,Restaurant or Cafeteria Parking Lot,13300-13399,PEOPIA,ST
Burglary,6B50,Restaurant or Cafeteria,400-499,SAM HOUSTON,PKWY
Theft,6B50,Apartment Parking Lot,100-199,GOODSON DR,-
Theft,6B50,Driveway,15600-15699,ROCK HOUSE RD,RD
Theft,6B50,Restaurant or Cafeteria Parking Lot,UNK,ALDINE BENDER RD,RD
Robbery,6B50,"Road, Street, or Sidewalk",11500-11599,GREEN PLAZA DR,-
AutoTheft,6B50,Apartment Parking Lot,15400-15499,CHIPMAN LN,-
Robbery,6B50,"Road, Street, or Sidewalk",11400-11499,GREEN PLAZA DR,-
Robbery,6B50,"Road, Street, or Sidewalk",100-199,GOODSON,DR
Theft,6B50,Apartment Parking Lot,11400-11499,GREEN PLAZA DR,-
AutoTheft,6B50,Strip Business Center Parking Lot,10800-10899,NORTH FWY OB,-
Robbery,6B50,"Road, Street, or Sidewalk",9800-9899,DAISY MIST,ST
Theft,6B50,Hotel or Motel Parking Lot,UNK,ALDINE BENDER RD,RD
Robbery,6B50,Apartment Parking Lot,200-299,PLAZA VERDE DR,-
Theft,6B50,Apartment Parking Lot,100-199,GOODSON,DR
AutoTheft,6B50,Apartment Parking Lot,16000-16099,IMPERIAL VALLEY DR,-
Theft,6B50,Grocery Store or Supermarket Parking Lot,15100-15199,KALER,RD
Theft,6B50,Restaurant or Cafeteria Parking Lot,10900-10999,NORTH FWY OB,-
Aggravated Assault,6B50,Hotel or Motel Parking Lot,12500-12599,NORTH,FWY
Robbery,6B50,Grocery Store or Supermarket,11800-11899,AIRLINE,DR
Theft,6B50,Apartment Parking Lot,200-299,ALDINE BENDER RD,RD
Theft,6B50,Liquor Store,100-199,ALDINE BENDER,RD
Theft,6B50,"Road, Street, or Sidewalk",UNK,NORTH FWY OB/WEST IBOB,-
Theft,6B50,Apartment Parking Lot,200-299,PLAZA VERDE DR,-
Theft,6B50,Restaurant or Cafeteria Parking Lot,3100-3199,LEGENDS CREEK,DR
Theft,6B50,Residence or House,14800-14899,MCLEOD DR,-
