Offense Type,Premise,BlockRange,StreetName,Type
Robbery,"Road, Street, or Sidewalk",1200-1299,PRAIRIE,ST
AutoTheft,"Road, Street, or Sidewalk",4700-4799,ALMEDA RD,RD
Aggravated Assault,Light Rail (Metro Rail) Vehicle,6900-6999,FANNIN ST,ST
Theft,Bus Stop,6500-6599,FANNIN,ST
Theft,Department or Discount Store,5100-5199,ALMEDA RD,RD
Theft,Residence or House,11800-11899,EAGLE RIDGE,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",7200-7299,FAIRWAY,DR
Theft,Hospital,1500-1599,TAUB LP,-
Burglary,Apartment,5900-5999,SCHROEDER RD 22,-
Theft,Hospital,4100-4199,HAMLINE,AVE
Burglary,Apartment,UNK,HERMANN MUSEUM CIR,-
Aggravated Assault,"Other, Unknown, or Not Listed",5700-5799,KENILWOOD,DR
Theft,Apartment Parking Lot,1400-1499,HERMANN DR,-
Theft,Light Rail (Metro Rail) Vehicle,5600-5699,SAN JACINTO ST,ST
Theft,Hospital,6500-6599,FANNIN ST,ST
Theft,Hospital,6400-6499,FANNIN ST,ST
Theft,Vacant Industrial or Manufacturing Blding,1100-1199,JOHN FREEMAN BLVD,BLVD
Aggravated Assault,Highway or Freeway,6800-6899,SOUTH FWY OB,-
Theft,"Other, Unknown, or Not Listed",1400-1499,HERMANN DR,-
Theft,Hospital,6400-6499,MAIN ST,ST
Theft,Apartment Parking Lot,5900-5999,ALMEDA RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",1500-1599,EAGLE ST,ST
Theft,Miscellaneous Business (Non-Specific),7500-7599,MAIN,ST
Theft,Service or Gas Station,3200-3299,OLD SPANISH TRL,-
AutoTheft,Hospital Parking Lot,1500-1599,TAUB LP,-
Burglary,"Multi-Plex Home (Duplex,Triplex Etc.)",1900-1999,RUTH,-
Aggravated Assault,"Other, Unknown, or Not Listed",6600-6699,FANNIN ST,ST
Theft,"Road, Street, or Sidewalk",5200-5299,JACKSON ST,ST
Theft,Service or Gas Station,4100-4199,ALMEDA,RD
Theft,Apartment Parking Lot,5900-5999,ALMEDA RD,RD
AutoTheft,"Road, Street, or Sidewalk",2300-2399,CAMDEN,-
Theft,Hospital,6400-6499,FANNIN,ST
Burglary,Apartment,UNK,HERMANN MUSEUM CIR,-
Theft,Hospital,6500-6599,FANNIN ST,ST
Aggravated Assault,Other Parking Lot,3300-3399,ANITA,ST
Theft,Hospital,6700-6799,BERTNER AVE,-
Theft,Other Parking Lot,1300-1399,BINZ ST,ST
Theft,Grocery Store or Supermarket,5100-5199,ALMEDA,RD
Theft,Other Parking Lot,5300-5399,MARGARET LANE,-
Theft,Hospital,6400-6499,FANNIN ST,ST
Burglary,Strip Business Center Parking Lot,2200-2299,HOLCOMBE,BLVD
Burglary,"Theatres, Dinner Theaters, Auditoriums",6000-6099,HERMANN PARK,DR
AutoTheft,Hotel or Motel Parking Lot,3100-3199,OLD SPANISH TRL,-
Theft,Restaurant or Cafeteria,1800-1899,BINZ ST,ST
Theft,Hospital,2000-2099,HOLCOMBE BLVD,BLVD
Theft,Commercial Parking Lot or Garage,1700-1799,HERMANN DR,-
Theft,Miscellaneous Business (Non-Specific),3100-3199,PAWNEE,-
Robbery,"Parks and Recreation, Zoo, Swimming Pool",6100-6199,FANNIN ST,ST
Theft,"Road, Street, or Sidewalk",1800-1899,WHEELER ST,ST
AutoTheft,Other Parking Lot,5500-5599,LA BRANCH,-
Theft,Hospital Parking Lot,2500-2599,MACGREGOR WAY,-
Theft,Other Parking Lot,6500-6599,FANNIN ST,ST
Aggravated Assault,Private School,4500-4599,CAROLINE ST,ST
AutoTheft,"Parks and Recreation, Zoo, Swimming Pool",6500-6599,ALMEDA RD,RD
Theft,Commercial Parking Lot or Garage,5100-5199,JACKSON ST,ST
Robbery,Bank,2700-2799,WEST BELLFORT AVE APT 141,-
Burglary,Restaurant or Cafeteria,2200-2299,HOLCOMBE,BLVD
Robbery,Restaurant or Cafeteria,4600-4699,ALMEDA,RD
Theft,Bus Station,6900-6999,FANNIN ST,ST
Theft,Service or Gas Station,3200-3299,HOLCOMBE,BLVD
Theft,Hospital,6400-6499,FANNIN ST,ST
Theft,Residence or House,1400-1499,WICHITA ST,ST
Theft,Hospital,6500-6599,BERTNER AVE,-
Burglary,Warehouse,3100-3199,HOLCOMBE,BLVD
Theft,Driveway,1400-1499,PALM,-
Aggravated Assault,Apartment Parking Lot,6400-6499,FANNIN ST,ST
Theft,Grocery Store or Supermarket Parking Lot,2900-2999,OLD SPANISH TRL,-
Aggravated Assault,"Road, Street, or Sidewalk",6600-6699,FANNIN ST,ST
Robbery,"Road, Street, or Sidewalk",5100-5199,SOUTHWIND,ST
Rape,Apartment Parking Lot,2200-2299,W HOLCOMBE BLVD,BLVD
Theft,"Other, Unknown, or Not Listed",1700-1799,SUNSET,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2400-2499,DUNSTAN RD,RD
Theft,Restaurant or Cafeteria Parking Lot,4600-4699,MONTROSE BLVD,BLVD
Theft,Residence or House,1900-1999,ALBANS RD,RD
Theft,Mall Parking Lot,5700-5799,MORNINGSIDE DR,-
Theft,Garage or Carport,UNK,CHELSEA BLVD,BLVD
Theft,Residence or House,UNK,CHELSEA BLVD,BLVD
Theft,Strip Business Center Parking Lot,4600-4699,MONTROSE BLVD,BLVD
Theft,Apartment Parking Lot,UNK,CHELSEA BLVD,BLVD
Theft,Commercial Parking Lot or Garage,UNK,CHELSEA,BLVD
Theft,Garage or Carport,UNK,CHELSEA BLVD,BLVD
Theft,Commercial Parking Lot or Garage,UNK,CHELSEA,BLVD
Theft,Grocery Store or Supermarket,1000-1099,BISSONNET ST,ST
Theft,Commercial Parking Lot or Garage,5700-5799,KIRBY DR,-
Theft,"Road, Street, or Sidewalk",4800-4899,MONTROSE BLVD,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",2100-2199,W HOLCOMBE BLVD,BLVD
Theft,Other Parking Lot,2600-2699,GRAMERCY ST APT437,-
Theft,Residence or House,6600-6699,FANNIN,-
Theft,Garage or Carport,2000-2099,SHERIDAN ST,ST
Theft,Other Parking Lot,6800-6899,GREENBRIAR DR,-
Theft,Apartment Parking Lot,2400-2499,NORTH BLVD,BLVD
Theft,Commercial Parking Lot or Garage,6600-6699,MAIN ST,ST
Theft,Convenience Store Parking Lot,2400-2499,UNIVERSITY BLVD,BLVD
Theft,"Theatres, Dinner Theaters, Auditoriums",4600-4699,MONTROSE BLVD,BLVD
Theft,Department or Discount Store,2400-2499,UNIVERSITY,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,Residence or House,2300-2399,SHAKESPEARE,-
Theft,Commercial Building,3300-3399,ROGERDALE,RD
Theft,Restaurant or Cafeteria Parking Lot,5000-5099,KIRBY DR,-
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,Strip Business Center Parking Lot,2400-2499,UNIVERSITY BLVD,BLVD
Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",2500-2599,SHERIDAN,ST
Theft,Miscellaneous Business (Non-Specific),2400-2499,SUNSET BLVD,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",2100-2199,W HOLCOMBE BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,5100-5199,KIRBY DR,-
Theft,"Other, Unknown, or Not Listed",5500-5599,MORNINGSIDE DR,-
Theft,Specialty Store (Non-Specific),2500-2599,UNIVERSITY,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,RICE BLVD,BLVD
Theft,Other Parking Lot,2500-2599,AMHERST ST,ST
Theft,Restaurant or Cafeteria Parking Lot,5100-5199,KIRBY DR,-
Theft,Restaurant or Cafeteria Parking Lot,5100-5199,KIRBY DR,-
Theft,Apartment Parking Lot,1200-1299,LOUISIANA,ST
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Aggravated Assault,Convenience Store Parking Lot,2500-2599,W HOLCOMBE BLVD,BLVD
Theft,Residence or House,2000-2099,SUNSET BLVD,BLVD
Burglary,Commercial Building,2300-2399,W HOLCOMBE BLVD,BLVD
Theft,"Hotel, Motel, Inn, Etc.",6800-6899,MAIN ST,ST
Theft,Strip Business Center Parking Lot,6900-6999,PALMETTO,ST
Theft,"Road, Street, or Sidewalk",2400-2499,RICE BLVD,BLVD
Robbery,Strip Business Center Parking Lot,2000-2099,SOUTHWEST FWY IB,-
Theft,"Garden Supply, Nursery, or Florist",6100-6199,KIRBY,DR
Theft,Restaurant or Cafeteria Parking Lot,5800-5899,KIRBY DR,-
Theft,"Road, Street, or Sidewalk",2300-2399,SOUTHGATE BLVD,BLVD
AutoTheft,Driveway,12200-12299,WESSEX STREET,-
Theft,Driveway,200-299,PORTLAND ST,ST
Theft,Apartment Parking Lot,2400-2499,UNDERWOOD,-
Robbery,"Road, Street, or Sidewalk",7600-7699,PHOENIX,DR
Theft,Other Parking Lot,2500-2599,BISSONNET ST,ST
Theft,"Road, Street, or Sidewalk",6300-6399,MAIN ST,ST
Theft,Commercial Parking Lot or Garage,2500-2599,DUNSTAN RD,RD
AutoTheft,Apartment Parking Lot,1900-1999,ADDISON RD,RD
AutoTheft,Driveway,2300-2399,BOLSOVER ST,ST
AutoTheft,"Road, Street, or Sidewalk",2200-2299,TANGLEY,-
AutoTheft,Residence or House,2400-2499,SWIFT BLVD,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",2500-2599,BISSONNET ST,ST
Theft,Other Parking Lot,2500-2599,DUNSTAN RD,RD
Theft,Other Parking Lot,5300-5399,MORNINGSIDE DR,-
Theft,Apartment Parking Lot,4100-4199,GREENBRIAR DR,-
Theft,"Road, Street, or Sidewalk",5400-5499,KELVIN DR,-
Theft,Commercial Parking Lot or Garage,2400-2499,MAIN,ST
AutoTheft,Other Parking Lot,4700-4799,KIRBY,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",7200-7299,TICKNER,ST
Burglary,Residence or House,2100-2199,BOLSOVER ST,ST
Burglary,Restaurant or Cafeteria,2300-2399,HOLCOMBE,BLVD
Burglary,Residence or House,UNK,BRAESWOOD CT,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",6800-6899,MAIN,ST
Theft,"Hotel, Motel, Inn, Etc.",200-299,WESTRIDGE,ST
AutoTheft,"Road, Street, or Sidewalk",1200-1299,BANKS ST,ST
AutoTheft,Convenience Store Parking Lot,6500-6599,HARRISBURG BLVD,BLVD
Burglary,Department or Discount Store,7100-7199,LAWNDALE,-
Robbery,"Road, Street, or Sidewalk",6700-6799,AVENUE C,-
Theft,Vacant Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
AutoTheft,Residence or House,6700-6799,AVENUE S,-
Burglary,Garage or Carport,6600-6699,SYLVAN RD,RD
Robbery,"Road, Street, or Sidewalk",6600-6699,AVENUE N,-
Robbery,Apartment Parking Lot,1000-1099,S WAYSIDE DR,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Burglary,Apartment,1000-1099,S WAYSIDE DR,-
Burglary,Apartment,1000-1099,S WAYSIDE DR,-
Robbery,Apartment Parking Lot,1000-1099,S WAYSIDE DR,-
Theft,Apartment,900-999,VILLA DE MATEL RD,RD
AutoTheft,Strip Business Center Parking Lot,900-999,WAYSIDE DR,-
Theft,Department or Discount Store,2300-2399,S WAYSIDE DR,-
Burglary,Residence or House,7500-7599,2 AVE L,-
Aggravated Assault,Residence or House,6700-6799,SHERMAN,-
Robbery,"Road, Street, or Sidewalk",100-199,FOREST HILL BLVD,BLVD
Theft,Bar or Night Club,7400-7499,AZALEA,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S. WAYSIDE,-
Theft,Other Parking Lot,900-999,WAYSIDE,DR
Robbery,Other Parking Lot,5800-5899,GULF FWY IB,-
Aggravated Assault,Residence or House,7800-7899,AVENUE E,-
Theft,Service or Gas Station,7400-7499,CANAL ST,ST
Theft,Restaurant or Cafeteria Parking Lot,5900-5999,GULF FWY IB,-
Robbery,"Road, Street, or Sidewalk",6100-6199,GULF FWY IB,-
Theft,Other Parking Lot,6900-6999,HARRISBURG BLVD,BLVD
Theft,Other Parking Lot,6900-6999,HARRISBURG BLVD,BLVD
Burglary,Garage or Carport,1800-1899,PASADENA,-
Burglary,Garage or Carport,6700-6799,FAIRFIELD ST,ST
Robbery,Residence or House,7400-7499,CAPITOL ST,ST
Theft,Bus Station,7000-7099,HARRISBURG BLVD,BLVD
Theft,Commercial Parking Lot or Garage,2100-2199,S WAYSIDE DR,-
Burglary,Garage or Carport,6600-6699,ROCKBRIDGE LN,-
Aggravated Assault,"Other, Unknown, or Not Listed",6300-6399,GULF FWY IB,-
Theft,Grocery Store or Supermarket,2400-2499,MCNAY,DR
Robbery,Check Cashing Places,200-299,CAYLOR 16,-
Theft,Apartment,1000-1099,S. WAYSIDE,-
Theft,"Hotel, Motel, Inn, Etc.",6800-6899,BLUEBIRD LANE,-
Theft,Residence or House,400-499,N CESAR CHAVEZ BLVD,BLVD
AutoTheft,Apartment Parking Lot,6600-6699,AVENUE S,-
Burglary,Residence or House,7600-7699,AVENUE F,-
Theft,Apartment Parking Lot,200-299,S 66TH ST,ST
Theft,"Other, Unknown, or Not Listed",6900-6999,LAWNDALE,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
AutoTheft,Residence or House,6900-6999,AVENUE N,-
Theft,Apartment Parking Lot,200-299,S 66TH ST,ST
Theft,Apartment Parking Lot,200-299,S 66TH ST,ST
Theft,Driveway,7500-7599,AZALEA,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Theft,"Pawn, Resale Shop, or Flea Market",7100-7199,LAWNDALE,-
Burglary,"Vacant Other Residential (Apartment,Dorms)",6600-6699,AVE C,-
Aggravated Assault,Residence or House,7800-7899,AVENUE C,-
Burglary,Maintenance or Building Services,7100-7199,LAWNDALE,-
Theft,Apartment Parking Lot,900-999,REDWOOD ST,ST
AutoTheft,"Road, Street, or Sidewalk",3900-3999,ARTDALE,ST
Theft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Theft,Grocery Store or Supermarket Parking Lot,600-699,N CESAR CHAVEZ BLVD,BLVD
AutoTheft,Apartment Parking Lot,1000-1099,S WAYSIDE DR,-
Theft,Miscellaneous Business (Non-Specific),6700-6799,CANAL,ST
Burglary,Apartment,6900-6999,AVENUE L,-
Theft,Miscellaneous Business (Non-Specific),7200-7299,HARRISBURG BLVD,BLVD
Burglary,Commercial Building,300-399,S 66TH ST,ST
Burglary,Garage or Carport,6900-6999,AVENUE F,-
Theft,Grocery Store or Supermarket,2300-2399,S WAYSIDE DR,-
Theft,Grocery Store or Supermarket,2300-2399,S.WAYSIDE,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Aggravated Assault,Residence or House,100-199,CANTON ST,ST
Aggravated Assault,Residence or House,6900-6999,CANAL ST,ST
AutoTheft,Hotel or Motel Parking Lot,7400-7499,ELM ST,ST
Theft,Grocery Store or Supermarket Parking Lot,5800-5899,ESKRIDGE,-
Theft,Convenience Store Parking Lot,7100-7199,LAWNDALE,-
Theft,Service or Gas Station,6900-6999,GRIGGS RD,RD
Theft,Driveway,6900-6999,J W PEAVY DR,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
AutoTheft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Theft,Convenience Store,7100-7199,LAWNDALE,-
Burglary,Apartment,7000-7099,CAPITOL ST,ST
AutoTheft,"Road, Street, or Sidewalk",7500-7599,AVENUE N,-
Theft,Service or Gas Station,7500-7599,SHERMAN,-
Burglary,"Factory, Manufacturing, or Industrial",7300-7399,HARRISBURG BLVD,BLVD
Theft,Residence or House,6600-6699,SHERMAN,ST
AutoTheft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
AutoTheft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
AutoTheft,Apartment Parking Lot,900-999,REDWOOD ST,ST
AutoTheft,Driveway,6900-6999,AVENUE F,-
Theft,"Hotel, Motel, Inn, Etc.",6100-6199,GULF FWY IB,-
Burglary,Residence or House,6600-6699,FAIRFIELD ST,ST
Aggravated Assault,Driveway,2000-2099,SUNNYLAND,-
AutoTheft,Body Shop,6300-6399,HARRISBURG BLVD,BLVD
AutoTheft,Other Parking Lot,2300-2399,S WAYSIDE DR,-
Burglary,Bar or Night Club,8000-8099,HARRISBURG,BLVD
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Department or Discount Store,2300-2399,WAYSIDE,DR
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,7000-7099,GRIGGS,RD
Theft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Theft,Service or Gas Station,2000-2099,WAYSIDE DR,-
AutoTheft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Theft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Theft,Other Parking Lot,2100-2199,MAXWELL LN,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Theft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Theft,Miscellaneous Business (Non-Specific),100-199,HUGHES,-
Burglary,"Vacant Other Residential (Apartment,Dorms)",7400-7499,CANAL ST,ST
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Burglary,Commercial Building,900-999,S.WAYSIDE SUITE 400A,-
Burglary,Vacant Building (Commercial),200-299,WAYSIDE DR,-
AutoTheft,Other Parking Lot,6700-6799,AVENUE N,-
Theft,Residence or House,7000-7099,SHERMAN,-
Theft,Residence or House,6700-6799,AVENUE O,-
Burglary,Residence or House,6900-6999,AVENUE T,-
AutoTheft,Residence or House,900-999,VILLA DE MATEL RD,RD
AutoTheft,"Road, Street, or Sidewalk",7300-7399,SHERMAN,-
AutoTheft,Apartment Parking Lot,900-999,REDWOOD ST,ST
Burglary,Residence or House,7600-7699,AVENUE I,-
AutoTheft,Driveway,7800-7899,AVENUE E,-
Burglary,Commercial Building,5600-5699,DORBRANDT,ST
Burglary,Restaurant or Cafeteria,1200-1299,WAYSIDE,DR
AutoTheft,Driveway,7700-7799,MAGNOLIA,-
Theft,Apartment Parking Lot,800-899,FAIR OAKS RD,RD
Burglary,Apartment,900-999,VILLA DE MATEL RD,RD
Burglary,Residence or House,2000-2099,FOREST HILL BLVD,BLVD
Burglary,Residence or House,7600-7699,AVENUE I,-
Burglary,Residence or House,7900-7999,AVENUE F,-
Theft,Residence or House,1100-1199,SMALLWOOD LN,-
Theft,Driveway,6900-6999,SCHLEY,-
Theft,Grocery Store or Supermarket,8000-8099,ELVERA ST,ST
Aggravated Assault,Bar or Night Club Parking Lot,7700-7799,CHANNELSIDE,ST
Theft,Service or Gas Station,1900-1999,BROADWAY,ST
Robbery,"Road, Street, or Sidewalk",1000-1099,MEDINA,-
Theft,Service or Gas Station,1200-1299,BROADWAY,ST
Theft,Miscellaneous Business (Non-Specific),7700-7799,E ERATH ST,ST
Theft,Convenience Store,1200-1299,BROADWAY,ST
Theft,Convenience Store,1200-1299,BROADWAY,ST
Theft,Convenience Store Parking Lot,1200-1299,BROADWAY ST,ST
Theft,Convenience Store,1200-1299,BROADWAY,ST
Aggravated Assault,Residence or House,1200-1299,HOTCHKISS,-
Theft,Bank or Savings Institution Parking Lot,7100-7199,GULF,FWY
Theft,Convenience Store,1200-1299,BROADWAY,ST
Theft,Convenience Store,1800-1899,CORAL ST,ST
Theft,Other Parking Lot,1900-1999,FERGUS PARK,-
Burglary,Residence or House,6700-6799,MYRTLE,-
Theft,Driveway,6500-6599,KERNEL ST,ST
Burglary,Apartment,2200-2299,GALVESTON RD,RD
Burglary,Residence or House,7100-7199,HEMLOCK ST,ST
Theft,Residence or House,7200-7299,PATRICIA LN,-
Theft,Residence or House,7000-7099,KERNEL ST,ST
Theft,Residence or House,7100-7199,MYRTLE,-
Theft,"Road, Street, or Sidewalk",7100-7199,MYRTLE,-
Theft,Residence or House,2400-2499,HOLLY HALL,ST
Theft,Driveway,7100-7199,MYRTLE,-
Theft,Restaurant or Cafeteria,7100-7199,JAPONICA ST,ST
AutoTheft,Grocery Store or Supermarket Parking Lot,7600-7699,OFFICE CITY,DR
Theft,Apartment Parking Lot,7900-7999,SARITA,-
Robbery,"Road, Street, or Sidewalk",7300-7399,KELLER,-
Rape,"Other, Unknown, or Not Listed",6900-6999,GULF FWY IB,-
Burglary,Residence or House,8600-8699,DOVER,ST
Theft,Apartment Parking Lot,7900-7999,SARITA,-
Theft,Driveway,7700-7799,MANCHESTER ST,ST
Rape,Residence or House,7300-7399,HEMLOCK,ST
AutoTheft,"Road, Street, or Sidewalk",7500-7599,SHERMAN,-
Theft,Convenience Store,1200-1299,BROADWAY,ST
AutoTheft,Bar or Night Club Parking Lot,7200-7299,WOODRIDGE DR,-
AutoTheft,Apartment Parking Lot,7200-7299,WOODRIDGE DR,-
AutoTheft,"Road, Street, or Sidewalk",UNK,GULF FWY IB/WOODRIDGE IBOB,-
Aggravated Assault,Residence or House,7900-7999,BRAYS,-
Robbery,Restaurant or Cafeteria,7500-7599,OFFICE CITY DR,-
Robbery,"Road, Street, or Sidewalk",9200-9299,E AVENUE O,-
Theft,Convenience Store Parking Lot,6900-6999,JAPONICA ST,ST
Burglary,Apartment,7500-7599,OFFICE CITY DR,-
Theft,Commercial Parking Lot or Garage,8000-8099,E ERATH ST,ST
Theft,Residence or House,6900-6999,JAPONICA ST,ST
Theft,Residence or House,9500-9599,E. AVENUE I,-
AutoTheft,Residence or House,6900-6999,NARCISSUS,-
Aggravated Assault,"Road, Street, or Sidewalk",2000-2099,LEROY,DR
Theft,"Physician, Doctor, Dentist's Office",7500-7599,OFFICE CITY DR,-
AutoTheft,Driveway,6900-6999,KELLER,-
Robbery,"Road, Street, or Sidewalk",1800-1899,FENNELL,-
Burglary,Residence or House,7800-7899,ARBERRY ST,ST
AutoTheft,Driveway,8800-8899,GIBBONS,-
AutoTheft,"Road, Street, or Sidewalk",7000-7099,ILEX ST,ST
Burglary,Commercial Building,7000-7099,WOODRIDGE DR,-
Burglary,Apartment,7800-7899,SARITA,-
Theft,Residence or House,300-399,FENNELL,-
AutoTheft,"Road, Street, or Sidewalk",7700-7799,SCANLOCK,-
Burglary,Residence or House,7800-7899,KELLER,-
Theft,Convenience Store,1200-1299,BROADWAY,ST
Aggravated Assault,Residence or House,7700-7799,ELVERA ST,ST
AutoTheft,Driveway,9200-9299,E AVENUE K,-
Theft,"Pawn, Resale Shop, or Flea Market",3800-3899,BROADWAY,ST
Theft,Other Parking Lot,3200-3299,BROADWAY ST,ST
Theft,Apartment,8200-8299,WIER DR,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,3300-3399,BROADWAY,ST
AutoTheft,Residence or House,8100-8199,BONNER DR,-
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",8000-8099,BARKLEY DR,-
Theft,Service or Gas Station,8000-8099,LOOP,-
Theft,Other Parking Lot,8300-8399,PARK PLACE BLVD,BLVD
AutoTheft,Driveway,4200-4299,NEAL ST,ST
Theft,Convenience Store,8000-8099,S. LOOP E.,-
Burglary,Residence or House,8100-8199,JULIABORA,-
Theft,Service or Gas Station,7900-7999,HOWARD,RD
Burglary,Other Parking Lot,4000-4099,GALVESTON RD,RD
Theft,Service or Gas Station,8000-8099,LOOP,-
Robbery,Service or Gas Station,8500-8599,GULF FWY IB,-
Theft,Convenience Store,8000-8099,LOOP,-
Theft,Service or Gas Station,19600-19699,AZALEA BROOK,WAY
Robbery,Apartment Parking Lot,3000-3099,BROADWAY ST,ST
Theft,Apartment Parking Lot,8300-8399,PARK PLACE BLVD,BLVD
Theft,Residence or House,5100-5199,LANTANA,-
Theft,Service or Gas Station,7000-7099,GULF,FWY
Theft,Service or Gas Station,8000-8099,S LOOP E,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8000-8099,GULF,FWY
Aggravated Assault,Service or Gas Station,8100-8199,GULF,FWY
Robbery,"Road, Street, or Sidewalk",8200-8299,BARKLEY DR,-
Theft,Apartment Parking Lot,8300-8399,PARK PLACE BLVD,BLVD
Theft,Convenience Store,8000-8099,HOWARD,RD
Robbery,Car Wash,3300-3399,BROADWAY ST,ST
Theft,"Pawn, Resale Shop, or Flea Market",3800-3899,BROADWAY,ST
Theft,Other Parking Lot,8400-8499,GULF FWY IB,-
Theft,Other Parking Lot,8400-8499,GULF FWY IB,-
Theft,Convenience Store,8000-8099,LOOP,-
AutoTheft,Apartment Parking Lot,4000-4099,GALVESTON RD,RD
Theft,Service or Gas Station,8000-8099,S LOOP E,-
Theft,Apartment,8300-8399,WINKLER,-
AutoTheft,Apartment Parking Lot,8300-8399,PARK PLACE BLVD,BLVD
AutoTheft,Apartment Parking Lot,7600-7699,SCHNEIDER,-
Theft,Other Parking Lot,8500-8599,GULF FWY IB,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",1200-1299,CHOATE CIRCLE,-
Theft,Grocery Store or Supermarket,2800-2899,BROADWAY,ST
AutoTheft,Apartment Parking Lot,7900-7999,EASTON ST,ST
AutoTheft,Apartment Parking Lot,8500-8599,WINKLER DR,-
Burglary,Garage or Carport,8300-8399,JENNINGS,-
Theft,Convenience Store,7900-7999,HOWARD,RD
AutoTheft,Apartment Parking Lot,8300-8399,PARK PLACE BLVD,BLVD
Theft,Other Parking Lot,7600-7699,S LOOP E,-
AutoTheft,Bar or Night Club Parking Lot,8500-8599,GULF FWY IB,-
AutoTheft,Pool Hall or Game Room,8500-8599,GULF FWY IB,-
Aggravated Assault,Residence or House,8000-8099,BARKLEY DR,-
Theft,Grocery Store or Supermarket,2800-2899,BROADWAY,ST
Theft,Service or Gas Station,8600-8699,WINKLER,DR
Theft,Other Parking Lot,8600-8699,WINKLER DR,-
Robbery,Other Parking Lot,8400-8499,WINKLER DR,-
Theft,Commercial Parking Lot or Garage,8400-8499,GULF,FWY
Robbery,Commercial Building,8500-8599,GULF,FWY
Theft,"Road, Street, or Sidewalk",8500-8599,GULF FWY IB,-
Theft,Residence or House,7800-7899,DETROIT ST,ST
Theft,Service or Gas Station,8000-8099,LOOP,-
Theft,Bar or Night Club Parking Lot,8200-8299,GULF FWY IB,-
Theft,Service or Gas Station,1100-1199,LAYMAN,-
Aggravated Assault,Pool Hall or Game Room,8400-8499,GULF,FWY
Theft,Residence or House,8500-8599,LENORE,-
AutoTheft,"Road, Street, or Sidewalk",8600-8699,WINKLER DR,-
Aggravated Assault,Apartment,8300-8399,PARK PLACE BLVD,BLVD
Robbery,Other Parking Lot,8500-8599,GULF FWY IB,-
